bin1    bin2    count
19 20 1
106 107 3
57 58 1
106 106 1
117 117 1
36 36 1
107 107 1
60 64 1
13 13 1
75 76 1
30 30 1
62 62 1
109 109 1
152 152 1
59 59 1
54 54 1
37 37 1
13 13 1
35 35 1
102 102 1
53 53 1
91 91 1
121 121 1
119 119 1
25 25 1
29 30 2
142 142 1
126 126 2
144 144 1
109 109 1
80 81 1
130 130 1
29 29 1
130 130 1
26 26 1
50 51 1
29 29 1
85 85 1
84 85 1
47 47 1
50 52 1
119 119 1
93 93 1
91 91 2
30 30 1
116 116 1
48 48 1
87 87 1
137 137 2
149 149 1
15 15 1
59 59 1
102 102 1
50 50 1
91 94 1
138 138 1
151 152 1
36 36 1
30 30 1
78 78 1
76 76 1
19 19 1
77 77 1
149 149 1
16 16 1
53 53 1
135 135 1
123 123 1
116 116 1
83 84 1
85 85 1
83 83 1
30 30 1
68 68 1
131 131 1
128 128 1
115 116 1
109 112 1
145 145 1
69 69 1
126 127 1
58 58 1
88 89 1
68 68 1
123 126 1
85 87 2
138 138 1
108 108 1
47 47 1
69 77 1
57 57 1
82 82 1
130 131 1
107 107 1
61 61 1
28 28 1
27 27 1
69 69 1
115 115 1
142 142 1
57 61 1
29 29 1
130 130 1
97 98 1
59 59 1
128 128 1
124 124 2
129 132 1
30 30 1
139 139 1
103 104 1
50 50 1
77 77 1
5 6 1
102 104 1
37 37 1
142 142 1
118 120 1
87 88 1
138 138 1
98 98 1
98 98 2
64 67 1
116 116 1
105 105 1
130 130 1
19 19 1
127 127 1
54 54 1
139 141 1
85 85 1
144 144 1
107 107 1
103 103 1
62 63 1
17 17 1
26 26 1
125 125 1
51 59 1
148 148 1
137 138 1
126 126 1
110 110 1
92 92 1
116 116 1
92 92 1
76 76 1
94 94 1
60 64 1
18 18 1
75 76 1
82 85 1
6 6 2
20 20 1
149 149 1
129 129 1
84 84 1
72 72 2
97 100 1
96 96 1
136 136 1
52 52 1
59 59 1
134 137 1
132 132 1
88 89 2
75 75 1
117 117 1
144 144 1
97 97 1
56 56 1
114 114 2
97 97 1
120 147 1
103 103 1
30 30 1
53 53 1
13 13 1
144 146 1
137 141 1
39 39 1
144 144 1
52 52 1
106 106 1
151 151 1
35 49 1
74 74 1
122 123 1
151 151 1
100 100 1
129 131 2
92 92 1
119 119 1
121 122 2
18 18 1
6 6 1
100 100 1
141 141 1
146 146 1
36 36 1
102 102 2
88 88 1
17 26 1
30 30 1
28 28 1
135 139 1
93 112 1
122 122 1
125 125 1
94 94 1
114 114 1
96 96 1
24 24 1
36 36 1
105 105 1
105 105 1
123 123 1
64 64 1
116 116 1
82 82 1
98 98 1
143 143 1
148 148 1
85 85 1
76 76 1
5 5 3
65 65 1
70 73 2
121 121 1
132 132 1
63 63 1
136 136 1
124 124 1
133 133 1
150 151 1
4 4 1
37 38 1
38 38 1
143 143 1
30 31 2
128 128 1
129 129 1
107 114 1
12 14 1
133 133 1
91 91 1
118 118 1
5 6 1
116 121 2
74 74 1
113 113 1
67 67 1
59 59 1
97 97 1
125 125 1
37 48 1
49 53 1
125 125 1
29 29 1
13 13 1
150 150 1
123 123 1
115 117 1
95 95 1
83 83 2
12 12 1
147 147 2
95 95 1
53 53 2
19 136 1
124 124 1
63 63 1
93 93 1
82 82 1
78 78 1
126 126 1
120 121 1
119 119 1
20 25 1
83 84 1
77 77 1
31 36 1
38 56 1
108 108 1
132 138 1
58 58 1
149 149 1
38 38 1
20 20 1
56 56 1
81 82 1
137 137 1
77 77 1
31 31 1
62 64 1
112 112 1
64 67 1
105 122 1
122 127 1
144 144 1
102 102 1
86 86 1
108 110 1
121 121 2
6 10 1
53 53 1
99 99 1
11 11 1
120 120 1
85 85 1
57 57 1
90 90 1
129 130 1
71 71 1
52 52 1
65 68 1
30 30 1
76 77 2
96 97 1
113 113 1
102 102 1
61 65 1
98 99 1
116 116 1
48 51 1
50 50 1
138 138 1
116 116 1
93 93 1
69 69 1
106 106 1
37 37 1
85 85 1
84 84 1
6 6 1
89 89 1
82 82 1
131 131 1
4 4 1
90 91 1
119 120 1
11 11 1
101 101 1
26 29 1
35 35 1
118 118 1
91 91 1
124 124 1
118 118 1
141 141 1
100 100 1
6 6 1
110 110 1
82 83 1
123 142 1
47 47 1
30 30 1
149 149 1
138 138 1
11 12 1
87 87 1
130 137 1
110 110 1
66 66 2
77 77 1
148 148 1
134 134 1
92 93 1
100 100 1
128 128 1
125 125 1
82 82 1
17 17 1
78 78 1
138 138 1
99 99 1
83 83 2
30 37 1
74 74 1
16 16 1
72 72 2
107 112 1
10 10 1
79 79 1
83 83 1
88 88 1
31 31 1
62 62 1
126 126 1
121 121 1
88 88 1
81 81 1
10 10 1
75 75 1
25 25 1
26 26 1
51 51 1
83 83 1
90 91 1
28 28 1
99 99 1
48 60 1
52 52 1
139 139 1
69 70 3
26 26 1
64 64 1
134 134 1
135 135 2
35 36 1
148 148 1
57 59 1
145 147 1
89 96 1
53 54 1
73 74 1
97 97 2
84 84 1
68 69 2
130 130 1
78 81 1
95 95 1
72 72 1
57 57 1
118 118 1
127 128 1
35 36 1
88 88 1
136 136 1
50 50 1
62 62 1
135 141 1
107 107 1
67 80 1
63 63 1
63 63 1
77 77 2
120 120 1
52 52 1
59 60 1
139 140 1
3 3 1
90 90 1
112 112 1
14 14 1
144 144 1
118 119 1
140 140 1
13 13 1
136 136 1
13 13 1
109 109 1
131 131 1
99 99 1
95 96 1
128 128 1
142 142 1
81 85 1
48 52 2
123 123 1
146 147 1
30 30 1
13 13 1
4 4 1
143 144 1
83 83 1
132 132 1
152 152 1
90 90 1
109 109 1
97 103 1
69 69 1
110 115 1
86 86 1
148 148 1
108 108 1
145 145 1
90 90 1
81 81 1
140 140 1
124 124 1
71 71 1
143 143 1
70 70 1
101 102 2
97 97 1
129 139 2
120 120 1
96 96 1
97 97 1
60 60 1
123 147 1
28 28 2
17 17 1
51 51 1
119 119 1
141 141 1
151 151 1
113 119 1
57 57 1
132 132 1
47 47 1
82 82 1
139 139 1
84 84 1
59 59 1
124 124 1
83 83 1
48 48 1
83 83 1
132 132 1
54 54 1
144 144 1
148 148 1
89 90 1
92 93 1
146 146 1
118 119 1
115 121 1
87 87 1
71 71 1
77 77 1
120 121 1
87 88 1
135 135 1
138 138 1
75 76 1
151 151 1
130 130 2
100 104 1
68 68 1
151 151 1
87 87 1
148 148 1
114 115 1
58 63 1
107 112 2
101 102 1
121 123 1
12 12 1
150 150 1
130 130 1
65 65 1
90 90 1
80 80 1
123 123 1
76 76 1
117 117 1
109 109 1
59 59 1
30 30 2
124 124 1
142 142 1
64 84 1
102 117 1
125 126 1
36 36 1
92 92 1
96 100 2
27 27 1
144 144 1
48 48 1
48 52 1
76 76 1
109 109 1
58 61 1
66 68 1
94 94 1
119 119 1
89 89 1
139 141 1
103 104 2
28 28 2
24 24 1
16 16 1
93 93 1
120 120 1
35 35 1
92 92 1
79 79 1
118 118 1
87 87 1
127 127 1
86 86 1
88 88 1
46 46 1
97 100 1
81 81 1
131 131 1
80 80 1
70 70 1
108 108 1
73 73 1
122 147 1
126 126 1
122 122 1
101 101 1
133 133 1
130 131 1
109 109 1
139 139 1
142 142 1
34 37 1
87 87 1
106 106 1
97 97 1
94 94 1
63 63 1
5 5 1
52 52 1
80 82 1
86 86 1
5 5 1
108 108 1
88 88 1
136 136 1
