bin1    bin2    count
109 109 1
47 48 1
61 62 1
115 115 1
137 137 1
151 151 1
92 92 1
43 43 1
140 140 1
192 192 1
159 159 1
8 8 1
112 114 1
66 66 1
182 182 2
181 181 1
160 161 1
82 82 1
31 31 1
175 196 1
78 78 1
87 87 2
25 26 1
136 136 1
63 63 1
196 196 1
9 9 1
31 31 1
49 49 1
26 26 1
15 23 1
107 107 1
182 182 1
57 57 1
15 15 1
196 196 1
155 155 1
94 94 2
78 78 1
69 69 1
41 41 1
63 63 1
129 129 1
185 185 1
161 161 1
69 69 1
32 32 1
160 160 1
143 143 2
99 99 1
60 60 1
80 80 1
68 68 1
58 58 1
177 178 1
39 39 1
98 98 1
33 41 1
77 77 1
96 97 1
107 108 1
168 168 1
92 92 1
183 183 1
56 56 1
154 154 1
58 59 1
139 139 1
144 144 1
61 61 1
48 48 1
147 147 1
183 183 1
196 196 1
189 191 1
148 148 1
70 71 1
73 73 1
169 169 1
35 35 1
4 4 1
127 127 1
52 52 1
133 133 1
20 20 1
186 186 2
20 20 1
168 168 1
14 14 1
96 96 1
57 57 1
108 108 1
79 79 1
68 68 1
113 113 1
187 188 1
107 107 1
125 125 1
57 57 1
138 138 1
163 163 1
69 69 1
155 155 1
106 106 1
91 92 1
17 17 1
53 53 1
194 195 1
26 26 1
40 40 1
35 35 1
30 30 1
164 164 1
130 135 1
19 19 1
87 87 2
184 184 1
48 48 1
101 101 1
195 195 1
195 195 1
192 192 1
183 183 1
22 68 1
94 94 1
70 70 1
127 127 1
164 164 1
88 88 1
177 177 1
95 95 2
150 150 1
41 42 1
6 6 1
37 37 1
160 160 1
117 117 1
131 131 1
91 91 1
115 115 1
92 92 1
38 51 2
78 78 1
51 51 1
113 113 1
75 75 1
56 56 1
10 10 1
122 122 1
32 32 1
176 176 1
113 117 1
71 73 1
78 78 1
56 56 1
72 72 1
172 172 1
126 126 1
88 88 1
165 165 1
145 145 1
127 127 1
76 76 1
169 169 1
123 123 1
138 139 1
132 132 2
12 12 1
178 178 1
61 62 1
101 101 1
66 66 1
39 39 1
27 27 1
129 129 1
93 99 1
26 26 1
38 154 1
66 66 1
195 195 1
76 77 1
171 171 1
71 73 1
162 163 1
94 132 2
126 126 1
152 152 1
153 154 1
175 175 1
151 152 1
28 28 1
47 47 1
122 122 1
127 128 5
82 82 1
118 118 1
110 110 1
134 134 2
121 121 1
28 28 1
53 53 1
145 145 1
24 24 1
167 167 1
122 122 1
115 115 1
120 120 1
184 184 1
98 98 1
28 28 1
43 43 1
186 186 1
147 147 1
194 194 1
62 62 1
171 171 1
70 70 2
170 170 1
106 106 1
170 171 1
174 174 1
74 74 1
73 94 1
157 157 1
129 172 1
89 116 1
78 78 1
178 178 1
171 171 1
162 162 1
181 182 1
44 44 1
76 76 2
74 74 1
133 133 2
36 36 1
18 18 2
95 99 1
121 121 1
158 158 1
40 40 3
71 71 1
96 96 1
165 165 1
127 127 1
171 171 1
52 53 1
92 92 2
82 82 1
23 23 1
173 173 1
37 38 1
100 100 1
168 168 1
156 156 1
183 183 1
166 166 1
191 192 1
130 131 1
96 96 1
154 154 1
161 161 2
111 111 1
15 15 1
69 69 1
102 102 2
183 183 1
76 76 1
193 194 1
139 139 1
15 15 1
18 25 1
45 45 1
69 71 1
63 64 1
154 154 1
62 62 1
124 151 1
151 151 1
101 101 1
58 59 1
144 144 1
135 135 1
49 49 1
15 15 1
159 159 1
110 110 1
193 193 1
112 112 1
95 95 1
194 194 1
144 145 1
176 176 1
156 156 1
136 137 1
59 59 1
49 49 1
138 138 1
108 171 1
139 139 2
76 77 1
185 186 1
65 65 1
177 178 1
35 35 1
141 141 1
150 151 1
27 27 1
42 44 1
4 4 1
179 179 1
165 165 1
58 59 1
166 166 1
33 33 1
130 130 1
77 79 1
71 71 1
40 41 1
192 192 1
140 140 2
153 153 1
78 78 1
106 106 2
70 70 1
73 73 1
156 156 2
156 156 1
139 140 1
44 45 1
137 137 1
135 135 1
72 72 1
102 102 1
132 132 1
192 192 1
117 120 1
55 57 1
31 32 1
45 45 1
156 156 1
84 84 1
139 139 1
161 161 1
146 146 1
17 17 1
147 165 1
76 76 1
192 192 1
66 68 1
3 3 1
120 120 1
8 8 1
19 19 1
113 113 2
66 67 1
108 108 1
190 190 1
76 76 1
174 175 1
139 139 1
41 76 1
72 72 1
27 27 1
3 90 2
169 169 1
30 30 1
13 13 1
41 41 3
58 58 1
117 117 2
157 157 1
153 153 1
76 76 1
51 51 1
37 38 1
191 191 1
56 56 1
133 133 1
7 7 1
148 148 1
100 100 1
187 187 1
123 123 1
141 161 1
129 129 1
125 125 2
13 23 1
192 193 1
137 137 1
195 195 1
54 54 1
138 138 1
114 114 1
158 158 1
38 38 1
144 144 1
92 92 1
177 177 2
160 160 1
38 38 1
54 54 1
80 80 1
64 64 1
161 161 1
34 34 2
178 178 1
156 156 1
144 144 1
124 125 1
146 147 1
136 136 1
68 68 1
126 126 1
192 192 1
4 4 1
61 61 3
76 76 1
122 122 1
38 38 1
34 36 1
143 143 1
124 163 1
42 42 1
71 71 1
40 40 1
42 42 1
193 193 1
47 47 1
61 61 1
122 122 1
117 117 1
115 115 1
134 134 1
96 97 1
51 51 1
165 165 1
4 4 1
60 60 1
189 191 1
136 167 1
161 161 1
196 196 1
108 189 3
145 145 1
90 116 1
163 163 1
106 107 1
104 104 1
41 76 1
4 4 1
101 101 1
87 87 1
76 76 1
146 146 1
16 17 1
8 8 1
10 10 1
148 148 1
81 81 1
171 171 1
158 158 1
185 192 1
103 103 1
71 71 1
162 162 1
15 16 1
108 108 1
163 163 2
32 32 1
188 188 1
140 140 1
156 156 1
164 165 1
33 41 2
74 74 1
55 55 1
24 24 1
9 9 1
71 71 1
3 3 1
103 103 1
31 31 1
66 66 1
130 130 1
32 32 1
154 155 1
74 74 1
179 179 1
74 74 1
144 144 2
153 161 1
96 112 1
180 180 1
138 138 1
12 13 1
46 46 1
36 36 1
96 96 1
90 90 1
131 131 1
10 11 1
59 59 1
132 132 2
3 3 1
18 18 1
39 39 1
109 109 1
163 163 1
127 128 1
29 29 1
159 159 1
73 73 1
132 148 1
6 6 1
115 145 1
76 76 1
62 63 2
147 147 1
150 150 1
147 147 1
20 21 1
163 163 1
15 15 2
91 91 1
163 164 1
190 190 1
138 138 1
164 164 1
196 196 1
39 39 1
5 5 1
159 159 2
159 159 1
132 132 1
12 12 2
172 172 1
63 63 1
117 117 1
149 149 1
73 73 1
121 121 1
160 161 1
110 110 1
116 116 1
21 124 1
67 67 1
129 130 2
104 104 1
103 103 1
163 163 1
21 22 1
90 90 1
194 194 1
71 71 1
80 80 1
183 183 1
189 190 1
126 126 1
70 70 1
15 15 1
135 135 1
68 68 1
112 112 1
82 82 1
8 8 1
186 187 1
187 187 1
94 94 1
34 34 1
49 49 1
186 186 2
163 163 1
108 108 1
7 7 1
193 193 1
21 21 1
182 182 1
13 13 1
152 152 1
121 137 1
164 164 1
83 83 1
84 84 1
9 9 1
77 77 1
93 96 1
66 66 1
139 139 2
18 18 1
180 180 1
35 35 1
191 191 1
120 120 1
150 150 1
14 23 1
135 135 1
171 171 1
57 57 1
117 117 1
34 34 2
161 161 1
139 139 1
16 78 1
75 75 2
123 125 1
162 163 1
37 37 1
108 108 1
128 128 1
73 75 1
117 117 1
121 121 1
155 155 1
54 54 1
48 48 1
50 50 2
17 17 1
30 30 1
164 164 1
8 8 1
54 54 1
138 138 1
149 149 1
195 195 1
111 111 1
189 191 1
18 18 1
87 87 2
184 184 1
113 113 1
43 43 2
142 142 1
178 178 1
41 41 1
160 160 1
141 141 1
16 16 1
129 130 1
80 80 1
117 117 2
181 182 1
166 167 1
165 165 1
188 195 1
48 49 1
192 192 1
94 181 1
114 114 1
170 170 2
163 164 1
101 101 1
183 183 1
10 11 2
84 84 1
109 109 1
36 36 2
152 152 1
180 181 1
57 57 1
57 58 1
185 186 1
73 73 1
128 128 1
129 129 1
110 111 1
62 62 1
77 82 1
91 91 1
94 94 1
168 168 1
38 38 2
75 75 1
36 36 1
14 23 1
19 19 1
195 195 1
136 136 1
89 89 1
187 187 1
143 143 1
91 91 1
128 128 1
151 176 3
19 22 1
110 127 2
23 23 1
70 70 1
47 47 1
173 173 1
70 71 1
122 122 2
117 117 1
188 188 1
147 147 1
159 159 1
91 91 1
141 141 2
154 154 2
59 59 1
38 38 1
7 7 2
82 82 1
77 77 1
154 154 1
101 101 1
183 183 1
