bin1    bin2    count
69 69 1
96 96 1
49 49 1
5 5 1
112 112 1
14 14 1
64 65 2
117 117 1
93 93 3
64 64 1
76 76 1
162 163 1
152 152 2
11 11 1
62 62 1
19 19 1
153 153 1
68 68 2
47 97 1
38 60 1
69 69 2
137 137 1
141 141 1
162 162 2
20 20 1
135 140 1
142 143 1
118 118 1
99 99 1
124 124 1
106 106 1
131 131 1
89 89 1
165 165 1
58 83 1
55 55 2
87 92 1
77 77 3
124 154 1
97 97 1
136 136 2
75 75 2
161 164 1
159 159 1
55 56 1
68 68 1
5 5 1
5 5 2
41 43 1
92 92 1
19 19 1
81 81 2
138 138 1
108 108 1
160 160 2
8 8 1
56 56 1
61 61 1
127 141 1
50 50 2
131 131 1
17 17 1
160 161 1
102 102 1
56 56 1
58 58 1
129 130 1
50 96 1
47 47 1
135 135 1
161 161 1
80 80 1
54 99 1
6 6 2
136 136 1
61 61 2
96 141 2
123 124 1
147 147 3
151 154 1
34 34 1
136 136 1
111 111 1
110 110 1
45 45 1
61 61 1
88 92 3
23 23 1
153 153 2
159 159 1
90 90 1
100 100 1
58 58 1
81 82 1
49 49 2
80 80 2
59 59 2
75 75 1
7 7 1
43 43 1
40 40 1
57 93 1
65 65 1
138 138 1
6 6 1
158 158 1
43 43 1
14 14 2
22 22 1
35 96 2
81 81 1
5 5 1
72 72 1
109 109 1
42 42 1
48 48 1
38 38 2
160 160 3
47 47 1
139 139 1
60 60 1
7 7 1
139 140 1
12 12 1
162 162 1
58 58 1
20 20 2
55 55 2
126 126 2
106 109 1
12 12 1
130 130 1
46 46 1
78 78 1
95 95 2
82 83 1
154 155 1
158 158 2
135 135 2
86 86 1
20 21 1
164 165 1
92 93 1
80 81 1
71 71 1
162 162 1
9 9 1
7 7 1
38 38 1
14 14 1
138 138 1
35 35 1
100 100 1
159 159 2
134 134 1
77 77 1
163 163 3
159 160 1
136 136 3
71 71 2
148 149 1
139 139 1
164 164 1
60 61 1
143 143 1
132 132 1
164 164 1
148 149 2
5 5 2
20 20 1
65 65 2
37 80 1
61 61 1
165 165 1
70 70 2
141 141 1
118 118 1
40 141 1
46 46 1
100 100 3
