bin1    bin2    count
136 137 2
127 127 1
19 78 2
58 58 1
109 112 1
39 39 1
95 95 1
158 158 1
162 162 1
129 129 1
136 136 1
159 159 1
50 71 2
48 48 1
66 66 1
105 105 1
13 13 1
119 119 1
128 128 1
35 35 1
84 141 2
23 23 1
142 150 1
12 12 1
142 142 1
142 142 1
70 70 1
113 113 1
62 62 1
11 11 2
72 72 1
35 35 1
89 90 1
163 163 1
103 126 1
57 97 1
149 149 2
95 143 1
92 98 1
79 79 1
22 35 1
91 91 2
76 79 1
17 17 2
13 13 1
85 86 1
140 146 1
84 84 2
102 102 1
127 127 1
158 158 1
99 130 1
6 6 2
154 154 1
153 153 1
38 38 1
62 119 1
143 143 1
117 164 2
137 151 1
56 56 1
103 103 1
99 99 1
76 76 1
111 111 1
95 95 1
154 154 1
36 36 1
163 163 2
163 163 2
20 20 1
37 37 1
20 20 1
113 113 1
61 61 1
98 98 2
109 149 1
91 91 1
50 103 1
155 155 1
129 129 1
160 160 1
108 129 2
10 11 3
46 46 1
35 35 1
139 139 1
137 137 1
119 119 1
36 36 2
143 143 1
44 44 1
148 150 1
136 136 1
105 105 1
124 124 3
131 131 1
135 135 1
69 69 1
108 108 1
12 12 1
103 103 1
80 94 2
165 165 1
78 78 1
129 129 1
60 107 1
37 37 1
89 89 1
143 151 1
45 45 1
96 96 1
95 130 1
161 161 2
57 62 1
104 104 1
132 134 1
49 49 1
23 23 2
154 154 1
126 149 1
135 135 1
115 115 1
58 62 1
132 160 1
59 63 1
42 42 2
68 68 1
21 21 1
129 129 1
140 140 1
98 98 1
89 89 1
75 75 1
19 20 1
147 147 1
80 80 1
18 18 1
135 154 1
125 127 1
165 165 1
81 83 1
36 38 1
87 87 1
113 114 2
115 117 1
164 164 1
37 44 2
138 138 1
6 6 1
49 50 1
50 50 2
43 84 1
110 112 1
66 66 1
163 163 1
105 105 1
18 19 2
80 80 1
115 116 1
78 79 1
119 119 2
155 155 1
152 152 1
109 109 1
68 68 1
111 111 2
107 107 1
164 164 1
6 6 1
147 147 1
60 60 2
126 126 1
84 84 1
143 143 1
99 99 1
75 78 1
159 159 1
107 107 1
68 93 1
65 65 1
43 43 1
127 128 1
143 143 1
103 103 2
97 97 1
71 71 1
89 105 1
152 152 1
131 131 1
79 137 1
83 83 1
125 127 1
6 6 1
137 137 2
17 17 1
131 131 2
14 94 1
19 19 1
148 148 2
48 49 2
98 98 1
45 46 1
130 130 1
94 94 3
59 59 4
164 164 1
117 117 1
130 130 1
129 130 1
76 96 2
40 40 1
60 60 1
33 33 1
53 118 1
101 101 1
62 62 1
134 137 1
74 75 1
139 139 1
143 152 2
11 11 1
85 85 2
93 93 1
83 83 1
163 163 1
81 81 1
18 77 1
128 128 1
115 117 1
60 60 1
101 101 1
105 105 1
96 130 1
135 135 2
39 41 2
136 136 1
137 137 1
137 137 1
111 144 1
72 72 1
159 159 1
20 20 1
106 139 1
49 49 1
163 163 1
55 55 2
138 138 1
90 112 1
70 70 1
34 34 1
6 8 1
71 71 2
22 22 1
94 94 1
125 125 1
146 166 1
33 33 1
63 63 2
93 93 1
141 141 1
16 16 1
160 160 1
77 77 1
22 58 2
137 137 2
155 155 1
35 35 1
96 96 1
110 111 1
166 166 1
6 6 1
41 41 2
61 61 1
160 160 1
95 143 2
111 111 1
164 164 1
63 64 3
152 152 1
39 67 1
100 100 1
137 137 1
157 158 1
69 69 2
10 10 1
11 11 1
123 141 1
80 80 1
76 76 2
74 74 1
149 150 1
9 9 1
148 148 1
68 68 1
115 115 1
69 69 1
128 128 1
124 124 1
17 17 1
137 137 2
124 124 1
138 138 1
75 115 1
123 123 1
76 76 1
101 101 1
9 9 2
152 152 1
83 83 2
41 42 1
95 130 2
100 100 1
78 78 1
68 68 3
73 73 1
93 93 1
149 149 2
38 38 2
163 164 1
115 115 2
23 86 1
92 92 1
34 34 2
19 19 1
135 164 1
68 69 1
78 78 1
21 21 2
59 59 1
84 84 1
92 101 1
39 39 2
160 160 2
135 135 1
127 127 1
5 6 1
22 22 1
88 88 1
114 114 1
16 16 1
33 33 1
115 115 1
37 41 1
54 78 1
68 68 1
141 141 1
135 135 1
81 81 1
125 125 1
34 34 3
44 44 1
20 20 2
15 15 1
129 141 2
55 55 2
118 119 4
64 69 1
96 96 1
61 61 1
49 95 1
23 23 2
7 7 1
57 57 1
71 71 3
41 41 1
116 116 2
124 124 2
115 115 1
43 43 1
65 65 3
101 137 1
9 9 2
54 54 1
140 140 1
56 56 2
39 39 1
17 17 1
112 112 1
49 49 1
34 34 2
156 156 1
64 64 2
162 162 1
99 99 1
138 142 1
43 43 1
82 83 1
6 6 1
139 139 1
131 150 1
86 86 1
97 97 1
34 34 1
129 129 1
114 114 1
86 128 1
23 23 2
112 112 1
101 101 1
47 47 1
19 19 1
97 97 1
149 149 1
20 98 1
133 133 2
143 143 1
134 162 1
57 57 1
66 110 1
105 105 1
100 101 1
8 9 1
91 91 2
106 106 1
108 108 1
18 18 2
76 76 1
102 103 2
43 44 2
95 101 1
70 70 1
69 70 2
40 40 1
79 79 1
50 103 1
118 118 1
47 47 1
11 11 1
163 163 1
96 96 1
10 10 1
67 68 1
116 118 2
46 46 1
118 118 1
55 56 1
55 55 2
119 119 1
108 108 1
5 5 1
139 139 1
44 44 1
130 130 1
153 153 1
164 164 1
149 149 1
74 74 1
79 79 1
33 43 1
20 20 1
63 63 1
104 109 2
61 117 1
77 138 3
97 97 2
48 49 1
156 156 1
65 105 2
71 78 1
128 128 2
125 152 1
95 95 1
72 75 1
138 138 1
11 11 1
154 154 2
62 62 1
129 129 1
133 163 1
49 49 1
63 64 1
96 130 1
37 37 1
163 163 1
142 142 1
160 160 1
157 157 1
163 163 1
138 138 3
15 15 1
57 57 1
125 125 1
14 15 1
7 9 1
98 98 2
113 114 3
157 157 1
87 150 1
19 74 1
148 148 1
110 110 1
129 153 1
11 11 1
18 18 1
148 148 1
33 33 2
54 54 1
60 60 1
92 92 2
43 43 1
147 160 1
164 164 1
36 36 1
12 12 1
136 136 1
70 70 1
163 164 1
40 41 1
128 128 2
149 149 1
11 12 1
72 98 1
128 129 2
156 156 1
20 20 2
12 13 1
116 118 2
44 44 1
49 49 1
47 47 1
163 164 1
79 79 1
87 87 1
78 82 3
48 48 1
21 22 1
127 134 2
80 81 1
92 93 1
74 82 1
47 47 2
19 19 1
16 16 2
84 85 1
39 39 1
115 117 1
36 36 2
142 164 1
38 38 1
17 17 1
127 154 1
133 164 1
43 43 1
84 84 1
50 50 1
6 6 1
20 56 2
103 103 1
50 50 1
16 16 1
131 150 2
45 45 3
12 12 2
66 66 1
51 98 1
88 137 1
151 151 1
57 57 1
157 157 1
108 108 1
46 46 1
136 165 1
12 12 1
11 11 1
156 156 1
64 65 1
43 44 1
74 74 1
161 161 1
162 162 1
109 109 1
46 46 1
161 161 2
138 138 3
11 11 2
48 48 1
12 12 1
89 89 1
38 38 1
44 44 1
128 128 1
11 11 1
15 15 1
91 91 2
166 166 1
93 93 1
57 57 1
68 68 2
93 93 1
154 154 1
137 139 1
15 15 1
11 13 1
131 131 1
164 164 1
58 97 1
41 42 1
98 98 1
148 148 1
155 155 1
61 61 1
155 156 1
65 114 1
65 65 2
46 46 2
38 38 1
114 117 1
34 34 1
117 124 3
91 91 2
35 57 1
22 58 1
119 119 2
88 128 1
156 158 2
105 105 1
20 20 1
107 143 1
118 118 1
130 130 1
111 111 1
141 141 1
123 123 1
47 47 2
75 125 1
7 7 1
158 158 2
112 112 1
104 104 1
136 136 1
18 45 1
57 72 1
104 104 1
97 97 1
17 17 2
84 84 2
126 155 1
57 94 1
53 109 1
66 66 1
128 128 3
131 160 1
22 22 1
155 155 1
130 130 1
39 91 1
103 103 1
119 122 1
20 20 1
8 8 1
38 38 1
98 98 1
137 155 2
18 18 1
18 18 1
114 114 1
71 71 1
89 113 2
81 83 1
160 160 2
71 71 1
127 127 1
57 57 2
35 35 2
157 157 2
164 164 1
10 10 1
21 21 1
113 113 1
77 77 2
103 103 1
40 77 2
47 47 1
22 22 1
85 85 2
114 114 2
133 163 1
50 106 1
73 73 1
104 104 1
141 141 1
45 45 3
158 161 1
148 148 1
72 72 1
75 75 1
103 103 1
81 81 1
114 114 3
153 153 1
137 139 1
5 6 1
71 138 1
156 156 1
65 65 2
117 117 1
92 92 1
21 21 1
93 93 1
132 134 1
33 36 2
126 129 1
131 166 1
105 105 1
146 146 1
21 23 1
97 97 1
73 74 1
9 9 1
75 76 1
64 64 1
13 13 2
137 140 1
43 43 1
18 34 1
120 124 1
148 148 1
35 35 1
134 134 1
112 117 2
151 151 1
147 149 1
89 89 1
91 91 2
91 91 1
123 123 1
12 12 1
151 152 1
114 114 1
137 137 1
90 90 1
125 125 1
18 18 1
127 127 1
148 160 2
71 71 2
119 119 1
116 116 1
151 166 1
109 114 1
112 162 1
48 48 2
123 123 1
163 163 1
84 85 1
111 114 1
139 139 1
124 152 1
76 76 1
15 15 1
87 88 1
62 119 1
93 101 1
135 135 1
84 84 1
95 95 1
21 21 1
155 156 1
156 156 1
63 63 2
115 115 1
13 13 1
111 111 1
138 138 1
33 33 1
13 13 1
19 88 1
37 37 1
45 45 3
109 109 1
91 92 1
81 112 1
42 42 1
73 73 1
38 38 1
159 159 1
75 123 1
163 163 1
54 54 1
11 11 1
113 113 1
22 22 1
151 151 1
128 129 1
20 65 1
137 137 3
87 87 2
79 131 3
141 141 1
159 159 2
36 36 2
66 66 1
164 164 1
83 83 1
67 67 1
71 71 1
135 135 1
110 162 1
21 21 1
14 46 1
107 143 2
14 46 1
35 57 1
69 69 1
7 7 3
119 119 1
114 114 2
60 60 1
7 7 1
59 59 2
132 132 1
66 89 1
116 158 1
77 77 1
136 136 1
70 70 2
14 16 2
104 155 1
138 138 3
36 36 1
147 147 3
144 144 1
164 164 1
82 82 1
33 33 2
157 157 1
33 33 1
60 60 1
161 161 1
138 138 1
39 39 1
74 74 2
50 51 1
66 111 1
127 165 1
12 12 2
160 161 2
93 93 1
7 7 1
37 37 1
65 65 1
112 114 2
14 14 1
158 158 1
140 150 1
40 40 1
6 6 1
132 132 1
59 59 2
117 117 1
65 65 2
50 50 2
45 45 1
73 88 2
74 74 1
68 68 1
63 63 1
151 151 1
102 104 2
57 57 1
71 72 1
113 113 1
155 155 1
124 126 1
39 41 1
55 61 1
34 34 1
33 33 1
49 49 2
49 49 1
138 138 2
107 107 1
154 154 1
117 162 1
148 148 1
116 116 1
44 44 1
60 109 1
87 88 1
13 13 1
58 58 1
59 59 1
38 43 2
18 18 1
99 99 1
147 148 1
34 34 1
97 97 1
17 17 1
129 129 1
160 160 2
134 134 1
50 50 1
66 66 1
142 142 1
10 10 2
12 12 1
151 151 1
56 56 1
103 103 1
36 38 1
158 158 1
48 48 1
20 20 1
158 158 2
104 124 1
68 68 1
43 44 1
132 132 1
139 139 1
148 148 1
77 77 1
7 7 1
17 45 1
131 141 1
79 79 2
35 62 2
130 130 1
39 39 1
95 96 1
38 42 1
92 92 1
156 156 2
147 148 2
76 76 1
54 75 1
66 66 1
134 162 1
107 107 1
17 18 1
73 97 1
123 155 1
94 94 1
160 161 1
13 49 1
147 147 1
49 49 1
49 49 1
64 65 1
58 62 1
89 89 2
12 12 2
54 54 1
100 100 1
45 100 1
43 43 1
135 154 1
88 88 1
79 79 1
66 66 2
121 121 1
58 58 1
153 153 2
101 139 1
23 23 2
108 108 1
41 43 1
61 61 1
91 91 1
55 56 1
44 44 1
55 55 2
47 47 1
66 66 1
128 128 1
77 100 1
63 63 1
38 67 1
97 97 1
100 100 1
150 150 1
55 63 1
141 141 2
48 48 1
63 113 1
102 129 1
42 42 1
135 137 2
53 55 1
159 159 1
156 156 1
98 98 1
83 83 1
91 91 1
102 103 2
163 163 2
98 98 1
82 82 1
82 82 1
7 7 2
76 77 1
139 150 2
54 58 1
161 161 1
49 50 1
129 129 1
157 157 1
64 64 1
98 98 1
50 95 1
20 20 1
78 78 1
110 110 1
53 100 1
158 158 1
63 63 2
163 163 2
74 74 1
135 136 2
74 74 1
122 125 1
18 18 3
135 154 1
71 71 1
113 151 2
96 96 1
133 133 1
73 73 1
35 61 1
110 110 1
34 34 1
157 157 1
126 126 1
112 112 2
164 164 1
17 17 1
136 136 1
98 98 1
114 115 1
102 102 1
55 61 2
127 127 1
147 148 1
127 127 2
42 42 2
108 108 1
113 113 1
80 97 1
152 152 1
130 130 1
41 41 2
34 34 2
20 20 2
133 133 1
15 15 1
149 149 1
67 67 2
165 165 1
158 158 1
99 99 1
61 61 1
11 11 1
103 103 1
136 136 2
50 50 1
37 37 2
8 9 1
163 163 1
54 55 1
129 129 1
143 143 3
157 157 2
75 75 1
95 95 1
136 137 1
58 59 2
153 153 2
34 35 1
101 101 1
64 64 1
161 161 1
9 9 2
142 143 1
137 139 1
38 38 1
160 161 1
84 126 1
62 62 1
80 96 1
125 125 1
100 100 1
46 48 2
151 151 1
58 58 1
95 96 1
165 165 2
56 56 1
38 38 1
96 97 1
107 125 3
38 38 1
91 91 2
44 44 1
154 154 1
137 137 2
90 90 1
134 137 1
83 84 1
137 138 1
100 100 1
7 7 1
125 125 2
95 95 1
118 166 2
15 17 1
9 9 1
151 151 1
95 103 3
87 88 1
92 102 1
88 88 1
81 81 1
100 131 1
123 123 1
63 63 1
72 72 1
142 165 1
42 42 1
153 153 1
156 157 1
160 160 1
115 115 1
118 118 1
137 139 1
92 93 1
57 59 1
152 152 1
48 48 2
66 66 1
86 86 1
158 159 1
159 159 1
164 164 1
6 6 1
100 101 2
60 60 1
140 140 1
20 20 1
33 33 1
80 80 1
6 6 1
109 111 1
37 44 1
104 104 2
53 53 1
141 141 1
156 157 1
22 78 1
15 15 1
107 107 2
39 39 1
154 154 1
93 93 1
114 114 1
103 103 1
130 130 1
56 79 1
134 134 1
74 96 1
140 140 1
141 141 2
136 136 1
6 6 1
68 68 1
60 65 1
110 111 1
88 88 1
60 60 4
68 68 1
48 48 1
14 14 1
136 136 1
152 152 1
100 100 1
131 166 4
71 72 1
4 4 1
153 154 3
139 139 1
81 141 1
78 79 1
75 75 3
89 89 2
105 105 1
132 162 1
96 97 1
123 123 1
90 90 1
109 109 1
7 7 1
79 79 1
88 114 1
126 126 1
117 117 1
72 73 1
53 56 1
149 149 1
58 58 1
37 37 1
100 100 1
42 42 1
36 37 1
45 45 1
119 119 2
41 42 1
103 103 1
19 45 1
69 82 1
36 36 2
41 41 1
43 43 1
138 138 1
16 16 1
57 57 2
160 160 1
80 104 1
18 18 1
105 153 1
135 155 1
98 98 3
152 152 1
159 159 1
93 93 1
127 127 1
60 60 1
72 72 2
83 83 1
60 119 1
102 102 1
150 150 1
72 97 1
50 50 1
73 73 1
57 57 1
6 6 1
34 34 1
81 81 1
55 55 1
97 107 1
107 107 1
14 45 1
98 98 1
160 160 1
158 158 3
37 37 1
62 62 1
131 140 1
157 158 1
53 55 1
93 93 1
42 42 1
116 162 1
36 36 3
58 60 2
83 83 1
68 68 1
58 58 1
64 64 1
7 20 1
103 103 1
76 76 1
55 56 1
47 47 1
86 86 1
123 123 2
34 34 1
135 135 1
128 141 2
45 45 1
5 5 1
138 155 1
91 91 3
69 69 1
106 106 1
142 142 1
14 14 1
104 104 1
117 117 1
45 138 1
50 50 1
109 109 1
76 76 1
158 158 1
103 153 1
43 43 1
143 143 1
53 56 1
33 33 1
62 62 1
157 157 1
113 113 2
12 12 1
117 117 1
108 108 1
141 141 2
92 92 1
163 163 2
128 130 1
93 93 1
98 98 1
94 94 1
87 87 1
53 53 1
36 36 1
134 134 2
115 115 1
92 93 2
13 13 1
125 126 1
79 79 1
90 91 1
138 139 2
63 63 2
46 46 1
112 112 1
77 77 1
46 46 2
119 147 1
61 62 1
155 155 1
82 130 2
162 163 1
74 74 1
159 159 1
40 41 1
9 9 1
59 59 1
162 162 1
57 61 1
16 16 1
79 79 3
59 59 1
125 155 1
82 82 1
80 80 1
134 134 1
11 11 1
124 124 1
8 8 1
117 117 2
46 46 1
107 107 1
33 33 2
95 103 1
138 139 3
39 39 1
75 117 1
6 6 1
12 12 2
81 81 1
54 54 2
156 157 1
163 163 1
135 135 1
41 41 2
20 54 1
76 77 2
108 108 1
17 17 1
103 125 1
78 78 1
107 107 1
107 107 2
125 126 1
10 10 1
8 10 1
36 36 1
49 94 2
142 142 1
101 101 1
115 115 1
141 141 1
73 76 1
106 106 1
129 130 1
156 156 1
66 68 1
39 39 1
123 124 1
103 103 1
18 73 1
72 72 1
67 70 2
93 93 1
73 74 2
105 105 2
40 40 1
5 5 1
83 129 2
130 130 2
37 38 1
160 162 2
75 75 1
132 132 1
103 103 2
137 137 1
49 49 3
54 56 2
39 39 1
44 44 1
78 78 1
58 59 1
71 71 1
54 54 1
112 128 1
69 96 2
127 127 1
60 62 1
127 127 1
119 119 1
101 101 1
130 148 1
58 58 1
157 166 1
127 127 1
23 23 1
113 113 1
57 57 1
80 80 1
127 127 2
110 112 1
61 62 1
38 38 2
101 101 2
49 49 2
55 55 1
157 157 1
43 43 2
88 110 1
116 116 1
78 78 1
156 158 1
129 129 1
54 54 2
33 43 2
12 12 1
163 163 2
36 36 1
139 165 1
136 155 1
139 139 2
113 113 1
103 103 1
41 41 1
111 144 2
36 41 1
105 105 2
123 123 1
155 155 1
36 36 1
110 110 1
163 163 2
91 91 1
64 69 2
158 158 2
87 87 1
105 127 1
112 114 1
36 36 2
61 61 1
105 105 1
39 39 1
59 118 1
118 157 1
12 15 1
65 65 1
68 68 1
53 119 1
83 83 1
56 106 1
63 63 1
54 54 2
133 135 1
