bin1    bin2    count
92 92 1
37 37 1
89 89 1
140 140 1
48 48 1
66 66 1
26 26 1
96 96 2
70 71 1
39 39 1
113 113 1
71 71 1
105 114 1
97 97 1
84 84 1
101 101 1
70 70 1
17 17 1
107 107 1
52 53 1
149 149 1
83 83 1
144 146 1
26 26 1
110 110 1
155 155 1
25 25 1
34 34 1
87 87 2
158 158 1
75 75 2
50 51 1
25 25 1
143 146 1
111 113 1
134 150 1
125 126 2
105 105 1
141 141 1
36 36 1
61 61 1
66 66 1
133 133 1
120 120 1
129 129 1
18 18 1
104 104 1
83 83 1
111 112 1
11 11 2
51 89 1
140 140 1
123 123 1
121 121 1
149 149 1
28 28 2
46 70 1
119 119 1
102 106 1
33 33 1
127 127 1
149 149 1
80 80 2
53 62 1
143 143 1
116 116 1
58 58 1
21 72 1
38 38 1
11 12 1
134 134 1
97 97 1
146 146 1
36 36 1
88 88 1
51 51 1
115 115 1
119 119 1
51 51 1
153 153 2
114 114 1
19 19 1
37 37 1
3 3 1
95 95 1
98 98 1
124 124 1
94 126 1
115 115 1
157 157 1
103 103 1
97 98 1
145 145 3
66 67 1
153 153 1
72 72 1
47 47 1
129 129 1
122 122 1
91 91 1
113 113 1
18 18 1
98 98 1
85 85 1
153 153 2
71 71 1
147 147 1
54 54 1
66 66 1
24 55 1
48 48 1
59 59 1
84 84 1
135 135 1
30 79 1
41 41 1
123 123 1
127 127 1
71 71 1
111 153 1
46 46 2
97 97 1
88 88 1
98 98 1
128 128 1
133 146 1
40 40 1
24 24 1
135 136 1
14 37 1
30 30 1
23 23 1
8 9 1
54 54 1
11 11 1
84 96 1
101 101 1
100 100 1
102 102 1
58 58 1
101 101 1
122 122 1
118 119 1
3 3 1
150 150 1
142 142 1
26 26 2
23 23 2
82 82 1
107 109 1
142 142 1
119 119 1
115 115 1
128 155 1
31 31 2
137 137 1
150 150 1
58 58 1
123 123 1
89 89 1
9 9 1
45 45 1
62 89 1
27 27 1
152 153 1
158 158 1
30 31 1
105 105 1
89 89 3
7 7 1
75 75 1
102 102 1
115 115 1
62 62 1
98 100 1
145 145 1
86 86 1
70 71 1
127 127 1
36 36 1
7 7 1
100 100 1
36 37 1
83 83 1
112 114 1
152 152 1
47 47 1
117 117 1
134 134 1
66 67 1
106 106 1
40 40 1
149 150 1
20 20 1
34 34 1
37 37 1
108 108 1
131 131 1
116 117 1
82 111 1
53 53 1
117 117 1
57 57 1
103 103 1
52 52 1
56 56 1
129 130 1
105 105 1
101 101 1
114 114 1
69 69 1
40 40 1
129 129 1
130 153 1
137 137 1
84 84 1
52 55 1
104 104 2
110 142 1
132 134 1
121 121 1
84 84 1
89 89 1
108 141 1
106 106 1
20 20 1
111 111 1
121 121 2
45 45 1
34 34 1
37 37 1
25 25 1
118 118 1
6 6 1
73 73 1
149 149 1
18 18 1
36 36 2
111 111 1
66 66 1
139 140 1
53 53 1
129 129 1
69 84 1
101 102 2
19 19 1
61 61 1
103 103 1
144 144 1
74 74 1
133 149 1
96 98 1
10 10 1
70 70 1
35 35 2
152 152 1
53 53 1
28 75 1
99 99 1
55 55 1
51 51 1
30 30 1
25 73 1
142 151 1
84 84 1
74 74 1
123 126 1
37 40 1
127 128 1
25 25 1
67 67 1
154 154 1
116 117 1
115 115 1
115 115 1
65 65 1
21 21 1
39 39 1
90 90 1
35 35 1
21 21 1
114 114 1
27 27 1
112 112 1
132 157 1
69 69 1
159 159 1
141 151 1
156 156 1
37 37 1
127 127 1
115 115 1
67 67 1
105 113 1
66 66 1
50 50 1
45 46 1
29 29 1
62 62 1
22 22 1
155 156 1
36 36 1
16 16 1
103 103 1
109 109 1
73 73 2
139 139 1
119 119 1
157 157 1
113 114 1
132 132 1
16 18 1
154 154 1
147 147 1
52 53 1
132 132 1
5 5 1
52 52 2
49 50 2
101 101 1
128 128 1
26 26 1
7 7 1
36 36 1
50 75 1
94 94 1
113 113 1
37 37 1
115 115 1
46 46 1
90 105 1
103 103 1
120 120 1
55 55 1
70 70 1
117 117 1
5 5 1
85 85 1
53 53 1
128 128 1
126 136 1
129 157 1
108 108 1
67 69 1
147 147 1
133 133 1
38 38 1
122 122 1
132 132 1
140 141 1
158 158 1
39 39 2
69 69 1
115 115 1
152 152 1
147 147 2
135 135 1
44 44 1
142 142 1
51 75 1
156 156 1
20 20 1
103 103 2
87 88 1
8 8 1
64 64 1
116 144 1
107 136 1
79 79 1
62 62 1
87 87 1
126 150 1
19 19 1
113 113 1
101 101 1
158 158 2
142 151 1
13 14 1
8 19 1
103 103 1
28 28 1
42 42 1
94 94 2
137 137 1
32 32 1
4 4 1
84 96 1
45 48 1
115 115 1
55 55 1
20 20 1
94 94 1
41 51 1
34 35 1
102 102 1
92 93 1
118 119 2
109 110 1
157 157 1
125 125 1
7 7 1
82 82 2
3 3 1
77 77 1
156 157 1
152 152 1
95 95 1
144 144 1
46 46 1
65 65 1
41 41 1
107 135 1
135 137 1
63 63 1
42 42 1
123 123 1
90 90 1
152 154 1
111 111 1
79 79 1
24 24 1
55 55 1
78 78 2
36 36 1
130 130 1
88 101 1
115 115 1
58 58 1
94 94 1
70 70 1
7 7 1
121 121 1
67 67 1
76 76 1
39 39 1
73 73 1
10 12 1
155 155 1
69 69 1
94 94 1
126 136 1
72 72 1
102 102 1
109 109 1
157 157 1
51 51 1
82 82 1
110 129 1
49 49 1
104 104 1
84 84 1
110 129 1
40 40 1
96 96 1
44 44 1
60 75 1
18 18 1
11 11 1
134 135 1
152 152 1
39 39 1
29 29 1
26 26 1
55 55 1
146 146 1
27 27 1
66 66 1
28 28 1
8 8 1
105 105 1
135 135 1
87 87 1
96 96 1
26 26 1
93 93 1
121 121 1
42 90 2
57 57 1
92 92 1
60 60 2
54 54 1
40 40 1
102 102 1
75 75 1
122 122 1
90 130 1
52 53 1
151 151 1
144 144 1
95 95 1
118 123 1
20 20 1
110 110 1
69 69 2
14 14 1
132 132 1
102 102 1
100 101 1
116 116 1
118 118 1
12 12 1
14 14 1
121 121 1
39 40 1
35 35 1
120 120 1
37 37 1
79 79 1
44 44 1
155 155 1
37 37 1
45 47 2
84 84 1
55 58 1
102 102 1
96 96 1
126 126 1
29 75 1
27 28 1
120 120 1
128 128 1
5 5 2
63 89 1
76 76 1
118 118 1
12 12 1
143 144 1
67 67 3
154 154 1
137 138 1
41 89 1
26 26 1
97 98 1
136 136 1
69 69 1
105 105 1
120 120 1
41 41 1
145 145 1
131 131 1
109 109 1
27 27 1
70 70 1
34 34 1
55 55 1
54 55 1
156 156 1
34 34 1
69 69 1
9 9 1
123 123 1
63 91 1
84 84 1
26 26 1
56 57 1
86 86 1
80 80 1
56 57 1
11 11 1
130 143 1
149 149 2
96 96 1
106 106 1
93 106 1
154 154 1
157 157 1
101 101 1
115 115 1
103 103 1
124 158 1
7 7 1
60 60 1
66 66 1
55 55 1
136 142 1
40 40 1
44 44 1
77 77 2
44 44 1
135 137 1
123 123 1
46 68 1
30 30 1
126 126 1
82 132 1
37 37 1
65 65 1
107 107 1
50 50 1
30 30 1
41 41 1
104 104 1
56 56 1
82 82 1
38 38 1
146 146 1
147 149 1
3 3 1
38 38 1
23 23 2
10 10 2
105 105 1
14 14 1
19 19 1
12 13 1
148 148 1
104 104 1
149 149 1
45 45 1
26 83 1
104 104 1
157 157 1
96 96 1
143 143 1
146 146 1
106 136 1
18 58 1
89 152 1
9 9 1
126 126 1
3 3 1
42 42 1
66 66 1
87 87 1
35 35 1
51 51 1
77 77 1
152 153 1
149 149 1
10 10 1
53 53 1
58 58 1
139 139 1
6 6 1
21 21 1
123 131 1
43 45 1
93 93 1
116 116 1
26 26 1
5 5 1
88 88 1
140 141 1
45 45 2
86 86 1
106 106 1
113 113 1
145 145 1
35 35 2
86 86 1
30 30 1
108 151 1
127 127 1
103 103 2
136 136 1
74 74 2
68 68 1
100 100 1
83 83 1
47 65 2
62 62 1
115 115 1
5 5 1
46 46 1
106 106 2
80 92 1
93 106 1
64 64 1
143 143 1
157 157 1
43 43 1
46 129 1
63 63 1
102 108 1
94 102 1
61 61 3
92 92 1
13 13 1
127 127 1
63 64 1
87 87 1
129 129 1
129 129 1
29 29 2
67 67 1
102 102 1
95 95 1
71 71 1
67 67 1
94 94 1
73 73 1
82 82 1
137 137 1
4 4 1
15 15 1
35 35 1
115 115 1
3 4 1
67 67 1
56 56 1
30 30 1
7 7 1
154 154 2
115 140 1
54 54 1
123 135 1
157 157 1
127 127 1
108 129 1
83 95 1
42 73 1
22 22 1
15 17 1
90 90 1
75 75 1
95 95 1
130 130 1
151 152 1
145 145 1
94 94 1
68 68 1
82 82 1
42 42 1
26 27 1
116 117 1
10 10 1
45 45 1
36 37 2
95 95 1
53 53 1
155 156 1
72 72 1
127 127 1
135 135 1
57 57 1
117 117 1
133 133 1
102 105 1
64 64 1
30 30 1
89 89 1
113 113 1
113 113 1
105 106 1
140 140 1
124 124 1
128 128 1
105 105 1
135 135 1
8 8 1
153 153 1
104 104 1
105 105 1
119 119 1
84 84 1
50 51 1
87 87 1
157 157 1
111 112 2
121 121 1
60 60 1
107 107 2
51 51 1
96 96 1
34 34 1
41 44 1
67 68 1
89 137 1
22 22 1
150 150 1
114 114 1
66 66 1
64 65 1
51 51 1
94 94 1
3 3 1
36 36 1
97 97 1
89 89 1
25 73 1
6 6 1
139 139 2
78 79 1
36 36 1
101 101 1
84 84 1
109 109 1
107 135 1
63 63 2
122 124 1
113 113 2
34 34 2
9 9 1
129 129 2
24 24 1
110 129 1
110 118 1
130 152 1
58 58 1
16 16 1
24 24 1
110 110 1
30 30 1
86 86 1
37 37 1
144 144 1
111 111 1
7 7 1
139 139 1
81 81 1
14 14 1
14 14 1
140 140 1
97 97 1
120 120 1
8 15 1
67 67 2
19 19 1
46 110 1
101 103 1
70 70 1
86 86 1
110 156 1
135 135 1
105 105 2
57 57 1
8 9 1
17 58 1
87 87 1
92 92 1
93 126 2
28 75 1
54 62 1
105 105 1
113 113 1
49 49 1
140 140 1
107 107 1
116 116 1
85 85 1
89 89 1
94 94 1
20 20 1
107 136 1
51 51 1
7 14 1
19 19 1
81 82 1
14 14 1
31 31 1
142 142 1
46 46 1
104 104 1
30 50 1
7 7 1
20 57 1
135 137 1
118 118 1
63 63 1
35 35 1
145 145 2
142 142 1
86 86 1
31 31 1
37 37 1
57 57 1
11 19 1
85 85 1
