bin1    bin2    count
105 106 1
163 163 2
64 64 1
135 135 1
124 128 1
127 128 1
12 12 1
62 62 1
134 134 1
50 50 1
43 43 1
132 132 1
140 140 1
91 140 1
18 18 2
111 111 1
20 20 1
159 160 1
36 77 2
45 45 1
110 122 1
149 149 1
38 38 1
36 36 1
147 147 1
106 114 1
95 108 1
127 127 1
155 155 1
164 164 1
68 69 1
116 116 1
78 79 1
42 46 1
128 128 1
47 47 1
154 154 2
149 149 1
113 115 1
147 147 1
162 162 1
94 94 1
55 55 1
162 162 1
42 47 1
12 41 1
78 78 2
137 138 1
69 88 1
100 100 1
146 147 1
65 88 1
153 153 1
74 103 1
56 56 1
13 40 1
66 79 1
139 139 1
142 142 1
22 53 1
154 154 2
76 106 1
99 99 1
127 127 1
130 130 1
103 105 1
48 48 1
41 45 2
76 103 2
58 58 1
43 46 1
9 46 1
49 49 1
35 57 1
156 156 1
150 150 1
164 166 1
89 89 1
88 88 2
125 125 1
143 143 1
50 50 1
118 118 1
48 48 1
143 143 1
152 153 1
123 123 1
81 82 1
118 118 1
14 15 1
72 72 1
44 44 1
92 119 1
61 62 1
110 110 1
128 128 1
70 70 1
69 70 1
72 72 1
96 97 1
54 54 1
9 10 1
9 45 1
138 138 1
14 19 1
124 124 1
70 70 1
82 82 1
60 68 1
109 109 1
128 128 1
100 100 1
100 100 1
152 152 1
147 147 1
123 123 1
90 90 1
157 157 1
39 39 2
6 6 1
56 56 2
67 72 1
16 16 1
35 35 1
136 156 1
75 76 1
16 16 1
54 54 1
98 99 1
10 10 1
41 46 1
12 42 1
69 81 1
42 42 1
16 16 1
73 103 1
43 43 1
163 163 1
65 88 1
88 89 1
135 135 1
22 58 1
34 34 1
135 137 1
70 70 1
47 47 2
159 159 1
91 91 2
135 161 1
131 131 1
114 133 1
129 129 1
118 118 2
70 70 1
34 34 1
39 39 2
105 141 1
75 75 1
43 43 2
71 71 1
43 43 1
59 59 1
15 15 1
71 71 1
7 40 1
62 62 2
5 23 1
49 49 1
158 158 1
127 128 1
110 110 1
116 116 2
151 151 1
12 12 1
67 67 1
75 105 1
153 153 1
6 6 1
128 128 1
132 132 1
84 84 1
159 159 1
88 88 1
15 18 1
165 165 1
67 67 1
94 94 1
12 12 1
65 72 1
113 119 1
115 115 1
160 160 2
44 44 1
133 139 1
58 58 1
60 60 1
136 136 1
127 158 1
58 58 1
96 96 1
106 109 1
19 19 1
48 48 1
36 79 1
47 47 2
133 133 1
45 45 1
128 130 1
63 63 1
98 99 1
42 42 2
160 160 1
131 131 1
157 157 1
133 133 1
147 147 1
128 128 1
20 20 1
39 39 1
103 106 1
95 126 1
99 99 1
162 162 1
37 37 1
137 137 2
126 127 1
156 156 1
47 68 1
23 23 1
21 55 1
96 98 1
55 55 1
116 116 1
54 54 2
164 164 2
6 23 1
58 58 1
148 148 1
64 64 1
103 126 1
59 59 1
82 82 1
141 141 1
35 35 1
36 74 1
142 142 1
85 85 1
155 155 1
108 108 1
130 130 1
60 60 2
159 159 1
34 34 1
134 137 1
130 130 1
139 139 1
163 163 1
112 114 2
91 91 1
160 160 1
62 62 2
22 22 1
110 110 1
10 11 1
49 65 1
126 126 1
163 163 1
80 80 1
158 159 1
39 39 2
105 108 1
58 58 1
159 160 1
135 135 1
152 152 1
85 109 1
39 39 1
62 62 2
162 162 1
35 35 1
117 118 1
87 88 1
68 68 1
23 23 1
107 141 2
94 111 1
166 166 2
103 103 1
123 124 1
18 18 1
20 20 1
20 20 1
90 90 1
125 125 1
95 95 1
143 143 1
44 44 1
117 117 1
49 49 1
64 64 1
15 44 1
10 10 1
13 13 1
161 161 1
118 118 1
94 94 1
157 159 1
128 128 1
114 115 1
152 152 1
165 165 1
162 162 1
158 158 1
48 48 1
82 82 1
136 158 1
48 74 1
11 12 1
127 129 1
6 6 1
7 7 1
36 36 3
20 20 1
48 48 1
6 6 1
91 91 1
39 39 1
156 159 2
72 72 1
9 9 1
22 22 2
22 22 1
117 117 1
92 108 1
16 72 1
43 43 2
93 125 1
9 9 1
40 40 1
41 41 1
74 74 1
92 103 1
164 165 4
140 140 1
125 128 1
101 101 1
53 54 1
98 98 2
101 101 1
9 9 1
42 42 1
164 164 1
143 143 2
136 136 1
19 64 1
17 54 1
87 87 1
127 127 1
11 11 1
141 141 1
62 62 1
161 162 1
65 65 1
60 60 2
135 135 1
54 54 1
160 160 1
34 34 2
111 111 1
48 48 1
117 117 1
128 129 1
130 130 1
98 99 1
152 154 1
156 156 1
112 139 1
112 112 1
105 105 2
164 165 1
6 6 1
165 165 1
92 106 1
139 139 1
102 106 1
55 55 1
102 102 1
9 46 1
151 151 1
7 7 1
13 42 1
85 85 1
70 102 1
5 5 1
18 54 1
103 103 1
102 102 2
97 97 2
134 161 1
38 38 1
50 50 1
161 161 1
88 89 1
79 79 1
94 94 1
136 164 1
83 83 1
65 78 1
75 76 1
165 165 1
114 118 1
128 128 1
142 142 1
60 89 1
65 67 1
13 13 1
126 126 1
80 80 1
127 127 2
7 7 1
148 148 1
9 17 1
139 139 1
113 113 1
135 165 1
62 62 1
76 76 1
155 155 1
97 97 1
133 133 1
82 82 1
111 141 1
127 127 1
33 33 1
54 54 1
129 133 1
19 56 1
124 125 1
165 165 2
78 78 1
156 156 1
148 148 1
146 148 1
69 86 1
152 152 1
55 86 2
163 166 1
128 129 1
163 165 1
10 11 1
12 12 1
65 72 1
18 19 1
136 136 1
45 45 1
164 164 2
15 16 1
96 118 1
119 124 1
100 100 1
133 133 1
106 106 1
158 158 2
56 62 1
106 106 1
97 97 1
123 123 1
127 127 1
98 100 1
136 136 1
34 34 1
20 20 1
13 13 1
22 64 1
35 35 1
127 129 1
91 93 2
55 57 1
111 111 1
153 153 1
147 148 1
86 86 1
41 41 1
14 50 1
44 44 1
81 81 1
147 147 1
98 99 1
80 108 1
160 160 1
55 56 2
141 141 1
48 48 1
54 54 1
37 37 1
82 82 1
95 95 1
135 135 1
127 142 1
86 86 1
97 97 1
139 139 1
55 55 1
110 110 1
63 63 1
48 66 1
39 48 1
123 123 1
20 54 1
81 81 2
33 33 1
81 114 1
75 103 3
154 154 1
10 10 1
155 155 2
65 65 1
160 160 2
67 67 1
112 112 1
7 7 1
131 131 1
14 15 1
96 101 1
64 64 1
41 41 1
163 163 1
151 151 1
20 20 1
129 129 1
125 125 1
117 117 1
9 9 1
8 8 1
10 10 1
108 108 1
112 112 1
118 118 1
14 14 1
128 130 1
7 35 1
136 137 1
157 157 1
100 101 1
54 55 1
165 165 1
137 137 2
39 39 1
19 55 1
123 123 2
108 109 2
16 16 1
125 125 1
54 54 1
114 114 1
158 158 1
79 79 1
38 38 1
99 99 1
127 128 1
11 13 1
102 102 1
148 148 1
50 50 1
35 35 1
165 165 1
100 100 1
160 160 1
118 118 1
7 7 1
10 10 2
54 54 1
140 140 1
148 148 1
94 94 1
5 5 1
109 109 1
107 141 1
15 18 1
102 102 1
91 104 1
127 127 1
9 43 1
103 103 2
133 157 1
22 22 1
96 96 1
115 117 1
101 110 1
103 106 1
11 45 1
18 18 1
36 36 1
125 126 1
37 38 1
90 90 1
108 108 1
111 141 1
11 11 1
90 91 2
40 40 1
97 117 1
5 5 1
23 23 1
13 43 1
71 71 1
114 114 1
6 6 1
149 149 1
152 155 1
47 47 1
109 109 1
162 162 1
144 144 1
162 162 1
118 118 1
118 118 1
132 132 1
129 129 2
132 132 1
42 46 1
18 19 1
137 139 1
137 137 1
60 68 1
12 45 1
105 105 1
9 10 1
35 35 1
160 160 1
157 158 1
85 85 1
133 133 1
159 159 1
39 42 1
12 12 1
78 78 1
85 85 1
38 38 1
100 100 1
44 44 1
19 19 1
123 123 1
22 54 1
91 119 1
157 159 1
112 112 1
37 37 1
156 166 1
85 86 1
130 131 2
34 34 1
47 47 1
118 118 1
77 78 1
162 162 1
70 70 1
134 134 1
9 17 1
130 130 1
67 67 1
100 100 1
115 118 1
159 159 1
138 138 1
68 68 1
45 45 1
153 153 1
116 116 2
16 18 1
67 69 2
45 45 1
107 109 1
127 127 1
130 130 2
160 160 1
137 142 1
7 7 1
127 129 1
124 124 1
37 37 1
78 79 1
40 41 2
102 102 1
165 165 2
116 117 1
79 79 1
106 106 1
107 107 1
13 40 1
126 157 1
41 41 1
70 71 1
158 158 1
156 156 1
94 94 1
58 58 1
163 163 1
53 53 1
56 64 1
74 102 1
44 44 2
74 100 1
61 85 1
101 101 1
114 119 1
133 133 1
6 6 1
96 96 1
18 18 1
147 147 1
159 159 1
62 62 1
160 160 1
87 87 2
163 163 1
107 109 1
56 56 1
19 19 1
19 19 1
80 81 1
81 81 1
54 54 1
158 158 1
86 86 2
44 44 1
126 126 1
39 39 1
123 123 1
105 105 2
96 96 2
62 62 1
161 161 1
134 134 1
45 45 2
78 78 1
36 36 3
155 155 1
106 106 1
123 123 1
62 62 1
98 98 1
40 40 1
106 107 1
39 46 1
18 50 1
40 40 2
19 19 1
143 160 2
88 109 1
95 125 1
153 153 1
109 114 1
19 19 1
91 91 1
17 40 1
165 165 1
85 86 1
42 42 1
70 102 1
64 64 1
135 164 1
100 100 1
155 155 1
127 158 1
143 143 1
20 20 2
14 45 1
56 64 1
124 124 1
39 39 1
10 10 1
39 39 1
116 116 2
74 105 1
103 103 2
112 153 1
107 141 1
38 48 1
107 108 1
64 64 2
129 129 1
74 74 1
163 163 1
113 113 1
94 94 1
101 110 1
81 81 1
42 47 1
82 82 1
91 104 1
54 54 2
60 69 1
