bin1    bin2    count
33 33 1
75 75 1
76 76 2
103 103 1
159 164 1
59 59 1
62 62 1
62 92 2
136 136 1
112 112 1
74 125 2
102 102 1
67 69 1
33 33 1
143 143 3
154 155 1
115 115 1
60 60 1
130 130 1
148 148 1
111 111 1
88 88 1
161 161 1
129 129 1
21 22 1
165 165 1
150 150 1
73 73 1
65 135 1
98 98 1
64 76 1
58 58 2
137 137 1
135 143 1
55 55 1
48 48 1
46 46 1
165 165 1
36 36 1
114 114 2
78 78 2
116 116 1
38 38 1
148 155 1
131 162 2
77 77 1
73 73 1
57 58 1
124 124 1
73 73 1
58 58 1
12 44 1
68 68 2
160 160 1
62 93 1
93 93 1
40 40 2
44 44 3
42 42 1
162 162 1
19 19 1
66 89 1
116 117 2
59 80 1
137 149 1
131 154 1
33 34 1
10 10 1
114 114 1
132 133 1
72 73 1
12 12 1
45 59 1
87 87 1
68 68 1
159 159 1
96 96 1
73 73 1
60 60 1
125 125 2
141 141 1
126 126 1
45 45 3
155 156 3
154 156 2
148 163 2
50 50 1
58 58 1
118 126 2
62 62 1
61 84 1
131 131 1
154 154 1
62 64 1
148 157 2
115 130 1
59 80 1
44 59 2
132 163 1
41 165 1
11 11 2
22 22 1
116 116 1
62 62 1
60 60 3
70 70 1
59 59 1
119 119 2
39 40 1
79 87 2
33 50 1
143 143 1
19 19 1
78 78 1
95 95 1
109 111 1
13 13 1
36 36 1
146 146 1
93 93 1
58 58 1
66 66 1
136 136 2
60 93 1
19 36 1
107 107 1
157 164 1
16 16 2
91 91 2
123 123 1
126 126 1
33 33 1
40 40 2
13 13 2
107 107 1
112 112 1
11 11 1
92 92 1
119 119 1
34 34 1
98 98 1
139 139 1
117 117 2
83 112 1
38 38 1
56 56 1
44 158 1
67 67 2
130 130 1
55 56 1
135 137 1
48 49 2
128 128 1
98 98 1
38 38 1
81 81 1
54 54 1
45 47 1
109 109 1
8 8 1
128 128 1
151 151 1
36 36 1
11 11 1
37 37 1
7 17 2
55 55 1
22 22 1
109 110 1
42 43 2
78 78 1
112 113 1
98 98 1
72 74 2
160 160 1
156 156 1
138 138 1
66 66 1
18 18 3
138 138 1
74 74 1
34 133 1
152 152 1
140 154 1
161 161 1
62 106 1
150 150 1
44 44 1
115 119 1
149 149 2
16 16 1
11 11 1
39 47 2
34 133 1
92 92 1
109 109 1
9 9 2
36 37 1
83 83 1
53 54 1
76 78 1
58 60 1
114 127 1
129 129 1
118 119 1
44 140 1
10 10 1
140 140 1
80 80 1
69 69 1
114 114 1
106 106 1
96 103 1
19 20 2
91 91 1
45 45 1
18 19 1
7 7 1
129 130 1
82 82 1
33 98 1
148 148 1
134 134 1
36 36 2
153 153 2
104 104 1
95 125 1
99 99 1
94 126 2
19 19 1
62 62 1
13 13 1
96 96 1
114 130 1
23 50 1
69 69 1
62 62 1
85 85 1
140 140 1
148 148 1
133 139 1
10 10 1
117 162 3
74 74 1
10 10 2
75 75 1
44 140 2
42 42 1
84 84 2
142 142 1
7 13 2
96 103 1
80 115 1
65 65 2
70 70 1
69 69 1
12 80 1
9 9 1
81 114 1
138 138 1
146 146 1
39 39 2
153 153 1
96 132 1
116 116 1
75 75 1
108 108 1
129 129 1
89 89 1
160 160 1
33 33 1
87 87 1
155 155 1
21 21 2
61 61 1
48 49 1
116 129 1
119 119 1
36 36 1
60 60 1
67 97 1
154 155 1
11 11 1
159 159 3
143 143 2
112 112 2
6 58 1
10 14 1
63 63 2
128 128 1
50 98 1
91 91 2
34 34 1
53 90 1
73 73 1
163 163 1
50 50 1
34 133 1
6 19 1
45 45 1
96 96 1
88 94 1
147 147 1
130 130 1
106 106 1
93 93 1
19 19 2
90 90 1
34 34 1
19 57 1
91 91 1
139 147 2
140 140 1
58 58 1
78 78 1
96 96 1
67 67 1
48 147 2
158 164 2
58 58 1
109 109 1
72 73 2
158 158 1
22 163 1
49 49 2
139 141 1
12 12 1
90 90 2
112 125 1
57 57 1
54 54 1
160 160 3
46 46 1
105 105 1
72 72 1
136 142 2
136 153 1
44 44 1
49 50 1
34 34 1
68 68 1
68 68 1
118 118 1
45 94 1
153 153 2
124 128 1
156 156 2
106 106 1
72 166 1
45 65 2
10 10 1
65 65 1
119 119 1
161 161 2
153 153 1
87 115 1
138 138 1
69 69 1
61 61 1
6 23 1
83 112 1
8 8 1
6 6 2
91 91 1
105 113 2
131 131 1
46 46 1
58 58 1
157 165 2
125 133 1
123 123 1
78 78 1
97 97 1
57 58 1
82 82 1
166 166 1
58 59 1
103 105 1
66 124 1
139 142 2
20 20 1
161 161 1
126 126 1
12 12 1
75 75 1
49 49 1
113 113 1
45 137 1
58 58 1
21 21 2
148 148 1
16 17 1
41 41 1
141 143 1
85 90 1
137 137 1
48 66 1
72 110 1
158 158 1
156 156 1
45 45 1
46 46 1
113 114 1
54 54 2
56 56 2
97 97 1
156 156 1
75 75 1
57 162 1
101 101 1
135 147 2
17 17 2
156 156 1
37 37 2
125 125 1
154 154 1
128 128 1
114 114 2
10 42 1
9 9 1
156 156 1
73 109 1
95 102 1
99 99 1
22 22 1
134 134 1
62 62 1
143 156 2
110 111 1
158 158 1
42 158 1
129 129 1
86 86 1
86 86 1
86 86 1
92 92 1
98 98 2
159 159 1
94 98 1
159 159 2
101 101 2
6 6 1
124 128 1
33 119 1
62 62 1
96 96 1
87 87 1
109 111 1
82 84 1
54 54 1
109 109 1
150 150 1
156 156 1
12 12 3
69 69 1
60 60 1
108 109 1
16 16 1
84 84 1
