bin1    bin2    count
66 129 1
97 98 2
10 12 1
61 61 1
98 98 1
114 115 1
39 57 1
85 85 1
11 15 1
161 161 2
19 20 1
163 163 1
62 85 1
71 71 1
39 39 1
126 126 1
38 69 2
159 159 1
91 91 1
66 66 1
119 119 1
153 153 1
135 135 1
16 16 1
152 152 1
114 114 1
127 162 1
130 130 1
111 113 1
58 58 1
44 44 1
157 159 1
47 86 1
101 101 1
53 53 1
105 105 1
97 147 1
65 65 1
112 112 1
75 75 1
126 126 1
72 72 1
110 110 1
155 155 1
5 37 1
94 143 1
98 98 2
136 136 1
163 163 1
94 146 1
88 107 1
129 142 1
37 42 1
44 44 1
63 63 1
70 70 1
9 39 1
35 35 1
38 79 1
127 133 1
101 101 2
112 115 1
12 13 2
86 112 1
69 69 1
104 166 1
85 85 1
97 97 1
23 73 1
100 154 1
138 139 1
87 87 1
9 42 2
125 137 1
158 158 1
114 114 1
159 159 1
155 155 1
166 166 2
81 105 1
148 148 1
157 157 1
18 21 1
22 22 1
108 108 1
66 66 1
45 45 1
149 149 1
93 128 1
39 41 1
11 11 1
54 54 1
70 70 2
52 52 1
109 109 1
23 23 1
86 112 1
82 83 1
141 141 1
164 164 1
23 23 2
99 99 1
102 102 1
111 111 1
75 75 1
87 87 1
70 70 1
21 21 2
105 105 1
127 127 1
7 7 1
138 138 1
55 56 1
56 84 1
34 37 1
90 90 1
5 5 1
151 151 1
71 71 1
75 75 1
57 57 1
85 85 1
6 13 1
62 62 1
62 62 1
157 157 1
99 152 1
61 61 1
166 166 2
102 102 1
73 73 1
36 83 1
18 21 1
36 36 1
55 55 1
109 109 1
49 49 1
56 84 1
35 35 1
66 66 1
63 63 1
102 152 1
142 142 1
13 13 1
137 137 1
41 41 1
48 49 1
159 159 1
12 12 1
58 58 2
142 142 1
140 140 1
93 131 1
11 11 1
126 126 1
131 131 1
61 61 1
111 114 2
11 11 1
135 135 1
101 101 1
78 87 1
142 165 1
44 44 1
21 21 2
96 97 1
83 83 1
35 35 1
57 57 1
36 66 1
110 110 1
44 44 1
135 137 2
85 87 2
163 165 1
8 8 1
74 105 1
10 10 1
37 37 1
153 153 1
162 162 1
117 118 1
66 66 1
101 101 1
100 152 1
36 36 1
127 127 1
118 118 2
109 109 1
94 94 1
92 92 1
66 129 1
33 38 2
71 96 1
12 12 1
111 114 1
43 44 1
7 7 1
61 61 1
33 79 1
153 153 1
133 133 1
5 6 1
147 147 3
34 34 1
130 131 1
76 106 2
71 71 1
78 135 1
148 148 1
129 129 1
48 49 3
63 63 1
10 13 1
157 157 1
39 53 1
165 165 2
73 73 1
43 43 1
112 112 1
66 82 3
57 57 2
49 98 1
34 34 1
61 61 1
85 85 1
124 124 1
80 80 1
7 7 1
12 12 1
96 96 1
56 56 1
40 40 1
17 17 1
133 162 1
20 20 1
156 157 1
143 143 1
13 13 1
10 55 1
16 50 1
99 99 1
125 138 2
11 11 1
37 90 1
152 152 2
163 163 1
124 124 1
135 135 1
68 104 1
82 82 1
163 163 1
16 16 1
44 44 1
101 153 2
40 40 1
95 96 1
100 152 1
131 131 1
114 114 2
9 13 1
67 68 1
148 148 2
73 109 1
125 125 1
16 16 1
111 111 1
109 109 1
152 152 1
139 139 1
132 132 1
136 136 1
150 150 1
119 150 1
18 72 1
37 39 1
126 126 2
16 16 2
103 103 1
63 129 2
153 153 1
156 156 1
11 12 1
137 137 1
47 47 1
152 152 1
79 79 1
71 71 1
17 19 1
93 93 1
132 162 1
47 47 1
129 129 1
154 154 1
114 114 1
83 83 1
85 85 1
131 137 1
88 88 1
62 119 1
131 131 1
123 123 1
59 61 1
127 127 1
43 43 1
105 105 1
147 147 1
127 127 1
80 109 1
105 130 1
50 50 1
6 6 1
44 44 1
45 46 1
151 151 1
97 97 1
131 131 1
82 82 1
140 140 1
18 18 1
35 50 1
48 49 1
18 74 1
96 96 1
115 115 1
14 14 1
40 53 1
63 129 1
117 119 1
6 6 1
70 70 1
36 83 1
5 9 1
137 137 1
102 102 1
113 113 1
96 96 1
7 7 1
48 49 1
94 143 2
58 58 1
57 59 1
65 65 1
131 131 1
72 72 1
63 63 2
80 80 1
159 159 1
23 23 1
116 152 1
90 105 1
108 108 1
86 86 1
57 57 1
124 124 1
64 64 1
72 72 1
149 149 1
117 117 1
101 101 1
6 6 1
156 156 1
9 41 1
83 83 1
62 84 1
91 91 1
141 141 1
86 86 1
86 86 1
107 135 1
124 124 1
165 165 1
70 144 1
85 119 1
75 75 1
148 148 2
136 136 1
97 97 1
107 107 1
143 143 1
93 93 1
68 131 1
106 106 1
93 93 1
17 17 1
56 57 1
43 43 1
116 116 1
137 137 1
111 112 1
147 147 1
104 104 1
157 157 1
126 126 3
125 164 2
77 87 1
5 5 1
153 153 1
71 71 1
63 81 1
139 139 1
74 74 1
81 123 1
166 166 1
113 113 2
74 74 1
63 63 1
74 75 2
112 113 1
74 98 2
79 129 1
8 8 1
113 113 1
34 34 1
115 119 1
15 15 1
57 64 1
6 10 1
10 10 1
9 41 1
80 109 2
137 138 1
110 110 1
71 96 1
79 79 1
71 72 1
94 94 1
74 74 1
63 128 1
67 67 1
68 130 1
166 166 1
142 142 1
111 113 1
87 87 1
127 127 1
82 82 1
44 44 1
77 77 1
40 40 1
152 152 3
49 85 1
48 48 1
103 103 1
15 15 1
78 78 1
94 94 1
93 93 1
75 75 2
100 114 1
97 97 1
12 12 1
17 21 1
81 81 1
15 16 2
54 54 1
21 21 1
111 111 1
73 106 1
96 96 2
47 86 1
59 64 1
87 87 1
156 156 1
46 46 2
136 136 1
85 85 1
43 43 1
75 75 2
114 114 1
45 45 1
63 63 1
154 154 1
58 65 2
16 43 2
76 106 1
166 166 2
135 135 1
126 163 1
111 111 1
111 111 1
6 6 1
19 19 2
50 50 1
66 82 1
94 94 1
66 66 1
103 151 1
78 78 1
59 59 1
146 147 1
87 89 1
34 34 1
15 15 1
11 13 1
95 95 1
103 153 1
147 147 2
19 19 1
157 157 1
135 135 1
81 81 1
159 159 1
19 20 1
103 152 1
125 139 2
105 105 1
46 46 1
119 119 1
55 55 1
136 136 1
13 13 2
62 80 1
124 124 3
103 150 1
118 118 1
72 72 1
59 59 1
59 60 1
141 141 1
60 63 1
160 160 1
54 54 1
118 118 1
36 36 2
71 71 1
75 75 1
125 164 1
81 81 1
71 71 1
166 166 1
161 162 1
34 38 1
35 48 1
58 58 1
107 107 1
130 130 1
165 165 1
108 108 1
56 64 1
131 131 1
78 78 1
159 159 1
56 56 1
98 98 1
99 99 1
137 137 1
15 15 1
148 148 1
33 34 1
47 47 1
125 164 1
163 163 1
69 108 1
101 154 1
96 96 1
132 132 1
47 48 1
126 126 2
71 72 1
42 43 1
82 82 1
96 96 1
118 118 1
5 6 1
137 137 1
102 102 1
48 73 1
50 50 1
125 139 1
162 165 1
83 83 1
166 166 1
39 39 1
65 65 1
141 141 1
115 115 1
58 58 1
57 57 1
129 129 1
106 106 3
117 117 1
116 117 1
160 160 1
133 133 1
72 72 1
115 115 1
97 98 1
81 81 1
99 99 1
73 77 1
55 55 1
154 154 1
86 86 2
86 86 1
93 93 1
134 134 1
67 68 2
38 38 1
80 108 1
41 41 1
58 58 1
15 15 1
65 65 1
6 9 1
42 42 1
134 135 1
89 89 1
48 76 1
40 42 1
136 136 1
126 126 1
160 160 1
57 57 1
49 49 2
11 11 1
125 125 1
61 61 1
156 156 1
110 116 1
48 48 1
46 46 1
127 127 1
125 125 2
83 83 1
113 113 1
102 154 1
132 137 1
125 138 1
10 55 1
17 17 1
58 65 1
35 48 1
76 78 2
101 101 2
135 135 1
101 155 1
111 111 1
78 130 1
91 91 1
56 56 1
