bin1    bin2    count
139 139 1
58 58 2
66 101 1
118 118 1
111 156 1
164 164 1
106 106 1
78 78 1
111 135 1
13 13 1
54 56 1
135 135 2
59 60 4
79 79 1
97 97 1
13 15 2
34 34 1
91 131 1
58 92 1
97 97 1
54 54 1
20 100 1
97 97 2
89 89 1
63 63 1
116 133 1
53 64 1
49 49 1
128 128 1
47 65 1
165 165 1
62 63 1
82 84 2
41 41 1
154 154 2
111 157 1
37 37 1
134 165 1
117 117 1
6 19 1
97 97 1
98 100 1
55 89 1
90 90 1
56 56 2
53 53 1
39 50 1
116 116 1
77 77 1
19 19 2
161 161 2
70 70 1
66 100 1
66 101 1
105 107 1
44 44 3
39 39 1
12 12 1
77 106 2
160 160 2
155 155 1
111 111 1
151 155 2
64 82 1
71 71 1
128 130 1
138 138 1
155 155 2
115 154 1
76 100 1
15 15 2
20 39 2
75 75 1
130 130 1
113 114 2
64 64 1
105 105 1
93 102 1
112 134 1
117 117 1
153 153 1
147 147 1
129 129 1
47 47 1
138 138 1
97 97 1
92 95 1
130 131 1
111 134 3
34 34 1
110 116 1
50 50 1
129 129 1
128 128 1
44 44 1
131 131 1
41 41 1
83 90 2
141 141 1
64 64 1
116 139 1
161 161 1
77 78 1
56 108 2
75 75 2
60 158 1
164 164 1
85 85 1
98 98 1
127 127 1
111 111 1
113 113 1
58 94 1
127 127 1
23 23 1
124 148 1
149 149 1
11 11 3
6 68 1
74 74 1
60 60 1
113 114 1
132 132 1
80 80 1
166 166 2
133 133 1
96 96 2
55 55 1
77 105 1
133 133 3
40 53 1
95 95 1
82 84 1
141 155 1
65 65 1
126 126 2
21 21 1
137 137 1
6 6 1
9 9 1
54 63 2
87 119 1
99 99 2
71 71 1
86 103 1
150 150 1
157 157 1
136 136 1
138 138 2
116 158 1
17 17 2
11 11 1
124 124 1
56 56 2
160 161 2
74 110 1
84 84 1
116 135 1
11 11 1
49 49 1
103 103 2
108 108 1
48 48 1
136 136 2
45 45 1
97 97 1
130 130 2
98 98 1
36 78 1
58 93 2
122 153 1
80 80 1
73 74 1
57 57 2
62 100 2
151 151 1
77 95 1
6 6 1
138 138 1
34 34 1
91 91 2
112 112 1
127 127 1
139 140 2
125 125 1
90 90 1
141 165 3
56 56 3
163 163 2
