bin1    bin2    count
135 135 1
182 182 1
138 139 1
139 139 1
36 36 1
131 131 2
158 158 2
72 72 1
75 76 1
68 68 1
157 157 1
75 75 2
6 6 1
150 151 1
41 41 1
130 182 2
137 137 1
9 9 1
70 70 1
133 133 1
62 97 1
88 88 1
13 13 1
163 163 1
106 106 1
188 188 1
164 165 1
101 132 1
117 117 1
193 193 2
131 131 1
93 93 2
194 194 1
172 172 2
161 161 1
140 140 1
118 186 1
117 157 1
102 102 1
37 37 1
12 80 2
90 123 1
192 192 1
118 118 1
182 182 1
13 80 1
174 174 1
64 64 1
23 23 1
58 58 2
165 165 1
50 50 1
158 158 1
74 74 1
32 32 1
88 88 1
166 166 1
103 103 1
94 129 1
38 38 1
180 180 1
171 171 2
100 100 1
142 142 1
43 44 1
110 110 1
156 156 1
22 22 1
59 72 1
14 120 1
150 152 1
164 164 1
165 165 1
104 104 2
52 52 1
133 133 1
21 21 1
187 187 1
37 37 1
64 102 1
30 30 1
111 111 1
39 39 1
34 34 1
80 80 1
79 79 1
137 137 1
69 69 1
131 131 1
120 120 1
176 176 1
144 144 1
59 59 3
155 155 1
144 144 1
98 98 1
75 75 1
12 12 1
38 38 1
83 84 2
126 126 1
28 28 1
79 104 1
195 195 1
156 156 1
63 63 2
168 169 1
58 58 1
21 21 1
79 79 1
184 188 1
3 3 1
36 36 1
163 164 1
124 124 2
195 195 1
76 76 1
32 32 1
102 102 2
190 190 1
5 55 1
182 182 2
74 194 1
82 82 1
58 58 1
194 194 1
153 153 1
124 124 1
148 148 1
151 152 1
122 122 1
82 128 1
59 59 1
70 70 1
96 96 1
91 91 1
97 101 1
161 161 1
134 134 1
52 55 1
14 14 1
172 172 1
60 60 1
94 94 1
167 167 1
71 95 1
144 156 1
67 67 1
33 34 1
44 44 1
164 164 1
57 68 1
83 83 1
82 82 1
75 75 1
75 75 1
14 14 1
88 88 1
147 148 1
76 76 1
192 192 1
132 132 1
73 73 1
148 150 1
182 182 1
184 184 1
138 138 1
52 52 1
137 137 1
188 188 1
60 60 2
79 79 1
66 67 1
50 50 1
163 163 3
6 6 1
154 154 1
111 111 1
122 122 1
37 37 1
59 60 1
37 37 1
68 68 1
31 31 1
152 152 1
88 88 1
60 60 1
108 108 1
69 69 1
180 180 1
90 90 1
133 169 1
145 145 1
4 8 1
167 167 1
167 167 1
57 57 1
59 59 1
69 69 1
109 118 1
34 34 1
11 11 1
169 169 1
16 46 1
159 159 1
63 64 1
71 71 1
136 136 1
135 135 1
74 181 1
55 55 1
45 45 1
60 60 2
31 32 1
165 165 1
110 189 1
142 170 1
69 69 4
143 144 1
108 108 1
13 13 2
60 60 1
84 84 1
74 74 1
19 19 1
181 182 1
62 62 1
175 175 1
191 193 1
137 137 1
24 24 1
146 146 2
137 137 1
8 8 1
60 60 1
146 146 1
131 181 1
74 74 1
15 15 1
160 160 1
15 43 2
77 77 2
148 148 1
3 3 1
84 84 1
19 23 2
10 10 1
17 17 1
58 72 1
72 72 1
43 43 1
171 171 1
89 89 1
127 127 1
151 151 1
56 56 1
58 58 2
30 30 1
144 156 1
71 71 1
156 157 1
78 181 1
6 6 1
127 127 1
157 157 1
55 55 2
47 56 1
139 139 1
160 160 2
135 135 2
191 191 2
139 139 1
4 55 1
88 88 1
41 41 1
84 103 1
163 164 1
192 192 1
54 54 1
46 47 3
103 103 1
77 77 1
31 33 1
4 4 1
108 108 1
51 180 1
82 82 3
76 76 1
119 119 1
87 88 1
20 20 1
125 127 1
100 100 1
99 99 1
141 141 1
78 78 2
172 172 1
90 103 2
117 117 1
90 123 1
50 70 1
120 137 1
191 191 1
172 177 1
96 96 1
151 151 1
61 61 2
148 148 1
45 45 1
161 161 1
35 35 1
8 8 1
107 107 1
136 136 1
91 91 1
165 167 1
154 154 1
124 124 2
43 43 1
61 61 2
56 56 1
70 70 1
65 92 1
41 42 1
37 37 2
63 63 1
37 37 1
75 75 1
54 54 1
38 38 1
11 11 1
118 118 1
185 186 1
191 191 1
30 32 1
183 183 1
169 169 1
186 186 1
144 144 1
10 10 1
129 129 1
107 107 1
58 58 1
182 182 1
89 89 1
168 168 1
116 116 1
13 24 1
66 122 1
106 106 1
121 121 1
134 134 1
168 168 2
178 178 1
143 143 1
185 185 2
126 126 1
74 74 1
55 55 1
106 106 1
175 175 1
182 182 1
121 121 1
18 18 1
108 108 2
90 103 1
144 146 1
94 94 1
46 46 3
187 187 1
27 28 1
152 152 1
37 37 1
10 10 1
34 36 1
68 68 1
108 108 1
170 179 1
141 141 1
94 94 1
19 29 1
169 170 1
75 75 1
174 174 1
186 194 1
9 10 1
139 139 1
76 76 1
95 95 1
120 120 2
3 52 1
171 171 1
29 29 1
155 155 1
43 43 1
110 110 1
141 169 1
24 24 1
175 196 1
183 183 1
137 137 1
67 81 1
12 13 1
14 14 1
130 133 1
30 30 1
106 106 2
121 121 1
163 167 1
119 119 1
16 16 1
103 103 1
114 114 1
117 117 1
132 132 1
143 168 1
119 119 1
133 134 1
17 17 1
58 89 1
59 59 1
158 158 1
193 194 1
173 173 1
165 175 1
38 38 1
87 87 1
130 130 1
109 110 1
48 48 1
182 182 1
120 150 1
107 107 1
177 177 1
76 76 1
192 194 1
61 61 1
94 94 1
55 55 3
172 172 1
135 163 1
7 7 2
138 138 2
99 99 1
168 168 1
170 170 2
143 143 1
172 172 1
24 24 1
137 137 1
173 188 1
112 112 1
167 167 1
153 153 1
130 130 1
27 27 1
110 117 1
149 149 1
3 3 2
42 42 1
51 69 1
178 178 1
60 60 1
169 169 2
124 125 1
128 148 1
63 63 1
195 195 2
39 39 1
112 112 2
180 180 1
184 184 1
186 186 1
131 131 1
66 66 1
17 17 1
133 133 1
65 66 1
118 120 1
82 83 1
134 134 4
135 135 2
26 26 1
130 130 1
152 152 1
110 110 1
26 28 1
92 92 1
196 196 1
33 33 1
137 163 1
80 80 2
123 124 1
34 34 1
76 76 1
197 197 1
117 117 1
152 152 1
73 73 1
184 184 1
150 150 1
176 177 1
49 49 1
136 136 1
160 160 1
164 164 1
173 173 1
106 106 2
157 157 2
120 120 1
112 113 2
152 152 1
19 19 1
39 39 1
41 41 1
129 129 1
166 167 1
173 173 2
38 38 1
117 117 1
165 168 1
51 51 1
16 16 2
23 23 1
73 73 1
29 29 2
138 138 2
4 4 1
173 173 1
34 34 1
30 53 2
82 82 1
106 106 1
195 195 1
105 105 1
80 80 1
196 196 1
156 156 1
133 133 1
116 116 1
178 178 1
88 88 1
80 80 1
112 112 1
7 33 1
159 159 1
83 83 1
177 177 1
28 28 1
62 98 1
141 141 1
34 34 1
76 76 1
57 57 1
61 61 1
96 96 1
183 183 1
76 76 1
52 52 1
93 93 1
101 101 1
137 137 1
46 46 1
119 119 1
21 21 1
160 160 1
68 68 1
17 17 1
62 65 1
72 92 1
103 121 1
17 17 1
6 6 1
89 89 1
63 63 1
5 5 2
26 26 1
196 196 1
151 151 1
189 189 1
187 187 1
53 55 1
190 190 1
29 29 1
153 154 1
38 39 1
13 13 2
118 118 1
43 43 1
136 136 1
90 90 2
49 49 1
138 171 1
156 156 1
71 83 1
73 73 2
100 100 1
83 83 1
125 127 1
5 5 2
77 77 1
185 185 1
147 147 1
166 166 1
45 45 1
52 52 1
132 132 1
80 80 2
153 153 1
108 108 1
4 4 1
10 11 1
137 137 1
108 109 1
8 53 1
162 169 1
59 59 1
16 16 1
9 9 2
43 43 1
174 174 1
144 168 1
173 173 1
88 88 1
140 140 1
169 169 1
187 188 1
157 157 1
168 169 2
143 143 1
112 112 1
76 76 1
34 34 1
96 96 1
178 178 2
99 125 1
36 36 2
62 62 1
180 180 1
29 29 1
143 170 1
60 61 1
167 167 1
55 55 2
78 79 1
20 20 1
120 130 1
133 133 1
74 74 1
114 114 1
121 121 3
156 156 1
63 63 1
154 154 1
107 107 1
97 97 1
89 89 1
3 4 1
139 140 2
163 164 1
93 93 1
182 182 1
83 83 1
172 172 1
76 174 1
182 182 1
26 26 1
149 149 2
155 167 1
40 40 1
22 22 1
73 73 2
164 164 1
55 56 1
70 82 1
32 32 1
118 118 1
21 22 1
55 55 1
49 105 1
88 88 1
159 159 1
31 32 1
97 97 3
126 126 1
173 173 1
80 80 1
59 134 1
105 105 1
72 72 1
183 183 1
116 120 1
154 154 2
81 81 1
23 24 1
111 147 1
74 78 1
8 8 1
118 118 1
74 75 1
27 27 1
90 90 1
41 41 1
71 72 1
19 29 1
136 136 1
9 9 1
191 192 1
14 14 1
130 130 1
107 108 1
37 37 2
183 183 2
172 172 1
133 133 1
129 129 1
104 106 1
180 180 1
181 181 1
103 103 1
135 135 1
178 178 1
97 97 1
84 84 1
