9	9	18.0
10	10	82.0
11	11	33.0
11	16	1.0
14	14	35.0
15	15	84.0
15	16	3.0
15	17	1.0
16	14	1.0
16	15	2.0
16	16	134.0
17	14	1.0
17	15	1.0
17	16	2.0
17	17	109.0
17	18	2.0
17	41	1.0
18	16	1.0
18	18	104.0
18	19	3.0
18	23	1.0
18	25	1.0
18	28	1.0
18	43	2.0
19	19	125.0
19	20	1.0
19	21	1.0
19	22	4.0
19	26	1.0
19	28	1.0
19	29	2.0
20	19	1.0
20	20	131.0
20	25	1.0
20	26	3.0
21	19	1.0
21	21	109.0
21	23	1.0
21	24	1.0
21	25	2.0
22	19	1.0
22	21	1.0
22	22	114.0
22	24	2.0
22	25	1.0
22	26	2.0
22	37	1.0
23	21	3.0
23	22	7.0
23	23	115.0
23	24	1.0
24	15	1.0
24	19	2.0
24	20	2.0
24	21	3.0
24	23	1.0
24	24	123.0
24	25	1.0
24	26	2.0
24	29	1.0
24	42	1.0
25	22	1.0
25	25	127.0
25	26	3.0
25	27	1.0
26	22	1.0
26	25	2.0
26	26	117.0
26	27	1.0
27	21	1.0
27	25	1.0
27	26	1.0
27	27	141.0
27	28	2.0
28	19	1.0
28	21	1.0
28	27	1.0
28	28	141.0
28	29	4.0
29	28	3.0
29	29	117.0
29	30	5.0
30	28	3.0
30	30	139.0
30	31	4.0
30	32	2.0
30	33	1.0
31	30	1.0
31	31	137.0
31	32	2.0
31	39	1.0
31	40	3.0
32	25	1.0
32	30	5.0
32	31	3.0
32	32	120.0
32	40	1.0
33	28	1.0
33	30	2.0
33	31	1.0
33	33	138.0
34	28	1.0
34	30	1.0
34	33	4.0
34	34	142.0
34	35	1.0
34	37	3.0
34	38	1.0
35	16	1.0
35	32	1.0
35	33	1.0
35	34	2.0
35	35	150.0
35	36	1.0
35	37	3.0
36	35	3.0
36	36	163.0
36	37	1.0
37	34	3.0
37	35	2.0
37	36	1.0
37	37	119.0
37	38	1.0
37	39	1.0
38	20	4.0
38	25	1.0
38	37	4.0
38	38	137.0
38	39	3.0
38	40	1.0
39	30	1.0
39	31	1.0
39	33	2.0
39	38	1.0
39	39	146.0
39	40	2.0
40	20	4.0
40	31	1.0
40	32	1.0
40	39	1.0
40	40	123.0
40	41	1.0
41	14	1.0
41	17	1.0
41	40	1.0
41	41	138.0
41	42	1.0
42	41	1.0
42	42	120.0
42	43	2.0
42	44	1.0
43	40	1.0
43	42	4.0
43	43	143.0
44	44	130.0
44	45	1.0
45	22	1.0
45	44	1.0
45	45	146.0
45	46	2.0
45	47	1.0
46	45	2.0
46	46	128.0
46	47	3.0
47	46	2.0
47	47	146.0
48	48	16.0
