bin1    bin2    count
15 42 1
10 10 1
29 29 1
73 73 2
82 82 1
62 62 1
48 48 1
16 16 1
89 89 1
56 74 1
88 88 1
15 17 1
33 88 1
60 60 1
52 52 1
34 34 1
75 75 2
10 10 1
88 89 1
16 16 1
72 72 1
38 38 1
64 64 2
91 91 1
8 8 1
41 41 1
10 11 1
20 20 1
83 83 1
11 11 1
5 5 1
31 73 1
32 32 1
82 82 1
77 77 1
28 29 1
30 30 1
58 58 1
75 75 1
37 64 1
68 68 2
39 39 1
38 38 2
75 75 1
68 68 1
34 34 1
24 24 1
16 16 1
5 5 1
57 91 1
81 81 1
70 70 1
9 89 1
28 28 2
7 7 1
86 86 1
12 35 1
69 69 1
27 27 1
76 76 2
4 4 1
48 49 1
63 63 1
72 72 1
19 19 1
29 29 1
75 75 1
27 27 1
27 27 3
31 31 1
38 38 1
59 59 1
71 71 1
13 13 1
27 27 1
54 54 2
58 58 2
21 21 1
75 75 1
57 57 1
10 10 1
55 55 1
35 35 1
86 86 1
11 11 1
61 61 1
59 78 1
24 24 2
67 67 1
45 45 1
14 57 1
50 61 1
37 37 1
10 10 1
44 63 1
93 93 1
32 32 1
32 32 1
24 24 1
13 92 1
31 31 1
37 37 1
53 53 2
38 38 1
37 37 1
10 10 1
35 35 1
45 48 1
15 15 2
50 51 1
16 16 2
35 35 1
51 51 1
50 50 1
13 13 1
16 16 1
15 15 2
64 64 1
83 83 1
52 52 1
90 90 1
76 76 1
63 63 1
25 25 1
24 25 2
10 10 1
84 84 1
39 39 1
87 87 2
67 67 1
10 10 1
8 8 1
10 10 1
52 52 1
87 87 1
57 84 1
63 69 1
93 93 1
16 16 1
94 94 1
77 77 1
62 68 1
13 39 1
68 68 1
92 93 1
12 90 1
42 62 1
68 68 1
5 6 1
15 15 1
78 80 1
56 56 1
11 60 1
37 46 1
42 42 1
88 91 1
59 94 1
63 63 1
10 10 1
72 72 1
18 18 1
62 62 1
59 59 1
65 65 2
58 58 1
22 22 1
82 82 1
25 25 1
31 31 1
25 25 1
50 50 1
6 6 1
91 91 2
15 15 1
48 48 1
68 68 1
81 81 1
15 41 1
48 48 1
92 92 1
10 10 1
35 35 1
8 8 1
4 4 1
83 83 2
25 25 1
54 54 1
49 49 1
83 83 1
31 31 1
43 43 1
55 55 2
91 91 2
55 55 1
54 54 1
77 77 1
16 16 1
42 42 1
50 50 1
90 90 1
84 84 1
14 14 3
28 28 1
65 65 1
19 19 1
