bin1    bin2    count
124 124 1
79 79 1
20 20 1
75 101 1
68 68 2
7 7 1
97 97 1
92 92 1
74 74 1
149 149 1
64 64 1
7 12 1
13 14 1
67 67 1
126 127 1
130 130 1
105 105 1
48 48 1
106 106 1
59 59 1
111 113 1
49 49 1
37 37 1
101 101 1
37 37 1
49 50 1
149 149 1
39 39 1
66 66 1
158 158 2
161 161 2
83 83 2
14 14 1
96 96 1
55 55 1
56 56 1
139 139 1
126 127 1
151 154 2
117 117 1
33 44 1
70 70 1
83 123 1
115 116 1
130 130 1
114 117 1
154 154 1
118 152 1
60 61 1
157 157 2
135 135 1
99 99 1
43 63 2
149 149 1
99 103 1
19 19 1
55 56 1
162 162 1
33 33 1
35 100 1
125 125 1
156 156 1
59 109 1
113 113 1
59 59 1
148 148 1
115 115 1
153 153 1
50 50 1
40 40 1
127 127 2
113 113 1
13 13 1
152 152 1
54 55 1
39 76 1
10 10 1
83 86 1
46 49 1
6 38 1
155 164 1
147 147 1
94 95 1
159 159 1
134 134 1
101 103 1
96 96 1
9 9 1
55 55 1
5 5 2
20 21 1
88 134 2
45 80 1
7 7 1
141 141 1
150 150 1
80 133 1
47 47 1
125 125 1
163 163 1
12 13 1
43 43 2
160 160 1
36 60 1
10 48 1
13 13 1
94 99 1
71 71 1
132 132 1
35 35 1
109 109 1
104 104 1
71 71 1
62 103 1
23 23 1
137 137 1
118 118 1
95 95 1
57 57 1
133 133 1
64 64 1
33 33 1
93 93 1
97 98 1
59 59 1
49 49 1
107 107 1
153 153 1
134 136 1
7 7 1
33 33 1
100 100 1
36 36 2
127 127 1
91 91 1
7 7 1
115 115 2
64 92 1
84 84 1
142 143 1
21 21 1
14 14 1
97 97 1
161 161 1
129 131 1
160 160 1
146 146 1
88 88 1
34 34 1
95 95 1
35 35 1
128 128 3
117 117 1
54 54 1
164 164 2
7 7 1
44 44 1
42 71 1
115 123 1
117 117 1
54 54 2
7 12 1
115 115 2
80 133 1
45 45 1
7 7 2
112 113 1
60 62 1
165 165 1
9 9 1
86 86 1
124 124 1
128 128 1
130 130 2
155 156 1
59 61 1
63 63 1
51 51 1
95 95 1
36 37 1
68 68 2
116 117 1
69 69 1
78 78 1
119 119 1
134 134 1
80 80 1
39 100 1
46 46 2
103 103 1
72 72 1
86 109 5
106 106 1
35 35 1
117 118 1
152 153 1
42 42 1
78 123 1
163 163 1
19 19 1
116 117 1
40 40 1
147 147 1
166 166 1
133 133 1
127 127 1
79 79 1
20 20 1
44 44 1
68 83 1
45 83 1
7 7 2
9 9 1
47 48 1
117 117 1
69 70 1
106 106 2
116 119 1
154 154 1
94 94 1
5 13 1
101 105 1
64 65 1
54 54 1
117 118 1
130 130 2
113 113 1
96 96 1
46 46 1
128 129 1
87 87 1
39 39 1
92 92 1
109 109 1
159 159 2
43 44 2
10 10 1
132 132 1
143 143 1
77 77 1
160 162 1
112 112 2
147 147 1
11 23 1
22 22 2
99 99 1
67 67 1
115 115 1
140 140 1
34 34 1
61 125 3
71 71 1
11 11 1
62 69 1
101 102 1
44 44 1
39 39 2
153 163 1
35 47 1
55 55 1
57 62 1
150 158 1
83 124 1
97 98 1
43 43 1
109 109 2
95 95 2
106 107 2
163 163 2
7 45 1
134 134 1
123 123 1
81 81 1
153 153 1
48 49 1
73 73 1
113 125 1
57 57 1
162 162 1
55 57 1
54 54 1
40 40 1
86 86 2
81 81 1
153 153 2
38 38 2
127 152 1
98 99 1
97 97 1
137 137 1
128 128 1
149 149 1
69 69 1
156 157 1
66 67 1
9 9 1
103 104 1
98 98 1
161 161 1
95 95 1
139 155 1
44 44 1
35 35 1
111 114 2
77 117 2
113 113 1
57 57 1
113 113 1
60 60 1
92 92 1
152 152 1
159 159 2
124 124 1
12 12 1
69 69 1
57 57 1
46 46 1
6 6 1
142 142 1
13 13 1
105 105 1
95 95 1
150 150 1
63 63 1
97 97 1
77 77 1
110 110 1
69 125 1
164 164 1
123 123 1
57 57 1
57 57 2
158 158 1
136 136 1
124 124 1
87 87 1
157 157 1
43 44 3
80 117 1
134 134 1
59 59 1
38 38 1
58 58 1
20 23 1
104 104 1
90 90 1
15 15 1
131 131 1
107 108 1
138 161 1
9 50 1
43 43 1
5 5 2
45 45 1
113 113 1
97 98 2
99 99 1
68 68 1
8 8 1
99 99 2
23 23 1
45 45 1
98 98 1
155 155 1
139 139 1
93 93 1
89 89 1
161 161 1
39 39 1
103 103 3
131 131 1
43 43 1
76 76 1
157 157 1
91 133 1
49 49 1
126 126 1
115 115 1
48 48 1
9 9 2
66 67 1
7 7 1
40 40 1
157 157 3
22 23 2
79 79 1
81 135 1
151 151 1
58 58 1
118 118 2
12 12 1
78 78 1
149 149 1
74 74 2
161 161 1
95 95 1
23 23 1
98 98 1
163 163 1
15 15 1
90 133 1
96 96 1
86 86 1
160 160 1
60 60 1
37 37 1
16 16 2
65 70 1
99 99 1
56 56 1
157 158 1
148 148 1
96 96 1
71 71 2
114 125 1
70 70 1
11 11 1
95 95 1
118 118 1
55 55 1
115 115 1
73 73 1
49 50 1
109 109 1
107 107 1
158 158 1
106 106 1
105 105 1
148 148 1
67 75 1
126 126 1
34 34 1
12 12 2
98 98 1
107 107 1
90 90 1
66 66 1
97 97 1
159 159 1
67 67 1
153 153 1
96 97 1
89 89 1
12 12 1
136 136 2
157 157 1
46 46 1
140 164 2
110 111 1
131 131 1
126 126 1
46 93 1
100 100 1
14 14 1
132 163 1
111 112 2
135 135 1
34 34 3
100 100 3
64 64 1
108 108 1
5 5 1
123 126 2
128 128 1
132 132 1
149 149 1
132 132 1
56 56 1
78 78 1
42 42 1
112 113 1
40 40 1
129 130 1
35 47 1
12 12 1
59 60 2
13 13 1
41 44 2
114 125 2
105 105 1
83 83 1
44 44 1
100 100 1
162 162 1
41 41 1
49 49 1
12 12 1
66 66 1
91 91 1
135 135 1
45 45 2
12 12 1
21 21 1
93 93 1
154 154 1
148 155 1
21 21 1
150 150 2
148 148 1
126 147 1
60 60 1
10 10 1
110 110 1
124 124 1
132 149 1
95 95 2
83 83 1
70 70 2
11 11 1
94 95 2
7 7 1
6 6 1
63 80 1
159 159 1
156 156 1
55 55 1
37 37 1
43 43 1
57 57 1
76 76 1
62 62 1
165 165 1
83 83 2
11 11 1
89 90 1
25 25 1
81 81 1
37 38 1
137 137 1
92 92 1
38 38 1
161 162 1
82 82 1
55 56 1
115 115 1
101 101 1
57 57 1
101 101 1
73 76 1
153 153 1
16 17 2
136 136 1
149 149 1
147 147 1
7 39 2
156 156 1
117 117 1
164 164 1
150 150 2
47 47 1
49 49 1
17 17 1
71 71 1
59 59 1
44 45 1
138 138 1
60 60 1
157 157 1
37 37 1
71 71 1
73 75 1
101 101 1
100 155 1
136 136 2
12 12 1
109 109 1
91 133 2
132 132 1
115 115 1
55 55 1
101 101 1
157 157 1
148 156 1
154 154 1
136 136 1
128 128 1
77 77 1
13 39 1
151 155 1
136 136 1
116 116 1
7 7 1
97 97 1
130 130 1
134 159 1
124 124 1
44 44 1
56 57 1
152 153 1
77 118 1
136 137 1
97 98 1
80 80 1
63 67 1
124 124 2
115 115 2
35 35 1
15 15 1
134 134 1
123 123 1
38 38 1
20 49 1
44 44 1
69 70 1
137 137 1
84 85 1
81 136 2
70 70 3
124 124 1
156 157 1
131 131 1
155 155 1
63 63 1
64 65 1
160 161 1
157 157 1
20 20 1
62 62 2
62 62 1
16 54 1
44 44 1
90 90 1
149 149 1
105 105 1
166 166 1
164 164 1
46 46 1
37 44 1
42 110 2
42 42 1
72 72 1
20 20 1
45 45 1
98 98 1
162 162 2
60 60 1
93 93 1
104 104 1
132 132 1
105 105 1
53 53 1
17 17 1
53 53 1
150 150 1
69 69 1
107 108 1
99 99 1
149 149 1
43 94 1
128 152 1
56 56 1
96 97 1
79 79 1
160 160 1
81 142 1
37 44 1
116 116 2
10 10 1
90 90 1
13 13 1
126 126 1
137 137 1
73 75 1
33 33 1
36 36 1
62 62 1
47 49 1
136 137 1
160 160 1
153 154 1
66 66 1
43 43 1
40 77 2
76 123 1
137 142 1
98 98 2
100 100 1
132 132 2
151 151 1
156 156 1
116 155 1
118 118 1
114 114 1
33 33 1
18 18 2
40 40 1
99 99 3
90 92 1
138 139 1
128 128 1
69 69 2
87 87 1
89 89 1
93 94 1
128 128 1
65 65 1
35 35 1
130 131 1
162 162 1
21 21 1
102 102 1
142 142 1
150 150 1
10 10 3
78 150 2
106 110 1
7 45 1
68 68 1
13 13 1
110 110 1
117 117 2
129 131 1
136 142 1
131 131 1
41 77 1
159 159 1
162 162 2
88 88 1
82 82 1
98 98 1
73 73 1
129 129 1
87 87 1
5 47 1
70 70 1
39 99 1
48 48 1
148 148 1
86 154 1
132 133 1
105 107 1
11 11 1
43 43 2
33 33 1
115 115 1
110 126 1
39 39 1
74 126 1
128 128 1
35 35 1
41 41 1
132 132 1
149 149 1
71 71 1
108 108 1
133 133 1
78 119 1
5 5 3
124 124 1
7 7 1
49 50 1
94 94 1
22 22 1
62 62 1
9 100 1
76 76 1
94 94 2
8 48 1
112 112 1
130 130 1
104 104 1
6 47 1
90 90 1
80 80 2
135 135 1
50 50 2
36 43 2
126 127 1
95 95 3
11 11 1
135 135 1
21 21 1
144 144 1
12 12 1
103 104 1
82 82 1
19 19 1
156 156 1
149 149 1
79 79 1
22 22 2
162 162 2
117 117 1
159 159 1
100 100 1
13 13 1
122 122 1
138 138 1
130 131 2
102 156 1
62 63 1
5 47 1
131 131 1
7 7 1
76 76 1
58 58 2
78 78 1
40 40 1
69 69 1
61 67 1
76 76 1
138 147 1
23 23 1
46 46 1
138 138 1
53 67 1
148 148 1
84 84 1
71 71 2
87 89 1
67 103 1
123 123 2
18 19 1
100 100 1
148 148 1
84 84 1
10 10 1
36 36 1
148 148 1
82 88 1
33 44 1
94 94 1
57 57 1
33 33 1
99 99 1
90 90 1
105 105 1
90 90 1
50 50 1
123 123 1
33 33 1
14 14 2
75 75 1
111 112 1
105 105 1
6 6 1
139 139 1
90 91 1
71 71 1
134 134 1
162 162 1
155 156 1
45 45 1
166 166 1
94 94 1
157 157 1
61 62 2
47 47 1
49 49 1
152 155 1
109 109 2
137 137 1
149 149 1
39 39 1
60 60 1
102 104 1
9 9 1
163 163 1
127 127 1
152 153 1
39 39 2
20 20 1
102 126 1
151 151 1
94 94 2
16 16 1
147 147 1
7 7 1
38 38 1
7 7 1
81 134 1
19 19 2
37 60 1
99 99 1
50 50 1
102 156 1
109 109 1
107 107 1
46 46 1
48 48 1
93 93 2
157 158 1
55 97 1
15 15 1
106 106 1
97 97 1
57 57 1
16 19 1
71 71 1
125 125 1
161 161 1
23 23 1
21 22 1
153 154 1
22 22 1
11 11 1
16 16 1
38 38 1
111 111 1
98 98 1
12 12 1
45 45 1
45 98 1
57 57 2
129 137 1
12 13 1
55 57 1
23 23 1
55 55 1
110 110 1
164 164 1
46 94 1
148 148 1
46 46 1
64 65 1
12 12 1
148 148 1
102 102 1
164 164 1
153 153 2
37 38 1
76 77 2
137 138 1
118 118 1
57 57 2
45 45 1
37 59 1
107 107 1
135 135 1
84 84 1
152 152 1
12 12 2
85 85 1
129 130 1
111 113 1
128 128 1
82 136 1
86 118 1
43 43 1
36 36 1
123 123 2
152 156 1
42 44 1
133 133 1
105 105 1
6 6 1
147 147 1
54 57 1
13 13 1
158 158 1
76 117 1
5 5 1
19 19 1
129 129 1
83 83 1
57 57 1
49 49 1
10 23 1
39 45 1
15 15 1
38 38 1
23 23 1
82 82 1
35 100 1
150 150 1
130 130 1
148 148 1
54 54 1
55 55 1
33 33 1
70 71 1
10 10 1
45 45 1
74 74 1
47 47 2
155 155 1
18 18 1
97 97 1
63 63 2
67 67 1
92 92 1
5 5 1
156 156 1
112 112 2
142 142 4
155 165 1
42 43 2
111 112 1
72 74 1
90 90 1
123 154 1
78 78 1
135 135 1
93 93 1
108 108 1
91 91 1
65 65 1
139 139 2
105 105 1
59 59 1
132 132 2
118 118 2
83 117 1
103 103 1
111 111 1
100 106 1
83 83 1
42 42 1
89 89 1
157 157 1
159 163 2
126 126 1
57 57 1
59 110 1
125 125 1
134 134 1
83 83 1
79 117 1
7 7 1
149 149 1
133 133 1
141 165 1
43 44 1
14 14 1
18 19 2
44 44 1
48 48 1
119 119 1
102 102 1
68 74 1
55 55 1
42 42 1
119 131 2
148 148 1
55 55 1
55 126 1
129 129 1
86 86 1
92 93 1
85 85 1
35 35 1
62 62 1
91 91 1
48 48 1
103 103 2
67 67 1
130 138 1
68 68 2
68 68 1
53 53 1
149 149 2
131 156 1
160 163 1
134 134 1
133 133 1
128 129 1
159 160 1
80 80 1
88 88 4
130 148 1
60 60 1
117 119 1
83 86 1
70 70 1
91 91 1
12 12 2
98 98 1
98 98 1
118 118 2
154 154 2
89 89 1
115 115 1
57 57 1
19 20 2
94 94 1
81 81 1
135 135 1
142 142 1
115 119 1
113 118 1
97 97 1
91 96 2
46 46 1
18 18 1
74 74 1
87 87 1
57 57 2
44 87 1
9 9 1
94 94 1
112 113 1
71 71 1
159 159 1
82 82 2
35 35 1
140 140 1
12 12 1
80 80 2
124 124 1
109 109 1
63 64 1
67 103 1
107 107 1
16 16 1
143 143 1
148 150 1
16 16 1
112 131 1
16 16 1
66 66 1
19 19 2
48 48 1
110 110 1
148 148 1
146 147 3
9 9 1
56 56 1
148 152 1
82 82 1
105 125 1
5 5 1
166 166 3
47 48 1
134 135 1
105 105 1
125 125 1
149 149 1
7 7 1
68 104 1
16 17 1
132 132 1
71 71 1
21 21 1
87 88 1
75 75 1
5 5 2
38 40 1
116 116 1
142 142 1
166 166 1
156 156 1
56 57 1
56 97 1
87 87 3
106 111 1
100 106 1
64 64 1
72 74 1
148 148 2
105 105 1
7 39 1
11 11 1
42 42 1
118 155 2
69 69 1
18 18 1
66 66 1
120 120 1
150 150 1
153 153 1
153 154 1
42 42 2
63 67 2
111 114 1
88 88 1
19 20 1
135 135 1
79 84 2
48 49 1
113 117 1
66 66 1
135 137 1
7 98 2
125 125 1
12 20 1
60 61 1
104 104 2
157 158 2
95 95 1
76 76 1
100 100 1
76 76 1
18 18 1
164 164 1
128 128 1
71 71 1
135 136 1
89 89 2
108 108 1
93 97 2
35 64 1
75 75 1
43 43 1
103 103 1
124 124 1
109 109 1
133 133 1
53 54 1
37 37 1
156 156 1
103 103 1
131 152 1
131 131 1
12 12 1
93 93 1
56 56 1
35 35 1
102 102 1
78 78 1
148 148 1
155 155 1
12 12 1
149 149 1
112 112 2
22 23 1
97 97 1
37 37 1
115 115 1
110 110 1
79 89 1
159 159 1
152 152 1
8 8 1
158 158 1
16 16 1
109 109 1
125 125 1
56 106 1
126 128 1
101 101 1
10 11 1
35 35 1
162 162 1
33 33 1
49 49 1
72 72 1
90 90 1
43 43 1
99 99 1
38 40 1
159 163 1
111 112 1
93 93 2
12 12 1
81 134 1
166 166 1
41 41 1
44 44 1
53 92 1
104 104 1
148 148 1
50 50 1
13 13 1
15 15 1
160 160 1
149 149 2
118 118 1
95 95 1
93 93 1
10 10 1
119 124 1
105 106 1
35 46 1
106 106 1
64 64 1
88 88 2
19 19 1
127 128 1
83 83 1
86 86 1
56 56 2
98 98 1
86 86 3
141 141 1
36 36 1
115 115 1
106 106 1
83 83 1
79 80 1
133 133 2
36 65 1
48 48 1
72 72 1
126 126 1
69 69 1
117 118 2
15 15 1
10 100 1
38 38 1
58 59 1
111 111 1
79 88 1
133 133 2
99 99 1
159 160 2
42 44 2
148 148 1
84 89 1
36 36 1
57 57 1
103 103 1
124 124 1
148 148 1
106 106 2
150 150 1
114 114 1
156 156 2
128 128 1
130 147 1
104 104 1
80 80 2
116 117 1
9 9 1
97 97 2
101 103 1
43 43 1
94 94 2
13 13 1
133 133 1
43 43 1
160 160 1
38 38 1
149 149 1
61 62 1
135 135 1
12 12 1
96 96 1
126 126 1
129 129 1
50 50 1
40 40 1
58 59 1
150 150 1
101 101 1
5 5 1
85 85 1
77 77 3
129 129 1
81 81 1
21 23 1
116 117 1
12 12 1
12 12 1
111 111 1
15 15 1
117 117 1
45 45 1
40 40 2
111 111 1
81 81 1
90 90 1
70 70 1
88 135 1
127 127 2
148 148 1
12 12 1
137 137 1
36 36 1
23 23 1
19 19 1
70 70 1
10 10 1
76 77 1
165 165 1
112 112 1
45 45 1
133 133 1
135 135 1
45 45 1
131 131 1
64 64 1
44 44 1
48 48 2
148 148 1
77 78 1
155 155 1
127 129 2
101 149 1
149 149 1
152 152 1
112 112 1
117 127 1
22 22 1
164 165 1
136 136 2
12 12 1
68 68 1
74 155 1
23 23 1
164 164 1
10 48 1
14 14 1
138 138 1
131 131 1
69 69 1
47 47 1
136 136 1
87 87 1
164 164 1
69 70 1
22 23 1
114 114 1
162 162 1
158 159 1
128 128 2
57 58 1
132 132 2
90 90 1
100 100 1
60 60 1
9 9 1
149 149 1
61 104 1
56 56 1
153 157 1
147 147 1
140 165 1
141 165 1
165 165 1
65 66 1
48 49 1
17 17 1
91 96 1
