1	1	183.0
1	15	1.0
2	2	175.0
2	25	1.0
2	31	1.0
3	3	208.0
3	4	1.0
3	30	1.0
4	4	203.0
4	5	2.0
5	4	1.0
5	5	219.0
5	6	5.0
5	18	1.0
6	5	3.0
6	6	216.0
6	7	2.0
6	8	2.0
7	7	186.0
7	8	5.0
8	7	3.0
8	8	175.0
8	9	1.0
9	6	1.0
9	8	1.0
9	9	220.0
9	10	4.0
10	8	1.0
10	9	6.0
10	10	227.0
10	11	2.0
10	12	1.0
10	13	2.0
11	10	4.0
11	11	218.0
11	12	1.0
11	28	1.0
12	12	222.0
12	13	6.0
12	14	2.0
13	10	1.0
13	12	9.0
13	13	207.0
13	14	1.0
13	28	1.0
14	12	1.0
14	13	2.0
14	14	156.0
14	15	1.0
14	16	1.0
15	15	122.0
15	16	2.0
15	23	1.0
16	16	98.0
16	18	1.0
17	8	1.0
17	17	208.0
17	23	1.0
18	15	2.0
18	16	2.0
18	17	2.0
18	18	51.0
19	18	2.0
19	19	203.0
19	20	2.0
19	26	1.0
20	19	2.0
20	20	185.0
21	18	1.0
21	21	119.0
21	22	3.0
21	23	1.0
22	20	2.0
22	21	5.0
22	22	168.0
22	23	4.0
23	17	1.0
23	21	1.0
23	22	2.0
23	23	193.0
23	25	1.0
24	22	1.0
24	23	3.0
24	24	201.0
24	25	2.0
24	27	1.0
25	22	1.0
25	24	2.0
25	25	183.0
25	26	1.0
25	27	2.0
25	31	1.0
25	52	1.0
26	10	1.0
26	25	1.0
26	26	164.0
26	27	4.0
26	68	1.0
27	24	1.0
27	25	3.0
27	27	205.0
27	28	1.0
27	67	2.0
28	10	1.0
28	12	2.0
28	13	1.0
28	27	2.0
28	28	124.0
28	30	2.0
29	29	123.0
29	30	2.0
29	66	1.0
29	88	1.0
30	29	1.0
30	30	167.0
30	31	1.0
31	31	196.0
31	32	1.0
32	31	2.0
32	32	129.0
32	33	4.0
32	35	1.0
33	33	126.0
33	35	1.0
33	46	2.0
34	33	2.0
34	34	190.0
34	35	1.0
34	46	3.0
35	32	1.0
35	34	1.0
35	35	55.0
46	33	2.0
46	46	301.0
46	47	1.0
46	49	1.0
46	83	1.0
47	47	170.0
47	48	5.0
47	51	2.0
48	25	1.0
48	46	2.0
48	47	8.0
48	48	215.0
48	49	1.0
49	46	1.0
49	48	1.0
49	49	191.0
49	50	5.0
49	51	2.0
50	48	1.0
50	50	203.0
50	51	3.0
50	52	1.0
51	50	2.0
51	51	186.0
52	50	1.0
52	52	208.0
52	53	6.0
52	55	1.0
52	59	1.0
52	60	2.0
53	52	2.0
53	53	182.0
53	54	1.0
53	55	1.0
53	57	1.0
54	52	1.0
54	53	5.0
54	54	191.0
54	55	3.0
54	57	1.0
55	52	1.0
55	53	1.0
55	54	8.0
55	55	171.0
55	56	2.0
55	59	1.0
55	73	1.0
55	74	1.0
56	47	1.0
56	53	1.0
56	55	6.0
56	56	207.0
56	57	2.0
56	62	1.0
57	54	1.0
57	55	2.0
57	56	1.0
57	57	194.0
57	58	6.0
57	64	1.0
58	30	1.0
58	57	3.0
58	58	193.0
58	59	2.0
58	62	1.0
58	69	1.0
59	58	1.0
59	59	186.0
59	60	10.0
59	61	6.0
59	63	2.0
60	58	2.0
60	59	4.0
60	60	168.0
60	61	5.0
60	62	1.0
61	59	4.0
61	60	5.0
61	61	197.0
61	66	1.0
62	53	1.0
62	59	1.0
62	60	1.0
62	61	2.0
62	62	192.0
62	63	1.0
62	64	3.0
62	65	1.0
63	59	3.0
63	60	2.0
63	62	2.0
63	63	150.0
63	64	6.0
63	65	2.0
63	66	1.0
64	56	1.0
64	59	1.0
64	62	1.0
64	63	3.0
64	64	163.0
64	65	3.0
64	66	3.0
64	81	1.0
65	57	1.0
65	63	1.0
65	64	1.0
65	65	214.0
65	66	5.0
65	67	2.0
65	69	1.0
66	63	2.0
66	64	3.0
66	65	4.0
66	66	206.0
66	67	3.0
67	25	2.0
67	26	2.0
67	63	1.0
67	65	1.0
67	66	1.0
67	67	190.0
67	68	1.0
67	71	1.0
67	74	1.0
68	25	3.0
68	55	1.0
68	68	191.0
68	69	4.0
69	63	1.0
69	68	5.0
69	69	186.0
69	70	3.0
70	15	1.0
70	65	1.0
70	66	1.0
70	69	1.0
70	70	143.0
70	72	2.0
70	73	1.0
70	74	3.0
71	62	1.0
71	71	160.0
71	72	1.0
71	86	1.0
72	71	4.0
72	72	165.0
72	73	6.0
72	74	2.0
72	83	1.0
73	70	4.0
73	72	5.0
73	73	163.0
73	74	1.0
74	70	4.0
74	72	1.0
74	74	179.0
74	75	2.0
74	76	4.0
74	77	1.0
75	74	1.0
75	75	200.0
75	76	1.0
75	77	1.0
75	82	1.0
75	84	2.0
76	71	2.0
76	74	1.0
76	75	4.0
76	76	179.0
76	77	4.0
77	74	1.0
77	76	2.0
77	77	195.0
77	78	3.0
77	79	1.0
77	81	2.0
77	82	1.0
77	85	1.0
78	11	1.0
78	21	1.0
78	77	4.0
78	78	173.0
78	79	3.0
78	80	4.0
78	81	2.0
78	84	1.0
79	78	1.0
79	79	204.0
79	80	4.0
79	81	1.0
79	82	1.0
79	83	2.0
79	84	5.0
80	77	2.0
80	78	5.0
80	79	3.0
80	80	183.0
80	81	3.0
80	82	1.0
81	77	1.0
81	78	2.0
81	79	3.0
81	80	1.0
81	81	196.0
81	82	2.0
81	84	2.0
82	77	1.0
82	78	1.0
82	79	2.0
82	80	1.0
82	81	6.0
82	82	179.0
82	83	7.0
82	84	1.0
83	71	1.0
83	76	1.0
83	77	1.0
83	78	2.0
83	79	1.0
83	82	5.0
83	83	203.0
84	50	1.0
84	76	2.0
84	78	2.0
84	79	2.0
84	83	1.0
84	84	200.0
84	85	1.0
85	71	1.0
85	73	1.0
85	75	2.0
85	76	1.0
85	84	2.0
85	85	177.0
86	9	1.0
86	70	1.0
86	85	1.0
86	86	238.0
86	87	1.0
87	71	1.0
87	86	6.0
87	87	195.0
87	88	1.0
88	29	2.0
88	88	181.0
88	89	2.0
89	88	1.0
89	89	208.0
90	90	36.0
91	1	1.0
91	91	207.0
