bin1    bin2    count
95 96 1
116 116 1
12 16 2
54 54 1
51 51 1
21 21 1
82 82 1
5 5 2
105 115 1
119 119 1
102 105 1
70 117 1
41 149 2
143 143 1
68 68 1
126 126 1
112 112 1
148 148 1
41 41 1
115 115 1
115 116 1
24 27 1
92 92 1
39 39 1
34 34 1
83 83 1
24 24 1
118 118 1
83 83 1
53 53 1
88 88 1
100 102 1
49 49 1
4 18 1
7 17 1
16 16 1
47 47 1
128 138 1
3 26 1
100 100 1
28 28 1
83 83 2
22 22 2
104 104 1
97 97 1
73 73 1
92 92 1
144 144 1
97 118 1
17 17 1
102 102 1
83 83 1
63 63 1
30 30 1
139 142 1
16 16 1
27 27 1
84 84 1
87 87 1
37 37 1
144 144 1
113 144 1
101 101 1
146 146 1
15 15 1
71 91 1
147 147 1
35 35 1
91 91 1
64 64 1
112 112 1
115 115 2
63 63 1
71 120 2
40 40 1
44 44 1
17 52 1
23 24 1
92 92 2
41 41 1
5 38 1
15 15 1
19 19 1
17 17 1
18 18 2
126 128 1
71 139 1
52 52 1
71 71 1
10 10 1
94 94 1
100 100 2
71 71 1
91 91 1
147 147 1
72 72 1
77 125 2
108 117 1
46 46 1
82 82 1
129 138 1
142 143 1
13 13 1
17 17 1
38 38 1
87 87 1
141 141 2
145 145 1
78 78 2
113 113 2
71 71 1
22 22 1
65 66 1
29 30 1
105 112 1
83 83 2
38 38 1
25 40 1
142 142 1
50 50 1
128 128 1
7 7 1
13 13 1
98 98 1
110 147 1
16 16 1
108 127 1
106 106 1
125 125 2
67 67 1
3 17 2
75 75 1
65 66 1
52 52 2
17 17 1
13 13 1
3 8 1
26 26 1
93 146 1
13 13 1
27 27 1
129 129 1
39 39 1
120 120 1
24 61 1
92 93 1
35 35 1
122 122 1
22 48 1
50 50 1
24 24 2
109 138 2
85 85 1
27 27 1
84 86 1
95 96 1
144 144 1
33 33 1
6 6 1
75 75 1
70 101 1
148 148 1
38 38 1
23 23 1
14 14 1
128 128 1
128 128 1
132 132 1
62 62 2
124 124 2
17 17 1
94 94 1
7 7 1
118 118 1
140 140 2
110 110 1
127 127 1
98 98 1
99 99 1
48 48 1
116 116 1
93 93 1
44 44 1
74 74 1
28 28 2
88 88 1
19 19 1
87 87 1
13 13 1
97 97 1
8 17 2
93 105 1
84 84 1
82 82 1
86 86 1
123 123 2
100 100 1
37 37 1
148 148 1
109 109 1
124 124 1
87 87 1
81 96 1
137 137 1
29 29 2
42 43 2
56 56 1
8 8 1
44 44 1
82 82 1
77 77 1
66 80 1
38 54 2
103 105 1
75 75 2
27 27 1
99 99 1
143 143 1
124 124 1
105 105 1
59 59 2
96 96 1
109 109 1
8 8 1
21 21 1
51 51 1
7 19 1
92 120 1
16 16 1
109 109 1
133 133 1
91 91 1
42 42 1
