bin1    bin2    count
110 110 1
67 67 1
9 100 1
81 81 1
111 111 1
42 42 1
120 120 1
154 154 1
86 87 3
104 104 1
34 34 1
49 49 1
85 85 1
57 57 1
53 53 1
25 26 1
123 143 1
30 30 1
34 34 1
114 114 1
123 123 1
104 104 1
125 125 1
39 44 1
27 92 1
106 106 2
114 114 1
88 89 2
133 133 1
87 104 1
105 106 2
47 47 1
152 152 1
64 81 1
68 68 1
139 139 2
29 29 1
9 9 1
39 59 2
129 129 1
121 121 2
19 19 1
122 122 2
147 147 1
28 66 1
6 6 1
96 96 1
104 129 2
94 95 1
16 16 2
102 102 1
10 10 1
69 72 1
131 131 1
10 10 1
40 40 1
34 34 1
148 149 1
129 129 1
41 41 1
38 39 1
66 66 1
121 121 1
58 58 1
35 107 1
21 91 1
89 89 1
19 19 1
100 100 1
130 130 1
12 12 1
98 98 1
91 91 1
54 54 1
57 57 1
123 123 1
9 9 1
101 101 2
157 157 1
4 4 1
33 33 1
8 8 2
61 61 2
89 89 1
105 105 1
142 143 1
126 126 1
75 76 1
114 114 1
28 44 1
43 43 1
88 88 1
76 76 1
124 125 1
105 105 1
116 116 1
75 75 2
23 23 1
70 71 1
104 104 1
91 91 1
80 80 1
51 82 1
70 70 1
134 134 1
33 72 2
53 53 1
91 115 1
139 140 2
157 157 1
39 51 1
86 86 2
20 24 1
157 157 1
105 105 1
153 153 1
99 99 1
113 113 1
9 9 1
27 27 1
89 89 1
4 5 1
40 56 1
119 132 1
14 14 1
3 6 2
5 5 1
66 66 2
130 130 1
97 97 1
133 133 1
7 8 2
23 24 1
127 127 1
35 35 1
101 101 1
73 109 2
69 70 1
55 55 1
116 116 2
128 128 1
51 51 1
95 95 1
42 44 1
54 85 1
158 158 2
61 61 1
105 105 1
33 36 1
151 151 1
86 86 1
74 74 1
109 109 2
125 125 1
133 133 2
97 97 2
70 70 1
42 42 1
9 61 1
125 125 1
98 98 1
122 122 1
111 112 1
59 61 1
89 89 1
146 146 1
154 154 1
77 77 1
71 71 1
16 26 2
108 108 1
52 52 1
48 48 1
92 93 1
13 13 1
45 45 1
85 85 1
110 110 1
22 22 1
16 16 2
18 18 1
35 35 1
156 156 1
113 113 1
44 44 1
52 52 1
90 90 1
78 78 1
81 81 1
8 8 1
70 71 1
104 104 1
150 150 1
41 41 1
159 159 1
45 45 1
89 89 1
84 84 2
59 59 1
84 84 1
53 53 1
21 21 1
153 154 1
40 40 3
106 106 1
39 39 3
40 40 2
50 50 2
24 24 1
147 147 2
58 58 1
92 92 1
106 106 1
140 140 1
20 20 1
87 87 1
121 121 1
122 122 1
154 155 1
115 115 1
123 123 2
146 146 1
60 60 1
94 94 1
90 90 1
67 80 1
153 153 1
14 14 1
25 25 1
155 155 2
45 49 2
94 94 1
8 8 2
62 62 1
72 72 1
5 5 1
108 108 2
32 32 1
88 88 1
32 32 1
114 114 1
64 64 1
129 129 1
11 11 1
100 100 1
88 88 1
149 150 1
107 107 1
60 60 1
23 23 1
50 50 1
40 40 1
12 43 1
7 7 1
26 26 1
108 108 1
18 18 1
115 115 1
98 98 1
44 44 1
109 109 3
153 153 1
120 120 1
152 152 1
8 8 1
156 156 1
42 42 1
91 91 1
24 24 1
34 34 2
12 12 2
154 154 1
74 74 1
137 137 1
89 89 1
84 84 1
48 49 1
111 111 1
6 6 2
35 35 1
84 85 1
101 101 2
23 23 1
126 134 1
126 126 1
104 104 1
120 120 1
116 116 1
93 93 1
153 153 1
37 38 1
13 46 1
4 4 1
8 61 1
13 14 1
152 152 1
20 20 1
12 13 1
39 39 1
51 83 1
32 32 1
87 87 1
65 65 2
3 3 1
37 37 1
109 109 1
97 97 2
115 115 1
89 89 1
124 124 1
13 13 1
157 158 1
42 42 1
9 9 1
69 69 1
123 123 1
61 61 1
109 109 2
10 10 1
116 116 1
24 24 1
68 68 1
128 128 1
7 7 1
67 67 1
90 158 2
95 95 2
28 28 1
17 17 2
135 135 2
58 59 1
148 148 1
112 112 1
16 27 1
157 157 1
36 48 2
45 45 1
154 155 1
133 134 1
134 134 1
7 7 1
26 26 1
75 75 1
76 109 1
86 86 1
143 143 1
157 157 1
67 67 1
148 150 1
127 127 1
12 12 1
131 131 2
120 120 2
145 145 2
125 125 1
126 126 2
109 126 1
124 124 2
121 121 1
54 56 1
89 89 1
137 153 1
8 8 1
152 152 1
6 6 1
141 141 1
98 98 1
111 111 1
11 11 1
6 42 1
67 68 1
92 92 1
129 129 1
133 133 2
106 106 1
134 134 1
69 80 1
73 73 1
92 92 2
97 97 1
12 12 1
40 41 1
92 92 1
77 77 2
94 96 1
50 50 1
45 49 1
53 53 1
8 8 1
66 66 1
148 148 1
22 22 1
152 152 1
128 128 1
121 129 1
81 81 1
40 55 1
123 123 1
11 11 1
141 141 3
65 65 2
107 107 2
72 72 1
80 80 1
100 100 1
7 8 2
41 41 1
91 159 2
10 12 2
133 133 1
32 32 1
144 144 1
115 115 1
159 159 1
6 6 1
80 80 1
149 149 1
37 37 1
44 44 2
54 54 1
151 151 1
73 74 1
141 141 2
25 25 1
141 141 1
130 130 1
51 51 1
54 54 1
69 69 1
15 15 1
115 121 1
28 92 2
9 9 1
141 141 1
27 58 1
66 66 1
8 26 1
152 152 1
12 12 1
151 151 1
74 74 1
10 10 1
91 91 1
34 72 1
66 66 1
40 40 1
142 142 1
35 35 4
147 147 1
138 138 1
123 136 1
126 126 1
39 39 1
111 112 1
149 149 2
40 40 1
25 25 1
