bin1    bin2    count
95 95 2
72 140 1
67 67 2
21 22 1
137 139 2
59 59 2
114 114 2
108 108 1
13 13 1
151 151 1
50 50 3
155 155 1
21 21 1
97 97 1
97 97 2
9 9 2
119 123 1
136 136 1
12 12 1
105 105 1
78 78 1
37 42 3
130 130 1
150 150 1
88 102 1
164 164 1
5 123 1
68 70 1
38 109 1
142 142 2
97 97 1
37 109 2
58 58 2
93 100 1
115 117 1
59 91 2
142 152 1
134 135 1
76 137 1
157 157 1
37 37 1
61 61 1
96 116 1
56 56 1
101 101 1
13 20 1
82 159 1
36 36 2
19 19 1
71 102 1
63 93 1
163 163 2
80 80 1
19 19 1
78 111 1
133 135 2
65 67 4
69 69 1
115 116 2
123 124 2
14 14 2
143 164 1
91 91 2
138 139 1
143 143 1
50 69 1
5 5 1
59 59 1
95 120 3
53 94 1
138 138 1
62 62 1
13 14 2
70 70 1
63 63 1
77 77 1
12 12 2
5 35 2
129 129 1
6 6 1
47 47 2
165 165 1
88 91 2
12 12 1
14 16 1
133 139 1
130 130 1
118 118 3
74 74 1
149 153 2
21 22 1
164 165 1
142 142 2
37 37 1
56 56 3
56 56 1
62 62 1
74 74 1
11 11 1
102 107 1
10 44 1
71 71 3
36 36 1
154 154 1
152 152 1
132 132 1
111 133 1
101 101 1
77 77 1
93 102 1
135 135 1
156 157 2
16 19 1
47 47 2
18 18 1
49 49 1
62 64 1
164 164 1
12 22 1
10 10 1
45 45 1
130 130 4
41 41 2
21 21 1
73 74 1
11 43 1
11 11 1
69 130 1
19 19 1
90 90 1
129 129 1
102 102 1
65 65 1
154 154 3
132 132 1
148 148 1
89 89 1
119 119 2
123 123 1
118 134 1
10 10 2
12 12 2
87 87 1
69 147 1
41 41 2
156 156 1
19 19 2
129 129 1
23 23 2
119 119 1
161 164 1
81 82 1
93 93 1
125 125 1
155 155 2
18 18 1
63 63 1
12 12 2
34 34 1
82 138 1
67 67 1
118 118 1
164 164 1
76 79 1
70 70 1
125 125 2
163 163 1
95 102 1
71 71 1
8 8 2
101 101 1
113 113 1
76 76 2
137 137 1
117 117 3
160 160 1
81 82 1
10 44 1
108 108 2
149 149 1
40 40 1
39 39 1
79 79 1
154 154 1
88 88 1
59 141 1
137 137 1
55 55 1
54 91 2
152 156 1
42 42 1
69 74 1
136 137 2
163 164 5
6 6 1
23 23 1
77 77 1
5 35 1
41 41 1
68 68 1
114 114 1
40 40 2
164 164 1
58 59 1
17 61 1
18 18 1
153 153 1
23 23 1
142 143 1
111 123 2
149 149 1
97 164 1
92 104 1
87 102 1
101 101 1
104 104 1
118 118 1
123 124 2
123 123 2
97 97 1
69 143 1
18 18 1
166 166 1
159 160 1
102 102 1
99 119 1
76 76 2
74 74 3
97 97 1
67 67 2
125 125 1
158 158 1
37 71 1
78 78 2
35 35 1
136 136 1
39 39 1
16 16 2
102 102 1
136 136 2
150 150 2
151 152 2
95 95 1
40 74 1
60 60 1
108 108 2
126 126 1
147 147 1
150 157 2
71 96 1
73 75 1
6 6 2
130 130 1
55 55 1
86 86 1
152 152 1
35 35 1
158 158 2
38 38 1
20 20 1
53 53 1
134 134 2
55 71 1
14 15 1
33 33 1
6 124 1
18 18 2
49 49 1
10 10 1
71 71 1
56 130 1
143 144 1
132 132 1
87 88 1
10 10 1
93 93 2
22 22 1
19 19 2
163 166 1
13 13 1
10 51 1
137 137 2
129 129 1
153 153 1
92 92 2
58 58 1
48 131 2
12 12 1
12 12 1
133 133 2
73 73 1
165 165 1
130 134 1
92 92 1
14 14 1
106 108 1
6 7 1
49 49 1
23 23 1
43 44 1
58 58 1
96 96 2
103 103 2
130 130 1
143 143 1
5 5 1
151 151 1
46 47 1
132 132 1
39 39 1
34 34 1
19 19 1
107 107 2
46 46 1
57 57 1
96 110 1
165 165 1
18 18 1
160 160 1
52 148 1
108 109 1
160 160 2
5 5 1
95 96 2
48 49 1
10 10 1
78 78 1
46 46 1
104 104 1
127 127 1
63 63 1
55 55 1
12 107 1
17 17 1
64 64 2
73 73 1
128 128 2
7 7 1
112 112 1
60 61 2
148 149 1
45 48 1
110 110 2
132 132 1
79 80 1
59 59 2
57 91 2
61 61 2
66 66 1
87 87 1
123 125 1
60 135 1
56 57 1
61 112 3
15 15 1
134 134 2
98 98 1
138 138 2
56 56 1
117 159 2
155 155 1
107 107 2
136 136 1
80 80 3
5 5 1
126 130 2
95 95 1
58 58 1
17 19 2
127 127 2
98 98 1
84 84 1
136 136 1
7 7 2
147 147 1
