bin1    bin2    count
59 59 1
60 60 1
13 13 1
50 50 2
4 4 1
83 83 1
76 76 1
65 68 1
39 39 1
14 18 1
89 89 1
48 63 1
99 99 1
42 42 1
57 57 1
60 60 2
100 100 1
38 38 1
50 50 1
45 45 1
38 46 1
32 32 1
99 99 1
85 85 2
84 84 1
26 31 4
42 42 1
27 27 1
71 71 1
9 14 1
37 37 2
68 68 1
72 99 1
28 65 1
86 86 1
12 13 1
93 93 1
38 39 1
85 85 2
58 62 1
48 64 1
12 12 1
86 86 2
60 60 2
55 55 3
19 19 1
52 52 1
91 91 1
54 87 1
86 86 1
51 51 1
86 86 1
28 28 1
50 50 1
20 20 1
22 22 1
55 95 1
95 95 1
48 48 1
45 45 1
41 43 1
79 79 1
78 78 1
37 37 1
5 5 1
84 84 1
58 83 1
25 25 1
31 31 1
59 59 1
5 5 1
78 78 1
20 20 1
36 36 1
44 51 2
14 14 1
31 31 1
97 97 1
3 3 1
34 34 2
25 26 1
100 100 1
25 25 1
98 98 1
95 95 1
34 34 1
102 102 1
82 82 1
11 56 2
11 11 2
14 50 1
41 41 2
93 93 1
99 99 1
19 19 1
86 86 1
91 91 1
37 37 1
102 102 1
96 96 1
34 34 3
95 95 2
49 49 3
44 44 1
43 43 1
53 53 1
81 81 1
82 82 1
40 40 1
22 25 1
94 97 1
49 51 1
31 62 2
35 35 1
67 103 1
64 64 1
100 100 1
29 29 1
27 28 1
65 65 2
84 84 1
69 69 1
60 62 1
24 24 1
56 57 2
69 69 1
75 76 2
98 98 1
25 36 1
69 69 1
27 28 1
94 94 1
101 101 1
54 54 1
78 78 1
94 95 1
91 91 1
33 42 1
12 12 1
66 67 1
95 95 2
40 40 2
97 97 1
37 37 1
28 29 1
60 63 1
8 8 1
53 53 1
53 53 1
96 96 1
96 96 1
66 68 1
21 21 1
7 7 1
69 70 1
94 94 2
49 49 1
94 94 3
62 62 1
58 58 1
103 103 1
40 67 1
55 55 1
72 72 1
95 95 2
28 28 1
12 20 1
59 62 1
11 11 2
79 79 2
19 19 1
52 52 1
61 61 2
45 45 2
13 14 2
88 88 3
52 52 1
56 94 1
41 41 1
76 76 1
64 70 1
31 61 1
79 79 1
7 7 1
46 46 1
5 5 1
81 96 1
44 46 1
42 45 1
76 76 1
94 94 2
47 47 1
35 35 1
3 30 1
32 46 1
57 57 1
81 81 1
38 38 1
74 102 1
44 52 1
25 25 1
102 102 1
46 59 1
29 30 1
21 21 2
86 86 2
18 18 2
49 51 1
79 79 1
90 94 1
78 78 2
16 18 1
44 44 1
102 102 1
96 96 1
96 96 1
53 53 1
101 101 1
78 78 1
83 83 1
93 95 2
74 74 1
76 76 1
61 61 1
69 69 1
56 56 1
20 20 3
61 61 1
99 99 1
100 100 1
48 59 1
26 26 2
40 43 1
36 51 1
88 88 1
61 61 2
28 28 1
15 15 1
40 68 1
30 30 1
95 95 1
12 12 1
60 60 1
56 103 2
25 25 1
82 82 2
99 99 5
9 9 2
69 69 1
56 67 1
101 101 1
77 77 1
27 31 1
38 38 2
81 81 1
5 6 1
47 47 1
55 55 1
54 54 1
21 57 1
57 59 1
39 39 1
102 102 1
68 68 1
102 102 1
94 94 1
94 94 1
19 19 2
9 9 1
71 71 1
61 63 1
26 50 1
29 29 1
31 31 1
49 49 1
73 73 1
48 49 1
9 12 1
43 61 1
91 92 1
67 67 1
87 87 1
52 52 1
49 49 1
7 7 2
73 73 1
42 45 1
101 101 1
76 76 2
93 93 1
89 89 1
79 80 1
98 98 1
16 18 1
80 80 1
5 28 1
8 8 1
81 81 1
87 87 2
34 34 1
38 38 1
22 22 1
79 79 1
97 98 2
