43	43	16
35	35	34
50	50	18
23	23	23
58	59	25
40	41	7
31	31	24
47	47	13
14	14	2
1	2	3
38	41	2
60	60	3
62	62	12
52	55	4
57	57	9
48	49	12
45	46	10
16	16	7
9	15	5
6	7	4
51	51	18
37	37	7
30	31	10
42	47	4
33	33	12
34	34	34
12	12	13
13	14	5
53	54	11
44	44	19
44	45	3
32	43	1
23	51	1
24	24	8
3	3	10
45	60	1
46	46	15
39	40	4
37	42	5
49	49	21
23	39	1
40	50	2
47	48	4
24	25	7
58	58	5
13	13	7
9	9	1
37	38	11
42	42	12
15	15	5
56	56	11
20	20	3
61	62	8
0	42	2
1	1	11
41	41	20
53	53	14
21	21	15
0	50	2
17	18	6
8	8	4
55	58	1
7	8	1
38	38	17
48	48	9
57	58	12
43	47	4
59	60	5
4	5	7
41	46	5
1	60	2
11	11	8
20	21	2
9	13	2
36	37	5
32	32	20
0	0	16
53	57	2
31	32	2
10	11	7
19	19	5
34	35	2
30	30	14
6	8	3
24	40	1
4	4	11
50	60	4
55	55	17
49	50	6
17	17	7
6	9	2
59	59	8
30	33	5
46	47	4
36	36	15
42	45	2
52	52	10
3	4	3
7	7	11
54	56	1
32	33	10
34	61	2
38	40	7
5	12	1
24	58	1
61	61	4
14	15	3
10	10	6
0	20	3
21	22	3
19	20	4
33	35	2
9	11	3
37	49	5
52	54	2
39	39	7
45	45	7
54	58	5
18	18	2
50	56	2
37	41	1
40	40	13
20	36	5
18	19	6
46	49	1
8	9	1
42	51	1
43	60	1
51	52	3
50	52	3
50	57	5
40	46	5
42	43	4
11	12	3
35	36	4
6	6	2
39	47	1
55	56	1
38	39	5
39	41	1
55	57	1
42	50	1
5	5	7
0	43	2
54	54	2
37	47	3
37	39	6
37	48	3
45	47	4
1	38	1
39	49	2
38	50	2
49	52	1
37	51	3
52	53	1
24	47	1
54	59	1
25	30	2
5	16	2
21	51	1
39	42	1
46	48	1
22	23	1
2	2	2
48	60	3
2	22	3
34	48	1
23	53	1
44	50	1
24	59	3
6	20	1
53	61	2
23	41	2
43	44	1
5	8	2
14	18	1
4	6	1
5	6	1
40	51	1
