bin1    bin2    count
9 10 1
85 86 1
53 53 1
39 39 1
63 63 1
58 58 1
89 89 2
89 89 1
6 6 1
77 77 1
49 49 1
89 89 1
110 125 1
91 91 1
124 124 1
28 28 1
53 53 1
95 95 1
81 81 1
44 44 1
72 72 1
27 27 1
94 94 1
64 64 1
128 128 1
52 52 1
92 94 1
45 45 1
25 25 1
97 99 1
117 117 1
43 43 1
86 86 1
57 57 1
110 110 1
110 110 1
90 90 1
4 4 1
11 11 1
97 97 1
55 55 1
55 66 1
71 71 1
116 116 1
35 35 1
119 119 1
17 17 1
43 43 1
72 72 1
42 42 1
73 73 1
17 17 1
90 90 1
74 74 2
102 102 2
20 20 1
127 127 1
110 110 1
115 115 1
53 53 1
92 92 1
9 9 2
80 80 2
15 15 1
56 56 1
57 58 2
86 87 1
94 94 1
40 40 1
13 13 1
22 22 1
117 117 1
55 55 1
56 56 1
5 5 1
105 107 1
63 63 1
64 71 1
117 118 1
97 97 1
23 24 1
123 123 1
56 56 1
16 18 1
109 109 1
120 120 1
87 88 1
43 43 1
113 113 1
7 15 1
118 118 1
58 58 1
8 8 1
102 102 1
110 110 1
40 41 1
71 71 1
123 123 1
4 4 1
63 63 1
87 88 1
129 129 1
127 127 3
14 15 2
10 10 1
59 59 1
62 66 1
80 80 1
109 109 1
115 115 1
100 100 1
46 46 1
15 15 1
106 107 1
63 91 1
122 123 1
25 25 2
34 36 1
64 68 1
13 13 1
13 13 1
62 62 1
74 114 1
57 57 1
47 47 1
98 98 1
47 58 2
66 66 1
68 71 1
97 97 1
38 38 1
95 95 1
73 73 1
86 86 1
88 88 2
95 98 1
104 104 1
108 108 1
39 39 1
125 125 1
49 49 1
124 124 1
47 68 1
99 99 1
12 12 1
90 90 1
47 47 1
12 12 1
24 24 1
42 42 1
44 44 1
47 47 1
9 9 1
66 66 1
27 27 1
97 97 1
91 91 1
106 106 1
15 15 1
123 123 2
34 35 1
54 54 2
88 88 1
52 53 1
35 35 1
60 60 1
81 81 1
5 5 1
71 71 1
106 106 1
83 83 1
37 37 1
53 53 1
57 57 1
105 105 1
85 85 1
97 97 1
25 25 1
108 108 2
126 127 1
28 30 1
106 106 1
83 83 2
94 94 1
105 105 1
118 119 2
128 128 2
127 127 1
74 74 1
55 55 1
30 30 1
10 51 1
32 32 1
46 47 1
64 64 1
11 11 1
40 44 1
120 120 1
60 60 1
50 50 1
46 46 1
24 24 1
107 108 1
91 95 1
121 121 1
64 64 1
68 68 1
30 30 1
69 69 1
15 15 1
45 45 1
60 60 1
56 56 1
65 66 1
12 12 1
9 9 1
101 101 3
61 61 1
18 18 1
29 29 2
26 26 1
46 46 1
47 56 1
115 115 1
54 54 1
55 55 1
128 128 1
75 86 1
78 78 1
9 9 1
45 45 1
23 23 1
26 26 1
44 44 1
43 43 1
93 94 1
7 7 1
111 111 1
44 44 2
85 85 1
71 71 1
85 85 1
58 58 1
39 39 1
6 6 1
88 88 1
17 17 1
123 123 1
48 49 2
128 128 1
76 76 1
107 107 1
5 5 1
125 125 1
16 16 1
46 46 1
4 4 1
76 76 1
37 38 2
102 106 1
122 123 1
93 93 1
35 35 2
102 102 1
116 117 1
41 41 1
87 87 2
77 78 1
44 44 1
110 110 1
39 39 1
23 23 1
78 78 1
121 121 1
41 42 1
39 40 1
126 126 1
73 73 1
83 83 1
3 3 1
45 45 1
60 60 1
57 57 1
27 27 1
5 5 1
104 104 1
74 75 1
102 102 1
33 33 1
12 12 1
115 115 1
33 33 1
11 12 1
115 116 1
100 100 1
123 123 1
53 54 1
71 72 1
113 113 1
113 113 1
77 77 1
97 98 1
85 85 1
9 9 1
35 35 1
75 75 1
12 23 1
75 75 1
27 27 1
32 32 1
104 104 1
125 125 1
96 96 1
115 115 1
69 69 2
46 46 1
74 74 1
116 117 1
18 19 1
58 58 1
17 17 1
117 117 1
3 4 1
50 51 1
51 52 1
35 36 1
118 118 1
53 53 1
71 71 1
4 4 1
111 111 1
49 49 1
76 76 1
122 122 1
129 129 1
53 53 1
108 108 2
8 8 1
46 46 1
81 81 1
27 27 1
48 48 1
75 75 1
65 65 1
7 7 1
19 19 1
55 55 1
42 42 1
107 107 1
90 91 1
93 101 1
45 45 1
46 46 1
