bin1    bin2    count
107 107 1
74 74 1
147 147 1
6 6 1
76 76 1
53 53 1
82 84 1
141 141 1
140 148 1
113 114 2
73 74 1
100 100 2
51 51 1
27 27 2
88 88 1
126 126 1
136 136 1
85 85 1
99 99 1
5 5 1
141 147 1
35 35 1
129 129 1
72 72 1
15 15 1
137 137 1
134 134 1
97 97 1
105 105 1
37 37 1
126 126 1
82 82 1
103 104 1
4 4 1
134 149 1
25 27 1
114 114 1
113 113 1
104 104 1
12 12 1
57 131 1
60 60 2
86 86 1
99 108 1
100 100 1
83 83 1
40 40 1
115 126 1
120 120 2
105 105 1
41 44 1
73 73 2
77 77 1
145 145 2
14 110 1
64 65 1
5 6 1
79 79 2
16 16 1
131 131 1
29 29 1
87 87 1
54 54 1
121 122 1
138 139 1
78 79 1
83 83 1
36 79 1
106 107 1
38 38 2
147 147 1
23 23 1
27 28 1
105 105 1
7 7 1
78 78 1
89 89 1
102 102 1
86 86 1
144 144 1
96 96 1
10 42 1
148 148 1
86 86 1
34 34 1
76 76 1
65 65 1
38 38 1
21 21 1
92 92 1
59 59 1
81 81 1
107 107 1
145 145 1
65 65 1
77 77 1
10 10 1
45 45 1
104 104 2
28 28 1
148 148 1
4 4 1
7 7 1
39 39 1
106 106 1
49 50 1
131 131 1
36 36 1
96 96 1
51 51 1
50 50 1
40 40 2
104 104 1
45 46 1
83 87 1
120 120 1
103 103 1
12 12 1
83 83 1
26 26 1
16 16 1
147 147 1
72 72 1
83 83 1
44 44 1
48 48 1
110 110 1
30 30 1
38 38 1
39 39 1
111 143 1
28 28 1
109 109 1
18 18 1
112 113 1
71 71 1
76 76 2
88 88 1
107 107 1
14 14 2
70 70 1
10 10 1
139 140 1
80 80 1
134 134 1
29 29 1
87 87 1
41 41 1
30 30 1
30 30 1
19 23 1
71 72 1
41 63 1
113 113 1
125 127 1
144 144 1
15 15 2
67 67 1
116 116 1
91 91 1
112 112 1
72 72 1
144 144 1
83 83 1
49 49 1
128 129 1
111 111 1
54 122 1
109 109 1
142 142 1
131 146 1
8 10 1
5 48 2
43 43 1
149 149 1
99 116 1
78 99 1
3 3 1
62 62 1
43 43 1
49 94 1
111 111 1
71 115 1
11 43 2
58 64 1
4 4 1
78 78 1
35 35 1
91 91 1
129 129 1
35 35 1
78 79 1
48 48 1
27 27 3
72 72 1
53 53 1
28 28 1
119 119 2
78 78 1
146 146 1
101 139 1
125 125 1
84 84 1
148 148 1
18 18 1
74 115 1
71 71 2
125 125 1
49 49 1
51 51 1
133 133 1
29 29 1
82 82 1
92 92 1
91 91 1
133 133 1
57 115 1
9 9 1
83 120 1
39 39 1
73 73 1
55 55 1
91 91 1
138 138 1
72 95 1
83 83 1
90 90 1
99 99 1
50 52 1
54 54 1
17 17 1
23 23 1
116 146 1
94 94 1
136 136 1
85 85 1
9 9 1
29 29 1
12 12 1
61 61 1
134 134 2
39 39 1
121 142 1
112 112 1
120 120 1
120 120 1
140 141 1
46 46 1
147 147 1
48 94 1
16 16 1
74 74 1
98 98 1
78 79 1
14 15 1
106 106 1
86 94 1
95 95 1
9 57 1
119 119 1
97 98 1
44 44 1
14 141 1
88 88 1
51 51 1
50 50 1
132 132 1
83 84 1
98 98 2
39 39 1
38 38 1
7 7 1
3 28 2
43 43 1
57 57 1
17 17 1
51 51 1
121 121 1
62 62 1
35 35 1
88 88 1
92 92 1
71 71 1
13 13 1
84 84 2
79 79 2
91 91 1
92 92 1
75 75 1
108 108 1
129 129 2
144 144 1
89 89 1
142 142 1
120 120 1
143 143 2
57 57 1
120 120 1
70 71 1
77 77 1
72 72 1
108 108 1
149 149 2
50 50 1
119 120 1
108 111 1
58 106 1
125 125 1
3 3 1
15 15 1
105 105 1
30 30 2
35 35 1
9 9 1
78 99 1
113 113 1
80 80 1
106 107 1
82 82 1
107 112 1
14 14 1
104 123 1
37 37 1
80 80 3
107 107 1
116 116 2
121 121 1
39 39 1
147 147 4
125 125 1
118 119 1
114 114 1
82 146 1
15 15 1
95 95 1
108 108 1
60 61 1
34 34 2
137 137 1
48 48 1
23 23 1
48 48 1
33 33 1
71 71 1
120 120 1
35 35 1
38 38 1
86 86 1
73 73 1
99 99 1
87 87 1
50 118 1
14 14 1
57 58 1
72 72 1
47 47 1
15 15 1
60 60 1
93 93 1
41 49 1
57 57 1
115 116 1
22 77 1
132 133 1
118 118 1
76 76 2
29 29 1
134 134 1
16 17 1
64 64 1
111 146 1
31 31 1
11 43 1
115 115 1
71 71 1
89 89 1
117 117 1
91 91 1
121 121 1
54 54 1
30 30 1
120 120 1
35 35 3
12 65 1
11 17 1
41 41 1
9 9 1
87 87 1
93 93 1
142 142 1
113 128 1
70 71 1
136 136 1
87 88 1
51 51 1
38 122 1
143 144 1
39 56 1
45 45 1
112 112 1
35 35 2
23 24 1
104 147 1
80 80 1
92 143 2
83 112 1
97 97 1
30 30 1
147 147 1
90 90 1
86 86 1
95 95 1
72 86 1
94 124 1
9 9 1
64 64 1
49 118 1
108 108 1
29 29 1
126 127 1
134 143 1
85 85 1
142 148 1
104 104 1
140 140 1
122 122 1
75 105 1
100 100 1
11 11 1
51 90 1
124 124 1
76 80 1
64 64 1
88 88 1
79 79 1
76 123 1
33 33 1
105 105 2
148 148 1
45 45 1
132 133 1
27 27 1
33 33 1
43 43 1
79 79 1
46 46 1
113 115 1
25 25 1
49 49 1
9 10 1
80 80 1
143 143 1
93 93 1
92 95 1
15 16 1
53 53 1
6 6 1
51 51 1
18 18 1
6 6 1
117 144 1
128 128 1
39 39 1
39 117 1
32 32 1
91 91 1
125 125 2
111 111 1
56 56 1
78 126 1
84 84 1
132 132 1
50 50 2
86 86 2
95 95 1
106 106 1
111 132 1
86 86 2
38 38 1
16 16 1
31 32 1
56 56 1
147 147 1
110 110 2
120 120 1
122 122 1
86 87 1
62 62 1
22 22 1
8 8 1
23 23 1
149 149 1
46 46 1
95 95 1
13 13 1
44 44 1
115 127 1
30 32 1
38 54 2
23 23 1
77 140 1
114 114 2
50 118 1
41 41 1
27 27 1
125 126 1
75 76 1
36 80 1
70 70 1
116 116 1
39 39 1
126 126 1
108 108 1
32 32 1
115 115 1
59 59 1
121 121 1
88 88 2
29 29 1
113 119 1
113 113 1
71 71 2
99 99 1
48 48 1
55 56 1
38 38 1
56 66 1
103 103 1
57 57 2
107 107 1
110 110 1
80 80 1
71 71 1
146 146 1
108 108 1
85 85 1
34 34 2
80 80 1
85 108 1
8 57 1
12 12 1
45 45 1
62 63 1
111 111 1
145 145 1
54 54 1
28 28 1
38 120 1
120 120 2
128 128 1
93 93 1
105 105 1
45 45 2
134 134 1
7 36 3
98 98 1
25 25 1
29 29 1
122 122 1
49 50 1
113 113 1
9 43 1
136 136 1
56 56 1
20 20 1
4 4 2
22 22 1
47 47 1
10 10 1
24 24 1
12 15 1
67 67 1
49 120 1
23 23 1
65 65 1
116 116 1
97 97 1
89 89 1
105 105 1
60 72 1
14 81 1
56 56 1
116 116 1
82 145 1
121 121 2
16 16 1
118 118 1
62 62 1
78 78 1
19 28 1
12 12 1
12 12 1
128 128 1
40 48 1
108 108 1
97 134 1
21 61 1
112 139 1
129 129 1
23 23 1
34 34 1
134 134 2
4 34 1
109 110 1
106 106 1
140 140 1
9 9 1
113 113 1
47 47 1
124 124 1
34 34 1
72 72 1
96 96 1
29 29 1
142 142 1
57 58 1
147 147 2
108 108 1
98 98 1
113 113 1
5 48 1
137 137 1
101 101 1
134 134 1
62 62 1
98 107 1
82 117 1
107 107 1
107 107 1
116 116 1
13 129 1
73 74 1
58 58 1
109 109 1
71 71 1
131 131 1
30 30 1
149 149 1
112 132 2
97 97 1
117 118 1
17 138 1
5 49 1
129 131 1
12 12 1
73 74 1
126 126 1
61 61 1
79 79 1
82 82 1
128 128 2
52 120 1
110 133 1
108 147 1
6 6 2
117 144 1
88 88 1
90 134 1
83 83 1
86 87 1
118 118 1
116 117 3
22 22 1
87 87 1
19 78 1
27 28 1
129 131 1
47 47 1
141 148 1
77 79 1
18 127 1
4 4 1
69 69 1
54 72 1
20 21 1
122 122 1
31 90 1
48 54 1
116 116 1
4 4 1
97 101 1
110 110 1
147 148 2
42 43 1
93 93 1
35 35 1
65 65 1
50 118 1
38 66 1
119 119 1
15 27 1
121 121 1
21 21 1
105 111 1
125 125 1
54 124 1
140 140 1
139 139 1
44 45 1
53 53 1
84 84 1
134 134 1
17 18 1
88 101 1
63 63 1
17 127 1
10 10 1
53 53 1
128 128 1
17 17 1
6 6 1
38 121 1
19 79 1
8 137 1
94 94 1
144 144 1
31 33 1
74 75 1
42 42 1
146 146 1
134 134 1
147 147 2
64 64 1
96 96 1
33 33 1
96 96 1
115 115 1
110 110 1
46 46 1
120 120 1
16 26 1
128 128 1
84 84 1
3 3 1
88 88 2
84 84 1
112 136 2
83 124 1
104 124 1
12 12 1
18 18 1
56 72 1
110 110 1
18 18 1
21 21 1
49 49 2
135 135 1
108 108 1
46 46 1
112 112 1
110 110 1
82 82 1
52 52 2
13 13 1
82 82 1
133 134 1
26 26 1
88 88 1
5 5 1
71 71 1
91 91 1
13 108 1
84 84 1
41 41 1
33 33 1
61 99 1
110 110 1
84 99 1
79 79 1
15 15 2
124 124 1
85 85 1
100 145 1
134 135 1
116 116 1
13 13 1
85 85 1
56 56 2
111 111 1
54 54 1
86 86 1
23 23 1
98 98 1
134 134 2
29 29 1
91 91 1
101 101 1
74 80 2
74 80 2
92 92 1
115 115 1
113 135 2
98 98 1
111 111 1
28 28 1
105 105 1
147 147 1
17 140 1
83 83 1
71 71 1
116 116 2
32 33 1
138 138 1
65 65 1
71 71 1
28 28 1
141 141 1
6 6 1
29 30 1
56 56 1
145 145 1
19 23 1
108 147 1
134 134 1
22 23 1
33 33 1
78 78 1
92 143 1
76 76 1
114 114 1
116 116 1
102 102 1
121 121 1
29 122 1
94 94 1
140 140 1
32 32 1
107 110 1
50 125 1
51 119 1
35 35 1
102 102 1
32 32 1
65 65 1
144 144 1
148 148 1
95 95 1
124 128 2
12 12 1
92 92 1
55 55 1
15 41 1
43 62 1
124 124 1
32 32 1
98 98 1
141 141 1
5 6 1
74 75 1
58 58 1
61 74 1
26 26 1
103 143 1
22 22 1
37 37 1
38 38 1
44 44 1
6 6 1
99 99 1
37 37 1
