bin1    bin2    count
18 18 1
125 162 1
109 109 1
76 76 1
38 38 1
48 49 1
40 40 1
151 151 2
96 96 1
135 160 1
96 96 1
83 89 1
44 44 1
104 104 1
65 70 2
83 96 1
22 53 1
67 84 1
91 91 2
85 90 1
114 114 1
158 158 1
17 17 1
162 162 1
110 151 3
81 81 2
150 150 1
108 108 1
12 12 1
118 118 1
164 164 2
110 110 1
152 152 1
66 71 1
159 159 3
136 165 1
104 109 1
63 63 1
40 40 1
114 114 1
20 44 1
125 125 2
59 60 1
59 78 1
108 108 1
108 108 1
76 93 1
33 34 1
18 18 2
85 85 1
137 137 1
41 67 1
130 135 1
96 96 1
68 68 1
109 109 2
113 113 2
99 99 1
63 77 1
162 162 1
151 152 1
34 34 1
61 62 1
69 69 1
46 46 2
71 71 1
134 134 1
39 39 1
115 115 1
119 119 1
143 154 1
159 159 1
130 130 1
163 164 1
66 97 1
96 96 1
45 45 1
49 49 1
43 43 1
142 163 2
19 19 1
65 65 1
53 54 1
130 130 1
17 18 1
12 12 1
40 40 2
140 140 1
119 138 1
130 130 1
154 154 1
44 44 1
82 82 1
54 54 1
163 163 1
93 104 2
129 143 1
71 72 1
114 114 3
48 54 2
20 20 1
111 130 2
3 11 1
137 137 1
95 116 1
43 43 1
128 128 1
155 165 1
49 49 1
75 75 2
154 154 1
134 134 1
108 109 1
17 17 1
38 38 1
97 97 2
147 158 2
16 16 1
53 53 1
34 34 1
141 161 1
162 162 2
65 66 2
147 148 1
16 16 2
46 46 1
116 116 1
39 40 2
53 73 1
123 123 2
128 128 2
152 152 1
44 48 1
84 118 1
137 153 1
50 50 1
97 97 1
91 91 1
85 86 1
63 63 1
74 74 1
125 155 1
153 153 1
65 75 1
166 166 1
74 92 1
88 99 2
13 13 2
80 80 1
164 164 1
10 36 1
107 107 1
43 43 1
11 80 1
49 49 3
82 82 1
152 152 3
81 81 1
141 166 1
78 111 1
107 108 2
113 139 2
165 165 1
123 124 2
46 46 1
133 161 1
45 45 1
136 150 1
127 127 1
76 78 1
34 34 1
143 153 2
20 20 1
99 99 2
164 164 1
142 142 2
159 159 1
110 110 1
126 159 1
82 82 1
10 20 1
164 164 1
137 137 1
98 98 1
65 65 1
16 35 2
74 74 1
141 141 2
62 62 1
162 163 1
112 140 1
99 119 2
154 154 2
162 162 1
127 127 1
112 112 1
74 74 1
18 18 1
14 14 1
95 95 2
78 78 1
143 144 1
156 156 1
111 111 1
6 51 1
148 148 1
96 108 1
75 84 1
98 98 1
104 119 1
12 16 1
106 106 1
40 40 1
87 87 1
158 164 1
160 160 1
12 12 1
140 140 1
40 40 1
20 20 3
65 70 2
55 68 1
163 163 2
113 113 1
90 92 1
11 11 1
143 162 1
20 41 1
93 93 2
77 80 1
48 48 1
141 166 1
134 147 1
93 93 2
144 164 1
139 152 1
105 105 1
80 97 2
132 132 1
90 90 1
11 11 1
100 100 1
22 22 1
9 9 1
6 6 2
12 12 1
142 153 1
113 113 1
40 40 1
75 97 1
104 111 3
59 78 1
85 105 1
81 95 1
43 43 1
84 128 1
91 91 1
155 155 1
80 80 1
151 163 1
76 76 1
99 103 1
12 12 2
80 80 1
99 99 1
16 16 1
97 97 1
80 80 1
125 129 1
66 83 2
33 54 1
12 35 1
85 97 1
64 64 1
104 104 1
136 147 1
76 92 1
79 79 1
34 34 2
49 49 1
80 91 1
77 77 1
43 61 1
147 147 1
164 164 1
112 112 2
110 110 1
146 150 1
56 58 1
163 165 1
93 139 1
160 160 1
55 57 1
100 100 1
85 85 1
133 133 1
149 149 1
47 47 1
151 151 1
13 13 1
114 118 1
69 69 1
59 62 2
98 98 1
104 104 1
18 18 2
162 162 2
140 149 1
72 72 1
160 160 1
93 93 1
76 87 1
23 23 2
106 107 2
80 80 1
19 19 2
73 73 1
74 74 1
66 67 1
47 64 1
135 158 1
12 16 2
94 94 1
6 6 1
11 41 1
134 134 1
117 120 1
33 33 1
107 107 1
87 87 1
40 40 1
90 90 1
129 129 2
49 49 2
38 54 1
10 10 1
46 46 1
148 148 1
91 91 1
73 73 1
113 139 1
34 34 1
73 73 1
140 140 1
35 36 1
124 124 1
103 103 1
136 136 2
7 7 1
48 48 1
17 17 1
159 159 1
130 130 1
114 114 1
111 131 1
33 33 2
100 100 1
77 78 1
10 10 1
5 5 1
90 90 1
104 104 1
148 148 2
161 161 1
161 162 1
142 142 1
98 120 2
66 66 1
115 115 1
165 165 1
22 36 1
96 96 1
133 133 1
68 68 1
67 139 1
90 90 1
7 7 1
71 75 1
125 125 1
107 108 1
143 143 1
49 49 2
135 135 1
19 19 3
20 20 1
14 14 1
103 104 1
160 160 1
150 150 1
9 9 1
83 92 1
76 97 1
157 158 1
60 60 1
151 151 2
161 161 1
79 100 1
15 16 1
133 133 2
136 136 1
116 117 1
153 153 2
6 6 1
54 54 1
128 136 2
37 39 1
138 138 2
91 91 1
139 156 1
21 21 1
73 73 1
35 35 1
138 138 1
133 163 1
81 101 1
105 109 2
149 149 1
46 47 1
105 105 2
138 138 1
140 157 1
160 161 1
112 112 1
95 95 1
15 43 1
137 137 1
137 150 1
58 58 1
45 47 3
158 158 1
18 18 1
12 12 1
141 141 1
127 127 1
53 53 2
7 7 1
41 56 1
125 162 1
33 86 2
119 119 2
45 45 2
109 127 2
12 18 1
63 63 1
33 34 1
99 116 1
129 129 2
5 5 1
69 69 1
48 48 1
104 133 1
34 34 1
96 96 2
127 127 1
108 108 1
39 41 1
97 97 1
49 50 1
151 153 2
133 150 1
141 141 1
77 81 1
13 37 1
123 124 1
141 141 1
113 114 2
112 130 1
117 139 1
16 16 1
68 68 2
43 44 1
39 40 1
16 16 1
36 36 1
66 66 1
42 66 1
75 76 1
128 128 1
70 70 1
141 143 1
22 22 1
140 140 1
109 109 2
126 127 1
157 163 1
160 160 2
14 21 3
71 71 1
72 72 1
20 20 1
85 85 1
107 107 1
61 61 1
111 112 1
102 127 1
123 123 1
132 157 1
96 96 2
54 55 3
33 33 1
44 66 1
155 155 1
96 96 1
127 127 1
129 129 1
154 154 2
142 166 1
139 139 2
85 116 1
12 16 2
96 96 2
14 14 1
92 97 2
91 91 1
33 97 1
79 79 1
103 140 1
135 135 1
116 117 1
161 161 1
159 159 1
117 117 1
134 134 1
88 88 1
10 81 1
101 101 2
109 109 1
136 158 2
68 68 1
94 107 1
140 140 1
128 143 1
77 77 1
96 96 1
123 123 1
101 129 1
136 136 1
38 38 1
137 137 1
110 111 1
21 21 1
65 75 3
132 158 2
118 118 1
139 139 1
66 66 1
163 163 1
152 152 1
60 92 1
21 40 1
160 160 1
156 156 1
43 57 1
102 102 1
92 92 3
141 141 1
162 162 1
82 89 1
122 122 1
15 15 1
13 45 1
36 36 2
45 45 1
13 16 2
156 156 2
154 154 1
64 64 1
152 152 1
163 163 2
48 48 1
101 101 1
66 66 2
6 6 1
115 148 1
75 93 2
140 140 1
139 140 1
136 136 1
153 157 1
67 67 2
114 114 1
94 94 1
113 113 2
46 46 1
94 114 1
80 80 1
14 14 1
142 142 1
156 156 1
130 130 1
107 109 1
46 46 1
39 39 1
133 163 1
88 88 1
14 14 1
22 22 1
107 107 1
147 147 1
79 79 1
135 135 1
141 141 1
71 71 1
39 39 1
43 43 1
131 131 1
48 48 1
105 132 1
36 39 3
43 56 1
46 47 1
151 151 1
61 61 1
93 117 3
156 156 1
15 37 1
22 22 2
93 93 1
108 112 1
80 80 1
157 157 1
12 12 2
160 160 1
16 17 1
62 72 1
71 73 2
92 92 1
79 79 1
8 9 2
93 93 1
33 33 1
9 9 1
33 33 1
75 84 1
126 126 1
34 34 1
159 159 2
91 92 1
153 153 1
10 38 1
117 118 1
126 126 2
106 106 1
49 55 2
129 129 1
123 123 2
119 119 2
165 165 1
41 67 1
155 155 1
14 14 1
101 120 1
135 135 1
150 161 1
93 94 1
140 140 1
107 108 1
44 48 1
38 38 1
163 163 1
144 160 1
