1	1	508.0
1	2	4.0
1	34	1.0
1	55	1.0
1	115	1.0
1	120	1.0
1	141	1.0
2	2	435.0
2	3	32.0
2	4	3.0
2	5	6.0
2	6	4.0
2	24	1.0
2	29	1.0
2	42	1.0
2	43	1.0
2	76	1.0
2	80	1.0
2	83	1.0
2	123	1.0
2	136	1.0
3	3	453.0
3	4	46.0
3	5	12.0
3	6	1.0
3	23	1.0
3	25	1.0
3	88	1.0
3	109	1.0
3	136	3.0
4	4	415.0
4	5	20.0
4	6	7.0
4	30	1.0
4	71	1.0
4	102	1.0
4	109	1.0
4	133	2.0
4	134	2.0
4	135	3.0
5	5	430.0
5	6	27.0
5	134	1.0
5	135	3.0
5	138	1.0
5	145	1.0
6	6	333.0
6	7	4.0
6	8	1.0
6	11	1.0
6	12	3.0
6	131	1.0
6	132	3.0
6	133	1.0
6	134	7.0
6	135	3.0
6	136	2.0
7	7	10.0
8	8	206.0
8	9	14.0
8	10	1.0
8	11	13.0
8	48	1.0
8	125	1.0
8	126	3.0
9	9	228.0
9	10	18.0
9	11	4.0
9	126	1.0
9	143	1.0
10	10	226.0
10	11	9.0
10	21	2.0
10	43	1.0
10	108	1.0
10	125	1.0
10	131	1.0
11	11	231.0
11	12	1.0
11	39	1.0
11	50	1.0
11	120	1.0
11	126	3.0
12	12	17.0
12	16	1.0
13	13	12.0
13	14	1.0
13	16	1.0
13	51	1.0
13	123	1.0
13	130	1.0
14	14	117.0
14	15	6.0
14	87	5.0
14	110	3.0
14	111	3.0
14	112	2.0
14	113	2.0
14	115	3.0
14	116	8.0
14	141	1.0
15	15	22.0
15	16	5.0
15	17	1.0
15	111	1.0
15	121	1.0
16	16	71.0
16	17	4.0
16	20	1.0
16	28	1.0
16	35	1.0
16	37	1.0
16	89	4.0
16	90	1.0
16	110	1.0
16	111	1.0
16	112	7.0
16	121	1.0
16	128	1.0
17	17	199.0
17	18	15.0
17	19	3.0
17	20	6.0
17	78	1.0
17	89	9.0
17	90	1.0
17	110	2.0
17	111	1.0
17	112	2.0
17	113	1.0
18	18	182.0
18	19	17.0
18	51	14.0
18	84	1.0
18	88	2.0
18	89	1.0
18	107	1.0
18	122	1.0
19	19	220.0
19	20	1.0
19	21	4.0
19	52	2.0
19	53	4.0
19	54	7.0
19	113	1.0
19	138	1.0
20	20	398.0
20	21	45.0
20	22	1.0
20	30	1.0
20	33	2.0
20	35	1.0
20	37	2.0
20	53	2.0
20	54	4.0
20	63	1.0
20	75	1.0
20	91	1.0
20	98	2.0
20	105	1.0
20	108	4.0
20	109	7.0
20	110	5.0
20	111	10.0
20	112	16.0
20	115	6.0
20	118	8.0
21	21	359.0
21	22	4.0
21	35	2.0
21	52	12.0
21	53	14.0
21	99	1.0
21	106	1.0
21	109	10.0
21	110	3.0
21	111	4.0
21	112	4.0
21	115	1.0
21	118	1.0
21	131	3.0
21	140	1.0
22	22	282.0
22	52	1.0
22	84	1.0
22	85	1.0
22	92	2.0
22	102	2.0
22	103	3.0
22	112	1.0
22	144	1.0
23	23	220.0
23	24	10.0
23	25	7.0
23	26	7.0
23	27	1.0
23	37	1.0
23	41	1.0
23	99	4.0
23	100	4.0
23	101	4.0
23	102	4.0
23	103	2.0
23	128	1.0
23	141	1.0
24	24	224.0
24	25	9.0
24	26	1.0
24	61	1.0
24	82	1.0
24	103	1.0
24	104	4.0
24	105	5.0
24	106	4.0
24	119	1.0
25	25	187.0
25	26	18.0
25	77	1.0
25	85	1.0
25	87	10.0
25	89	1.0
25	99	7.0
25	100	3.0
25	101	1.0
25	105	1.0
25	106	2.0
26	26	214.0
26	27	4.0
26	41	1.0
26	57	1.0
26	81	1.0
26	99	4.0
26	100	10.0
26	101	2.0
26	104	1.0
26	105	3.0
26	141	1.0
27	27	233.0
27	28	6.0
27	29	1.0
27	39	2.0
27	40	1.0
27	52	1.0
27	81	1.0
27	82	3.0
27	87	1.0
27	88	2.0
27	90	7.0
27	91	1.0
27	99	1.0
27	100	1.0
27	101	1.0
27	120	1.0
27	121	2.0
27	122	18.0
27	123	10.0
28	28	240.0
28	29	11.0
28	34	1.0
28	36	2.0
28	40	2.0
28	41	5.0
28	48	5.0
28	51	1.0
28	81	8.0
28	82	1.0
28	89	2.0
28	90	4.0
28	101	1.0
28	111	3.0
28	112	9.0
28	114	1.0
28	118	4.0
28	119	1.0
28	120	5.0
28	121	20.0
28	122	10.0
28	123	2.0
28	124	1.0
29	29	238.0
29	30	3.0
29	32	3.0
29	33	8.0
29	34	7.0
29	35	1.0
29	36	28.0
29	37	3.0
29	38	6.0
29	40	2.0
29	48	1.0
29	56	1.0
29	81	2.0
29	82	2.0
29	87	3.0
29	89	2.0
29	90	3.0
29	97	1.0
29	111	2.0
29	112	1.0
29	113	1.0
29	114	4.0
29	118	1.0
29	119	3.0
29	121	6.0
29	125	1.0
30	30	20.0
30	32	3.0
30	33	3.0
30	34	3.0
30	35	3.0
30	36	1.0
30	141	1.0
31	31	11.0
31	79	1.0
31	137	1.0
32	32	127.0
32	33	17.0
32	34	8.0
32	35	6.0
32	39	1.0
32	81	1.0
32	87	1.0
32	109	1.0
32	112	1.0
33	33	172.0
33	34	16.0
33	35	16.0
33	36	3.0
33	37	1.0
33	95	1.0
33	97	1.0
33	102	3.0
33	105	2.0
33	106	1.0
33	113	2.0
33	124	2.0
34	34	132.0
34	35	15.0
34	36	10.0
34	42	1.0
34	114	1.0
34	125	2.0
34	140	1.0
35	35	231.0
35	36	10.0
35	102	1.0
35	132	1.0
36	36	228.0
