bin1    bin2    count
22 22 1
122 122 1
83 83 1
79 79 1
108 108 1
97 97 1
58 58 1
74 74 1
35 35 1
5 5 1
137 137 1
8 8 1
33 33 1
89 89 1
70 109 1
85 85 1
27 27 1
48 48 2
34 34 1
119 120 1
152 152 1
8 9 1
12 12 2
126 145 1
73 73 1
87 87 1
13 13 1
57 57 1
150 150 1
56 57 1
149 149 1
50 50 1
115 115 2
69 78 1
76 76 2
117 118 1
97 97 1
20 20 1
33 33 1
136 136 1
9 9 1
85 86 1
72 72 1
19 22 1
67 68 1
59 59 1
125 125 1
67 67 1
8 8 1
50 50 1
20 20 1
108 108 1
24 24 1
142 142 1
61 61 1
33 33 1
9 9 1
88 88 1
45 46 1
130 130 1
63 63 2
58 58 1
71 72 1
134 134 1
58 58 1
33 33 1
143 143 2
88 90 1
125 125 1
77 77 1
62 62 1
72 73 1
41 41 1
131 131 1
106 106 1
8 9 1
132 134 1
145 147 2
130 130 1
119 119 1
69 69 1
32 32 1
6 6 1
109 109 1
10 10 1
113 115 2
84 84 1
79 79 1
138 138 1
24 24 1
93 93 1
103 103 1
77 77 1
38 38 1
52 52 1
56 57 2
68 69 1
81 81 1
136 136 1
103 103 1
92 92 1
20 20 1
30 30 1
145 145 2
139 143 1
74 75 1
121 121 1
25 25 1
15 15 1
101 101 1
29 29 1
42 42 1
12 12 1
75 75 1
51 57 1
130 150 1
135 135 1
115 115 1
65 65 1
91 91 1
39 39 1
46 46 1
77 77 1
23 27 1
151 151 1
36 36 1
79 79 1
57 57 1
146 146 1
136 136 1
96 97 1
56 56 1
19 19 2
57 57 1
144 144 1
45 45 1
75 77 1
118 118 1
137 137 1
37 37 1
9 9 1
47 47 1
84 84 1
67 67 1
46 46 1
108 108 1
74 127 1
108 109 1
63 64 1
3 4 1
30 30 1
130 134 1
79 79 1
135 135 1
113 113 1
35 35 1
105 105 1
119 119 1
41 41 1
133 133 1
103 103 2
45 45 1
126 126 1
116 116 1
106 116 1
126 126 1
29 51 1
62 62 1
86 86 1
40 40 1
32 32 1
6 6 1
91 91 2
72 72 1
97 97 1
49 49 2
19 19 1
132 132 1
14 14 1
79 79 1
85 86 1
127 127 1
135 135 1
27 27 1
19 19 1
9 10 1
117 117 1
114 115 1
23 23 1
18 18 1
16 66 1
59 60 1
102 102 1
142 142 1
130 130 1
122 122 1
114 114 1
77 77 1
55 56 1
62 63 1
87 87 2
27 27 2
19 22 1
39 39 1
85 85 1
91 91 1
58 58 1
37 38 1
135 135 1
123 123 1
150 150 1
21 21 1
65 76 1
74 117 1
116 116 1
54 54 1
4 4 1
122 122 1
46 47 1
97 97 1
114 114 1
15 15 1
79 79 1
124 124 1
141 141 1
39 39 1
23 23 1
115 115 1
131 131 1
59 59 1
125 125 1
5 5 1
74 74 1
10 10 1
34 34 1
5 5 1
108 110 1
121 121 1
28 28 1
66 67 1
139 139 1
40 40 1
113 113 1
121 145 1
57 57 1
102 102 1
70 70 1
75 75 1
10 10 1
71 71 1
103 104 1
90 90 1
150 150 1
93 97 1
143 144 1
72 72 2
15 17 1
43 43 1
24 24 1
145 145 1
115 115 2
15 15 1
141 141 1
92 92 1
3 5 1
39 39 1
16 16 1
8 8 1
28 28 1
53 53 1
127 127 1
138 138 1
137 137 1
90 90 1
72 77 1
144 144 1
116 117 1
124 124 2
23 23 1
36 37 1
127 127 1
44 44 1
114 114 1
98 98 1
98 99 1
6 6 1
16 16 1
138 138 1
141 141 1
49 49 1
71 71 2
86 86 1
112 112 1
51 51 1
135 135 1
75 75 1
55 55 1
121 121 1
12 12 1
66 66 1
123 123 1
45 45 1
100 104 1
89 89 1
34 34 1
61 61 1
151 151 1
24 24 1
49 49 1
49 49 1
30 30 1
56 99 1
36 36 1
21 22 1
134 135 1
102 102 1
19 19 1
43 43 1
115 115 1
141 141 1
140 140 1
107 107 1
30 30 1
87 87 1
3 3 1
66 67 1
99 99 1
13 13 1
17 62 1
60 60 1
123 123 1
131 131 1
72 72 1
27 27 1
51 51 1
37 37 1
44 44 1
103 103 1
76 77 1
71 80 1
46 46 1
52 52 1
133 133 1
134 134 1
39 39 1
22 79 1
67 67 1
128 128 1
92 92 1
19 19 1
89 89 1
142 142 1
117 117 2
78 78 1
44 44 1
119 119 1
91 91 2
130 130 1
149 149 1
68 68 1
91 91 1
107 107 1
75 75 1
10 10 1
119 119 1
132 132 1
20 20 1
127 127 1
9 9 1
111 111 1
59 59 1
34 34 1
7 8 1
85 108 1
151 151 2
115 115 1
37 37 1
38 38 1
20 21 1
72 72 1
116 116 1
128 128 2
44 44 1
112 117 1
115 115 1
137 137 1
76 76 1
9 9 1
47 47 1
139 139 1
23 73 1
135 135 1
32 33 1
13 13 1
28 28 1
120 120 1
98 98 1
101 101 1
6 6 1
12 12 1
125 125 1
42 42 1
65 65 1
135 135 1
99 99 1
96 96 1
73 73 1
48 48 1
125 129 1
30 30 1
49 50 1
16 16 1
32 33 1
53 53 1
45 45 1
125 149 1
124 124 1
72 72 1
37 37 1
84 84 1
118 119 1
60 60 1
36 36 1
15 15 1
29 29 1
44 44 1
107 107 1
127 127 1
113 113 1
71 80 1
61 61 1
55 55 1
4 5 1
135 135 1
34 34 1
47 47 1
7 8 1
30 123 1
80 81 1
118 119 1
122 122 1
129 129 2
72 72 1
67 67 1
44 44 1
108 108 1
30 30 1
38 38 1
117 117 1
131 131 1
17 17 1
117 117 1
21 21 1
107 107 1
150 150 1
64 64 1
14 14 1
140 140 1
14 14 1
86 86 2
129 129 1
34 34 1
16 16 1
48 48 1
137 137 1
112 112 1
70 70 1
76 76 1
103 103 1
29 29 1
61 61 1
141 141 1
117 117 1
50 50 1
72 73 1
80 80 1
19 19 1
142 144 1
82 82 1
117 117 1
107 107 1
115 115 1
64 65 1
9 10 1
80 80 1
117 117 1
49 49 1
141 141 1
53 53 1
141 141 1
20 20 1
100 100 1
102 102 1
62 62 1
110 110 1
113 113 1
68 77 1
14 14 1
129 129 1
133 133 1
75 75 1
65 66 1
150 150 1
150 150 1
48 48 1
17 17 1
32 32 1
129 129 1
150 152 1
20 22 1
53 97 1
37 37 2
37 38 2
86 106 1
136 136 1
33 33 1
117 117 1
75 75 1
76 76 3
76 76 1
32 32 1
41 41 1
111 111 1
98 99 1
141 141 1
45 45 1
133 133 1
133 133 1
12 14 1
90 90 1
66 66 2
57 57 1
90 90 1
62 62 1
126 126 1
89 90 1
61 79 1
120 120 1
34 34 1
99 102 1
24 24 1
144 144 1
104 104 1
127 127 1
17 17 1
9 9 1
105 105 1
31 114 1
137 137 1
129 147 1
118 118 1
21 21 1
19 19 1
103 103 1
38 38 1
84 84 1
80 81 2
