bin1    bin2    count
138 142 1
48 53 1
130 130 1
24 24 1
75 75 1
169 169 1
3 3 1
31 31 1
61 61 1
133 133 1
134 134 1
165 165 1
14 14 1
140 174 1
21 21 1
42 42 1
130 130 1
144 144 1
14 14 1
177 177 1
62 62 1
158 158 1
77 77 1
160 160 1
152 152 1
34 34 1
159 159 1
72 72 1
37 37 2
150 151 1
173 173 1
10 10 1
139 139 1
32 32 2
188 189 1
129 129 1
95 95 1
67 83 1
153 153 1
134 134 1
58 59 1
39 39 1
179 179 1
59 59 1
41 41 1
10 10 1
109 109 1
170 170 2
179 179 1
157 157 2
137 137 1
158 158 1
196 196 1
130 130 2
38 38 1
24 24 1
193 193 1
47 47 1
10 10 1
19 19 1
54 54 1
184 184 1
41 41 1
75 75 1
166 166 1
156 156 1
165 165 2
153 153 1
132 132 1
140 141 1
132 132 1
185 185 1
68 68 3
60 60 1
176 176 2
127 127 1
182 182 1
130 130 1
185 185 1
54 54 1
136 154 1
45 45 3
137 137 1
156 156 1
87 87 1
19 19 1
159 159 1
56 57 1
128 151 1
127 131 1
124 124 1
39 44 1
88 88 1
95 95 1
137 137 1
31 32 1
84 84 1
154 154 1
95 95 1
64 64 1
135 135 1
23 23 1
79 80 1
25 25 1
114 114 1
123 130 1
131 131 2
173 173 1
111 118 1
66 66 1
133 133 1
47 48 1
38 38 2
135 135 1
82 168 2
193 193 1
110 110 1
34 34 1
94 94 1
137 137 1
68 68 2
170 170 1
91 91 1
173 173 2
171 171 1
154 154 1
59 59 1
138 138 1
75 75 1
62 62 1
144 144 1
155 155 1
167 168 1
109 109 1
141 174 1
174 174 1
18 18 1
119 119 1
98 98 1
174 174 1
108 108 1
26 27 1
57 57 1
109 109 1
46 46 1
122 122 1
34 34 1
18 20 1
52 52 1
95 95 1
116 118 1
71 71 1
83 83 1
101 101 1
7 7 1
105 105 2
119 119 1
182 182 1
182 182 2
37 37 1
181 182 1
139 139 1
14 14 1
135 187 1
34 34 1
123 123 1
148 148 1
138 138 1
177 177 2
136 136 2
105 115 1
90 91 1
172 178 1
130 130 1
184 184 1
45 45 1
29 29 1
146 146 1
153 154 1
10 10 1
126 126 2
136 136 1
131 133 1
195 195 1
111 154 1
93 93 1
172 176 1
51 52 1
73 74 1
121 121 1
6 6 1
37 37 1
89 89 1
121 121 1
129 129 1
139 139 1
155 155 1
98 98 1
147 147 1
20 21 1
59 59 1
78 78 1
96 105 1
91 91 1
123 124 1
185 185 1
174 174 1
182 183 1
40 40 1
22 22 1
161 161 1
112 112 1
121 121 2
63 107 1
35 36 1
131 131 1
71 165 1
174 174 1
158 158 1
129 129 1
41 43 1
193 193 1
16 16 1
154 154 1
9 9 1
104 104 1
158 158 1
125 125 1
120 121 1
7 7 1
107 107 1
88 88 1
186 186 1
54 54 1
23 23 2
134 137 1
154 154 1
169 169 1
8 8 1
33 33 1
82 82 1
127 127 1
187 187 1
105 105 1
152 152 1
106 106 1
69 69 1
63 63 1
90 90 1
128 128 1
53 53 1
42 42 1
129 129 1
56 57 1
73 73 1
176 186 1
192 192 1
149 149 1
180 180 1
155 159 1
3 3 1
180 180 1
160 160 1
150 150 1
27 27 1
42 42 1
55 55 1
107 107 1
110 116 1
173 173 1
135 135 3
108 109 1
18 18 1
122 122 2
63 63 1
59 59 1
26 26 1
89 89 1
162 162 1
160 160 1
15 23 1
142 197 1
134 134 1
92 93 1
153 153 1
142 143 1
189 189 1
51 51 1
40 40 2
133 133 1
74 74 1
172 178 1
177 177 1
89 89 1
10 10 1
72 72 1
93 94 1
129 129 1
191 191 1
130 130 1
183 183 1
26 26 1
56 56 1
176 178 1
105 105 2
90 90 1
163 163 1
34 34 1
22 22 1
24 24 1
47 51 1
40 40 1
96 101 1
156 156 1
151 151 1
160 160 1
72 72 1
34 34 2
41 41 2
152 152 2
74 74 1
162 162 1
170 170 1
104 164 2
89 89 1
10 10 1
12 12 1
70 70 1
128 128 1
118 118 1
82 83 1
91 91 1
41 47 1
169 169 2
172 178 1
134 135 4
61 62 1
8 8 1
111 111 1
70 70 1
83 83 1
65 65 1
61 61 1
187 187 1
125 125 1
51 117 2
174 174 1
180 180 1
183 183 1
179 179 1
107 107 1
130 130 1
91 91 1
88 88 1
32 32 1
23 24 1
130 130 1
31 49 1
148 148 1
37 37 1
83 84 1
31 31 1
161 162 1
137 137 1
