1	1	243.0
1	2	11.0
1	48	5.0
1	58	4.0
1	64	2.0
1	68	1.0
1	77	1.0
1	102	1.0
1	103	1.0
1	109	1.0
1	111	1.0
1	114	1.0
1	115	1.0
2	2	291.0
2	3	18.0
2	23	1.0
2	29	1.0
2	49	1.0
2	58	3.0
2	59	1.0
2	105	1.0
2	110	1.0
2	115	3.0
2	116	3.0
2	117	1.0
2	118	4.0
2	119	2.0
2	120	1.0
2	129	1.0
3	3	275.0
3	4	5.0
3	5	14.0
3	6	4.0
3	17	1.0
3	58	2.0
3	66	4.0
3	78	1.0
3	114	4.0
3	115	2.0
3	116	2.0
3	117	6.0
3	118	6.0
3	119	4.0
4	4	221.0
4	5	29.0
4	6	10.0
4	15	1.0
4	58	3.0
4	59	2.0
4	62	5.0
4	63	1.0
4	68	1.0
4	69	1.0
4	89	1.0
4	100	1.0
4	108	1.0
4	115	2.0
4	117	3.0
4	118	2.0
4	119	3.0
5	5	211.0
5	6	7.0
5	27	1.0
5	42	1.0
5	62	1.0
5	66	2.0
5	69	2.0
5	115	2.0
5	116	1.0
5	117	2.0
5	125	1.0
6	6	247.0
6	49	2.0
6	50	3.0
6	69	1.0
6	79	1.0
6	88	1.0
6	105	1.0
6	115	2.0
6	116	1.0
6	119	1.0
6	128	1.0
7	7	209.0
7	8	3.0
7	11	1.0
7	12	6.0
7	23	1.0
7	42	5.0
7	43	2.0
7	44	1.0
7	46	1.0
7	49	2.0
7	50	1.0
7	60	1.0
7	73	1.0
7	74	1.0
7	78	1.0
7	79	3.0
8	8	198.0
8	9	7.0
8	10	2.0
8	11	5.0
8	12	4.0
8	14	2.0
8	15	3.0
8	16	2.0
8	18	1.0
8	19	1.0
8	22	1.0
8	39	2.0
8	41	6.0
8	42	2.0
8	93	1.0
8	95	1.0
8	106	1.0
9	9	200.0
9	10	19.0
9	11	4.0
9	12	8.0
9	13	3.0
9	14	2.0
9	15	9.0
9	16	2.0
9	31	1.0
9	38	1.0
9	41	6.0
9	57	1.0
9	110	1.0
