103	103	1
66	66	3
131	186	1
2	2	1
29	65	2
112	112	4
12	17	1
28	28	2
17	17	2
186	186	3
1	4	2
3	3	3
89	89	2
63	64	2
168	181	1
79	83	2
163	163	1
59	60	2
161	161	1
189	191	1
79	167	1
71	72	1
151	152	1
44	44	1
34	34	2
78	78	1
176	176	2
11	36	1
117	117	1
79	79	3
42	42	1
63	159	2
73	73	2
187	189	1
145	146	1
173	177	1
192	192	1
6	6	2
12	12	1
136	136	2
99	99	2
107	126	1
61	71	1
57	58	1
87	89	1
195	195	2
24	24	1
26	84	2
191	191	1
149	178	1
78	79	1
56	153	1
38	38	1
30	30	2
98	98	1
120	135	1
130	143	1
189	190	3
66	71	1
103	140	1
27	28	1
54	54	2
96	96	1
120	120	1
110	110	4
68	68	1
168	168	1
181	181	2
73	75	1
34	74	1
65	65	1
109	168	1
126	181	2
81	82	3
38	140	3
31	37	1
62	84	1
71	71	1
69	89	1
81	182	1
113	114	1
69	69	3
151	151	3
81	127	1
137	138	2
27	31	1
4	26	2
88	88	1
16	16	1
18	18	2
131	131	2
34	41	1
84	84	2
119	184	1
87	87	1
47	48	1
5	5	1
179	179	1
51	128	1
155	158	2
105	105	2
95	95	1
77	109	1
46	46	1
164	165	1
53	53	2
18	23	1
144	144	3
62	66	2
25	25	4
11	29	1
7	108	2
9	9	2
157	157	2
143	143	1
111	111	1
114	156	2
24	132	1
50	50	1
164	164	1
59	59	2
146	146	1
66	152	1
12	130	2
55	55	2
156	156	1
57	57	3
72	73	1
22	35	1
137	137	3
123	123	2
126	126	1
149	149	2
1	21	2
50	71	1
34	53	1
155	192	1
86	86	2
98	99	1
113	113	2
7	104	1
1	7	1
36	36	2
140	140	1
169	170	1
14	33	1
100	100	1
10	10	1
147	148	1
7	7	2
31	74	1
35	73	1
67	67	2
172	172	1
58	58	1
154	154	2
167	167	1
112	113	1
132	134	1
175	175	1
99	164	1
124	124	1
38	43	1
120	121	1
146	147	1
47	47	1
177	177	1
71	73	1
141	171	1
171	195	2
153	153	2
150	150	1
121	121	1
64	64	1
12	23	1
160	160	1
194	194	2
43	43	2
46	48	1
158	158	1
49	50	1
60	133	1
45	133	1
185	191	1
181	182	1
108	108	2
28	36	2
127	128	1
44	45	2
172	197	1
22	22	1
119	141	1
156	186	1
81	81	1
67	70	1
103	110	1
110	111	1
93	94	1
107	108	1
77	89	1
38	53	1
49	49	1
192	193	1
162	164	1
178	178	1
131	159	1
148	148	1
6	7	1
114	115	1
69	146	1
76	89	1
169	169	1
102	102	1
35	37	1
162	178	1
35	74	1
114	120	1
27	27	1
71	74	1
170	172	1
134	169	1
145	145	1
94	99	1
