1	1	2.0
2	2	2.0
2	3	1.0
2	14	1.0
2	17	1.0
2	22	1.0
2	23	1.0
3	3	3.0
3	7	1.0
3	11	1.0
4	13	1.0
5	6	1.0
5	14	1.0
6	6	1.0
7	7	4.0
7	8	2.0
7	11	1.0
7	203	1.0
8	8	3.0
8	10	1.0
8	15	1.0
8	18	1.0
8	23	1.0
9	9	3.0
9	11	1.0
10	10	2.0
10	11	2.0
10	13	1.0
10	14	1.0
10	15	1.0
11	11	2.0
11	12	3.0
11	14	1.0
11	15	1.0
11	21	1.0
11	28	1.0
12	12	3.0
12	13	2.0
12	15	1.0
12	20	1.0
12	21	2.0
12	27	2.0
13	13	1.0
13	14	1.0
13	15	1.0
13	16	1.0
13	22	1.0
14	14	1.0
14	16	1.0
14	24	1.0
15	16	1.0
15	18	1.0
15	26	1.0
15	27	1.0
16	17	2.0
16	26	1.0
17	19	1.0
17	31	1.0
18	19	1.0
18	20	1.0
18	43	1.0
19	20	1.0
19	23	2.0
20	20	4.0
20	23	1.0
20	24	1.0
20	25	1.0
20	202	1.0
21	21	2.0
21	22	1.0
21	28	1.0
21	36	1.0
22	22	2.0
22	23	3.0
23	23	2.0
23	24	1.0
23	25	1.0
24	24	1.0
24	26	1.0
24	42	1.0
25	25	1.0
25	26	1.0
25	27	1.0
25	28	1.0
25	29	1.0
25	33	1.0
26	26	1.0
27	27	2.0
27	52	1.0
28	28	1.0
28	34	1.0
29	29	2.0
29	30	3.0
29	33	4.0
29	46	1.0
30	30	4.0
31	31	1.0
31	32	1.0
31	44	1.0
31	45	1.0
31	48	2.0
31	63	1.0
32	32	1.0
32	40	1.0
32	64	1.0
33	35	1.0
33	36	1.0
33	38	1.0
33	42	1.0
34	46	1.0
35	36	1.0
35	127	1.0
36	42	1.0
36	52	1.0
37	37	1.0
37	43	1.0
38	38	1.0
38	42	2.0
38	64	1.0
38	72	1.0
39	39	1.0
39	41	2.0
39	55	1.0
39	238	1.0
40	40	1.0
40	48	1.0
41	41	1.0
42	42	3.0
42	44	1.0
43	43	5.0
43	44	1.0
43	60	1.0
43	124	1.0
44	44	2.0
44	61	1.0
45	51	1.0
45	56	1.0
45	62	1.0
45	63	1.0
46	46	3.0
46	47	1.0
46	62	1.0
47	47	1.0
47	48	1.0
47	171	1.0
48	48	2.0
