bin1    bin2    count
73 73 1
108 108 1
103 103 2
98 118 1
15 35 1
121 121 1
19 88 1
30 31 1
71 73 1
27 27 1
39 39 1
110 120 1
60 60 1
33 33 1
22 22 1
45 45 1
56 56 1
48 121 1
12 12 1
76 76 1
10 12 1
100 100 1
57 58 1
78 78 1
89 90 2
25 25 1
32 32 1
47 47 1
35 35 1
67 68 1
49 51 1
12 17 1
29 29 1
108 108 1
81 81 1
18 18 1
66 66 1
78 78 1
48 48 1
73 89 1
96 96 2
107 108 1
52 52 1
34 34 1
74 76 1
50 50 2
67 67 1
77 77 1
79 79 1
80 80 1
16 16 1
21 21 1
55 56 1
63 63 1
13 13 1
10 11 1
59 59 2
68 68 1
15 15 1
29 29 1
78 78 1
8 8 1
103 103 1
123 123 1
119 125 1
108 120 1
102 118 1
84 84 1
111 111 1
25 26 1
28 28 1
97 97 2
67 79 1
98 98 1
18 18 1
30 33 1
48 48 1
73 92 1
107 109 1
123 123 1
79 105 1
60 61 1
103 103 1
28 28 3
122 122 1
93 93 1
62 62 1
41 41 1
121 121 1
65 65 2
107 107 1
10 14 1
48 48 1
57 57 1
79 79 1
96 96 3
57 57 1
85 89 2
120 120 1
74 74 1
46 46 1
79 79 1
99 99 1
121 121 1
71 71 1
90 90 1
84 84 1
60 60 1
25 25 2
24 24 1
47 48 1
30 30 1
13 14 2
90 91 1
87 87 1
16 16 1
119 119 1
32 62 1
73 73 1
22 22 1
105 119 1
69 70 1
41 41 1
48 51 1
17 17 2
81 81 1
12 12 1
75 75 1
47 48 1
85 85 1
59 59 1
97 97 1
76 76 2
117 117 1
104 119 1
32 32 1
113 114 2
45 52 1
49 52 1
122 122 1
81 108 1
94 95 1
32 32 1
54 54 1
115 115 1
35 35 2
31 31 1
35 35 1
58 58 1
28 28 1
39 122 1
81 81 1
60 60 1
35 35 1
40 40 1
25 25 1
48 49 1
12 12 1
101 101 1
82 122 2
107 107 3
116 118 1
105 105 1
49 49 1
74 93 1
29 29 1
11 11 1
12 12 1
91 92 1
46 49 1
109 109 1
65 65 1
45 53 1
9 38 1
64 64 1
109 109 1
24 24 1
62 62 1
43 114 1
54 54 1
104 105 1
8 8 2
55 55 1
104 104 1
10 10 1
8 21 1
10 11 1
49 49 1
123 123 1
95 97 1
87 87 1
57 57 1
21 21 1
71 71 1
24 24 1
49 49 1
110 110 1
55 55 1
32 62 1
27 27 1
10 10 1
26 26 1
75 75 1
104 119 1
112 112 1
81 81 1
110 113 1
45 46 1
110 110 1
84 84 1
59 59 1
56 56 1
88 88 1
77 77 1
70 70 1
62 62 1
112 113 1
11 11 1
22 22 1
58 58 1
74 74 2
71 71 1
37 37 1
65 65 1
95 104 1
58 58 1
47 47 1
107 107 1
58 74 1
72 72 1
28 28 1
22 26 1
39 39 1
97 97 1
114 123 1
71 71 1
108 108 1
76 76 1
56 56 1
75 109 1
70 77 1
70 71 1
60 60 1
115 115 1
94 94 1
108 108 1
7 11 1
24 24 1
89 97 1
75 108 1
72 72 1
91 92 1
121 121 1
81 81 1
28 28 1
107 116 2
97 97 1
14 14 2
11 11 1
38 83 2
61 61 1
85 85 1
45 45 1
113 114 1
99 101 1
116 116 1
35 35 1
122 122 1
28 28 1
69 69 1
79 79 2
21 21 1
40 40 1
118 118 1
89 91 1
90 90 1
23 23 1
69 69 1
119 121 1
25 25 1
79 124 2
40 40 1
58 58 1
23 23 1
118 118 1
24 24 1
38 38 1
104 106 1
95 95 1
101 101 1
38 38 1
104 112 1
47 49 1
88 95 1
58 77 1
18 18 1
36 36 1
54 97 1
41 41 1
93 93 1
62 62 1
125 125 1
119 119 1
82 86 2
51 51 1
112 115 1
11 12 1
93 93 1
118 118 1
115 117 1
13 13 1
23 23 1
28 28 1
76 76 1
40 40 1
100 102 1
56 56 1
12 12 1
89 116 1
89 89 1
69 69 1
101 101 1
64 64 1
58 58 1
98 98 1
109 109 1
11 11 1
57 57 2
76 76 1
36 36 1
65 65 1
86 87 1
41 41 1
15 15 1
51 51 1
81 83 1
82 87 1
22 22 1
107 118 1
40 40 1
59 59 1
104 120 1
70 70 1
27 28 1
70 70 1
82 82 1
107 112 1
79 99 1
76 76 1
96 96 2
74 74 1
61 61 1
78 78 2
81 84 1
27 52 1
78 105 1
83 83 1
72 72 1
22 22 3
85 86 1
90 93 1
36 36 1
32 78 1
109 109 1
65 65 1
64 70 2
69 70 1
14 15 1
83 120 1
20 20 1
101 101 1
57 57 1
49 49 1
13 13 1
78 78 1
86 92 1
122 123 1
93 93 1
59 59 2
112 113 1
64 67 1
65 67 1
81 81 1
68 68 1
97 97 1
13 14 1
34 35 1
35 35 1
28 45 1
56 57 1
89 89 2
24 24 1
9 9 1
76 77 1
71 72 1
99 99 1
91 93 1
94 118 2
58 58 1
47 48 1
78 105 1
92 92 1
61 61 1
123 123 1
122 122 1
68 70 1
46 49 2
58 58 1
20 20 1
26 26 1
19 19 1
38 38 1
61 61 1
69 69 1
74 74 1
77 81 1
46 47 1
38 82 1
30 30 1
52 52 1
121 121 1
17 17 1
101 119 1
108 108 3
113 115 1
74 74 1
118 118 1
9 9 2
23 23 2
67 68 1
9 9 1
59 59 1
93 93 1
85 114 1
76 76 1
35 99 1
123 123 1
90 90 2
103 118 1
104 104 1
54 57 1
112 113 1
32 32 1
116 116 1
60 63 1
56 56 1
11 11 1
29 29 2
56 56 1
45 46 1
58 58 1
52 52 1
99 100 1
15 15 1
55 55 1
20 20 1
23 23 1
56 56 1
10 10 1
105 105 1
103 103 1
82 82 1
81 85 1
79 79 2
38 40 1
84 109 1
9 9 2
23 24 1
69 69 1
32 32 1
56 56 1
89 115 1
106 106 1
45 47 1
79 124 1
120 121 1
79 79 1
61 61 1
12 13 1
47 47 1
89 93 1
79 79 2
58 58 1
104 105 1
82 82 1
30 56 1
114 114 1
122 122 2
63 63 1
82 99 1
57 57 1
110 110 1
18 18 1
27 27 2
78 78 1
84 84 1
109 109 1
119 121 1
13 14 1
13 13 1
56 56 1
17 17 1
13 13 1
103 117 1
31 31 1
111 115 1
120 120 1
68 77 1
33 33 1
73 73 1
23 23 1
100 100 1
103 103 2
106 123 2
75 75 2
47 50 1
47 47 1
46 46 1
67 68 1
30 34 1
96 96 1
119 119 1
88 94 1
59 59 1
66 66 1
116 116 1
20 20 1
48 48 1
46 48 1
21 21 1
26 26 1
82 94 1
37 37 1
11 11 1
39 39 1
36 36 1
102 104 1
119 122 1
35 35 1
9 9 1
27 27 1
89 89 1
117 117 1
17 31 1
85 90 1
58 58 1
120 120 1
93 94 2
85 85 1
56 56 3
57 57 1
115 115 2
18 40 1
58 58 1
56 56 1
56 56 1
106 106 1
92 92 2
67 67 1
113 113 1
121 121 1
73 73 1
16 16 1
94 117 1
21 21 1
9 9 1
14 14 3
75 75 1
84 84 1
115 119 1
58 68 1
52 52 1
120 121 1
122 122 1
102 102 1
33 33 2
66 66 1
66 76 4
65 66 1
31 64 1
47 61 1
65 75 1
86 96 1
88 92 1
55 55 1
56 58 1
104 104 1
99 100 1
50 50 2
28 28 1
87 87 1
101 101 1
35 118 1
98 98 1
83 83 2
64 64 1
102 105 1
48 48 1
22 22 1
115 120 1
83 85 1
37 37 1
38 116 1
65 65 1
25 25 1
105 110 1
81 81 1
49 49 2
119 119 1
35 37 1
13 13 1
107 107 1
73 73 1
33 33 3
9 9 2
87 87 1
9 9 1
35 37 1
14 15 1
80 80 1
48 48 1
12 12 1
102 102 1
63 63 1
82 86 1
25 25 1
73 73 1
109 109 1
18 96 2
78 78 1
93 93 2
101 101 2
120 120 1
106 106 1
85 113 1
71 71 1
20 20 1
39 39 1
107 107 1
81 81 1
10 10 1
107 108 1
38 120 1
21 21 1
31 33 1
46 47 1
103 105 1
113 113 1
108 108 1
113 113 1
73 74 1
62 67 1
66 66 1
31 32 1
21 34 1
99 99 1
116 116 1
87 87 1
26 26 1
97 97 1
