bin1    bin2    count
107 107 1
12 12 1
108 108 1
130 130 1
15 15 1
97 97 1
46 46 1
158 158 1
153 153 1
58 58 1
18 18 1
160 160 2
128 128 1
21 22 1
10 10 1
49 49 1
82 82 1
110 111 1
38 38 1
104 104 1
99 99 2
80 80 1
9 39 1
165 165 1
50 50 1
159 159 2
114 114 2
78 78 1
163 163 1
33 33 1
10 10 1
103 103 1
139 139 1
74 75 1
108 108 1
158 158 2
17 18 1
123 123 1
97 97 1
155 155 2
94 94 2
136 136 1
103 103 1
86 88 1
85 85 1
136 136 1
160 160 1
69 102 1
130 130 1
130 130 1
57 57 1
17 17 1
130 130 1
126 126 2
148 148 1
15 148 1
113 113 1
147 147 2
79 79 3
64 64 1
156 156 2
86 128 1
94 94 1
108 108 1
116 116 2
49 49 1
140 140 1
14 14 1
161 161 2
13 13 1
106 106 1
157 157 1
87 87 1
152 154 1
136 136 1
6 150 1
162 165 2
113 113 1
104 104 1
115 115 1
16 17 1
151 151 1
78 78 1
44 44 1
126 126 1
83 108 1
50 50 1
91 91 1
117 126 2
12 12 1
156 156 1
83 83 1
49 49 1
140 140 1
161 161 2
126 138 2
101 105 1
18 18 1
116 116 1
164 164 1
47 47 1
101 101 1
39 39 1
149 149 1
47 48 1
17 17 1
136 136 1
152 152 2
115 115 1
11 11 1
83 147 2
130 155 1
49 50 1
102 131 1
19 54 2
138 138 1
62 62 2
61 61 1
57 57 1
53 60 1
61 61 1
162 162 1
20 20 1
6 6 1
164 164 1
48 48 1
107 108 1
53 54 2
158 161 1
93 93 2
42 42 1
66 108 1
78 78 1
9 9 2
6 6 1
55 55 2
33 33 1
10 10 1
35 35 1
16 16 1
136 158 1
117 117 1
11 11 1
57 57 1
154 154 1
142 142 1
13 13 2
42 42 1
49 49 1
93 93 1
96 96 1
135 135 2
119 119 1
156 156 1
86 86 1
47 47 1
39 97 1
81 81 1
153 155 1
85 85 1
74 75 3
47 47 1
92 92 1
12 12 1
151 153 1
96 97 1
14 15 1
11 11 1
96 98 1
17 17 1
82 135 1
127 127 2
113 116 1
106 106 1
13 50 1
68 68 1
100 113 1
44 44 1
18 18 1
93 93 1
17 57 1
89 89 2
63 63 1
115 115 1
43 43 1
56 57 1
136 136 1
142 142 1
69 69 1
152 152 1
74 149 1
160 160 1
98 98 2
142 142 1
21 22 1
140 140 1
126 136 1
60 61 1
10 10 1
113 113 1
93 93 1
68 103 1
23 23 1
139 139 1
88 88 2
83 127 2
13 49 1
45 45 1
85 86 1
165 165 1
12 12 1
16 16 1
70 70 1
153 154 1
76 76 1
35 100 1
72 72 1
23 23 1
41 41 1
34 35 1
165 165 1
156 156 1
55 68 1
143 143 2
158 158 1
130 130 2
166 166 1
130 130 2
75 75 2
6 6 2
104 104 1
36 37 1
98 100 1
54 56 1
131 137 1
39 39 2
91 91 1
162 162 1
149 149 1
103 140 2
50 50 1
81 81 1
127 127 1
35 39 1
55 55 1
10 13 1
162 163 1
134 134 3
79 139 2
56 56 1
114 114 1
41 41 1
119 119 1
95 95 2
50 50 1
130 130 1
151 151 1
83 83 1
86 86 1
126 129 1
99 99 2
8 8 1
152 152 1
49 49 2
132 132 1
48 48 2
60 61 1
50 50 2
11 11 1
129 129 1
34 34 1
7 7 1
129 129 2
163 163 1
82 82 1
58 58 1
149 149 1
55 132 2
40 40 1
59 59 1
137 138 1
87 87 1
133 133 1
15 38 1
17 17 1
135 135 1
86 86 1
62 62 2
101 101 1
81 81 1
90 90 3
58 58 1
78 78 1
9 15 1
33 33 1
16 16 1
94 94 1
130 130 1
140 140 1
139 139 1
55 55 3
157 157 1
132 132 1
113 113 1
163 163 2
159 159 1
36 36 1
111 117 1
155 155 1
163 163 1
128 131 1
74 78 2
79 111 1
9 9 1
19 54 1
106 106 2
84 85 1
36 36 2
58 108 2
93 117 1
152 152 2
75 75 1
137 137 1
50 50 1
103 108 1
135 135 1
80 82 2
135 135 1
72 72 1
143 143 1
156 156 1
108 143 1
84 84 1
123 123 1
148 148 2
132 132 1
83 83 1
10 11 1
50 50 2
113 113 1
158 158 2
66 102 1
71 71 1
95 95 1
92 138 1
10 43 1
74 76 2
101 101 1
155 155 1
152 152 2
85 87 1
21 21 1
132 132 1
73 74 1
49 49 2
150 158 3
91 138 1
132 132 1
18 47 1
80 82 2
118 118 2
137 138 1
91 91 1
84 84 1
147 147 1
43 43 2
45 45 1
65 65 1
16 19 1
16 16 2
115 115 3
93 93 1
151 154 2
103 103 1
45 46 1
153 153 2
88 88 1
109 113 1
61 61 1
68 69 1
111 111 1
85 85 1
162 162 1
94 104 1
96 96 1
85 85 1
61 61 1
13 13 1
143 143 1
86 86 1
118 118 1
82 82 2
84 107 1
44 44 1
100 100 3
138 138 1
96 96 1
150 150 1
103 103 1
140 140 1
61 61 1
157 157 2
33 33 1
135 135 1
131 131 1
133 147 1
104 104 1
163 163 1
44 44 1
75 75 1
103 108 1
50 65 1
39 39 3
79 139 1
96 96 1
148 148 1
5 6 1
117 117 1
142 142 2
107 107 1
69 82 1
19 19 1
142 142 1
103 153 2
97 97 2
126 126 1
96 96 1
140 140 1
105 141 1
41 41 2
158 158 1
117 135 1
143 143 1
90 118 1
71 71 1
98 98 1
48 48 1
110 138 1
150 150 1
156 156 1
100 100 1
13 34 1
60 60 1
157 157 3
45 45 1
66 66 1
52 60 1
54 54 1
37 37 1
56 56 1
164 164 1
12 12 1
68 84 1
101 101 1
56 56 2
141 141 2
130 130 1
58 58 1
105 146 2
117 124 1
56 56 1
91 91 1
39 40 2
80 114 2
55 56 2
35 35 2
83 109 1
152 152 2
128 134 1
138 141 1
152 153 1
163 163 1
125 125 1
136 136 2
73 73 1
12 65 1
90 90 1
80 113 1
42 43 1
45 46 2
140 140 1
5 5 1
15 15 4
50 50 2
165 165 1
112 113 1
116 116 1
137 137 1
46 47 1
33 33 1
106 106 2
135 135 1
76 76 1
91 91 1
83 83 1
98 98 1
135 135 1
83 83 2
57 57 2
118 118 1
57 57 1
81 81 1
152 152 1
87 106 2
53 60 1
139 139 1
127 127 2
112 112 1
101 101 1
161 163 1
48 48 1
100 101 1
154 154 2
40 40 1
115 115 2
102 151 2
89 89 1
130 130 1
17 17 1
85 85 1
60 60 1
118 118 1
10 10 2
85 85 1
142 142 1
20 20 1
67 67 1
38 38 1
111 111 1
7 7 1
45 45 1
23 23 1
48 48 1
53 76 1
68 89 1
64 64 1
110 110 1
71 71 2
42 42 2
94 94 1
118 118 2
129 129 2
63 63 3
110 161 1
165 165 1
165 165 1
39 39 1
102 102 1
79 79 1
79 79 1
6 103 1
95 95 1
48 48 2
90 90 1
146 146 1
9 9 1
33 33 1
10 10 1
50 50 1
110 155 1
49 49 1
86 86 1
14 14 1
99 99 1
11 11 1
56 91 1
64 65 1
10 10 1
152 153 1
81 113 1
54 54 1
