bin1    bin2    count
64 64 2
47 47 1
23 23 2
40 40 1
106 106 1
38 38 1
78 78 1
68 69 1
37 37 1
70 70 1
63 63 1
46 46 1
102 102 2
36 36 1
14 14 1
10 10 1
88 88 1
98 98 1
72 72 1
107 107 1
75 75 1
59 59 2
38 38 1
58 58 2
4 4 1
56 56 1
49 49 1
61 61 1
97 97 1
105 105 1
84 84 2
44 44 1
100 100 1
55 55 1
36 36 1
98 98 1
113 113 1
47 47 1
19 19 1
11 11 1
55 55 1
102 102 1
51 51 1
98 98 1
112 113 1
87 87 1
112 112 1
114 114 1
96 96 1
52 52 1
85 86 1
21 21 1
8 8 1
28 28 2
104 104 2
14 14 1
54 54 1
24 24 1
34 37 1
36 36 1
95 95 1
79 79 1
39 39 2
53 54 1
37 38 1
52 52 2
104 119 1
47 47 2
17 17 1
84 94 1
95 96 1
80 81 2
14 30 1
89 89 1
116 116 1
118 119 1
30 30 1
110 110 1
77 101 1
34 34 1
94 94 1
31 31 1
17 31 1
57 57 1
38 41 1
47 47 1
24 24 1
43 44 3
53 53 1
17 17 1
31 31 1
35 35 1
18 18 1
101 101 1
104 119 1
73 73 1
53 54 1
74 74 1
35 35 1
51 51 1
16 17 1
112 113 1
91 101 1
97 97 1
81 81 1
99 99 1
26 49 1
41 41 2
56 57 1
44 45 1
12 12 1
38 38 2
27 105 1
24 41 1
8 8 1
21 21 1
74 74 1
9 31 2
92 92 1
5 6 1
27 27 1
12 12 1
11 11 1
118 118 1
47 47 1
25 25 1
115 115 1
12 12 2
64 64 1
115 115 1
56 56 1
9 9 1
23 23 1
73 73 1
62 62 1
118 120 1
53 53 1
69 104 1
111 111 2
69 105 1
36 36 1
120 120 1
26 26 2
47 47 2
35 37 2
39 40 1
78 78 1
6 6 1
41 41 1
17 19 1
6 33 1
63 63 1
104 104 1
47 47 1
49 49 1
83 83 2
75 75 1
101 102 1
97 97 1
65 65 1
20 21 1
81 81 2
15 15 1
10 10 1
23 23 1
12 12 1
98 98 1
21 21 1
63 63 1
23 23 1
62 62 1
113 113 1
16 16 1
31 32 1
87 87 1
100 107 1
52 52 1
106 106 1
14 14 1
114 115 2
79 79 1
119 119 1
74 74 1
76 76 1
21 21 1
6 7 1
97 97 1
115 116 1
101 101 3
35 42 1
12 12 1
40 41 2
60 60 1
30 30 1
38 38 1
25 34 1
111 111 1
27 28 1
17 17 1
94 94 1
74 74 1
46 46 2
80 80 1
77 77 1
73 73 1
100 100 1
52 53 1
41 41 1
24 36 1
116 116 2
86 86 1
24 38 1
36 36 1
21 21 1
49 49 1
50 56 1
53 53 1
53 53 1
93 93 1
95 95 1
39 40 1
81 90 1
3 33 1
89 89 1
69 104 1
73 73 1
105 105 1
20 21 1
52 52 1
32 33 1
51 51 1
24 24 1
65 65 1
49 49 1
10 10 1
25 38 1
52 52 2
43 43 1
78 78 1
41 41 1
63 63 1
37 37 1
25 26 2
68 68 1
54 54 1
21 21 1
22 22 2
75 75 1
56 56 1
5 5 1
58 58 1
80 80 1
51 58 2
19 20 1
98 98 3
94 94 1
112 113 1
74 74 1
19 19 1
74 74 1
58 58 1
112 114 1
46 46 1
78 78 2
40 40 1
14 14 2
48 48 1
77 77 1
47 48 1
114 114 1
109 110 1
111 111 2
100 100 2
22 22 1
43 43 1
78 78 1
9 9 1
73 73 1
72 72 1
105 112 1
96 97 1
7 8 1
32 32 1
60 60 1
67 67 1
7 7 1
101 119 1
94 94 1
97 97 1
64 64 2
47 47 1
63 63 1
37 37 2
38 38 1
102 102 1
47 47 2
106 106 1
5 5 1
15 15 1
30 31 1
115 115 1
54 54 1
113 113 1
76 76 1
53 53 1
58 58 1
38 38 1
101 101 1
110 110 2
117 117 1
9 9 2
75 75 1
73 75 1
67 67 1
84 84 2
39 39 1
97 97 1
43 43 1
51 51 1
105 106 1
111 113 1
46 46 1
4 6 1
48 48 1
101 103 1
80 80 1
31 31 1
107 107 1
55 55 1
111 111 1
46 52 2
46 49 2
102 102 1
19 19 1
6 6 2
42 42 2
71 71 2
63 63 1
19 19 1
54 110 1
84 90 1
57 57 1
21 21 1
78 78 1
97 97 1
48 48 1
72 72 1
81 81 1
85 86 1
44 45 1
45 45 1
67 67 1
9 9 1
9 9 1
95 95 1
45 45 1
112 112 1
75 75 1
13 19 1
28 28 1
110 110 1
41 41 1
26 26 1
100 100 2
113 113 1
44 44 1
108 108 1
30 30 2
67 67 1
43 43 1
83 83 1
102 102 1
116 116 1
81 81 1
90 90 1
110 110 1
90 90 2
18 18 1
18 18 1
26 26 1
21 21 1
6 6 1
58 58 1
25 26 2
24 24 1
72 72 1
29 31 1
4 11 1
90 90 2
53 53 1
100 100 1
43 43 2
98 98 2
98 98 1
49 49 1
78 79 1
67 67 1
106 106 1
55 55 1
24 24 1
55 55 1
18 18 1
85 85 2
116 116 1
31 31 2
39 39 1
99 99 1
98 98 2
85 85 1
119 119 1
56 56 1
58 58 1
16 16 1
119 119 1
65 65 1
107 107 1
40 41 1
83 103 1
41 41 1
44 45 1
37 37 1
97 97 1
58 58 1
112 112 1
96 97 1
119 119 1
112 112 1
16 16 1
74 74 2
55 55 1
71 72 1
54 54 1
109 109 1
80 80 1
108 108 1
84 84 1
10 10 1
36 36 1
55 55 2
26 28 1
21 21 1
44 44 1
27 27 1
54 54 1
111 112 1
91 91 1
83 87 1
36 36 1
111 111 1
99 99 1
75 75 1
24 24 1
58 58 1
59 59 1
101 101 1
78 78 2
17 20 1
104 104 1
26 47 1
57 57 1
99 99 1
85 87 2
6 6 1
32 32 1
51 51 1
26 72 1
54 54 1
115 117 1
67 67 1
28 28 1
12 12 2
38 38 1
108 108 1
87 93 1
102 102 1
56 56 1
112 112 1
59 59 1
40 40 1
7 7 1
97 98 1
106 107 1
95 95 1
51 51 1
108 108 1
42 42 1
113 113 1
29 29 1
19 20 1
98 98 1
70 71 2
110 110 1
54 54 1
9 9 1
69 69 1
24 24 1
109 110 1
88 88 1
38 38 1
31 31 1
64 64 2
25 26 2
84 84 1
12 21 1
90 90 2
5 5 1
105 105 1
34 34 1
48 49 1
69 69 1
58 58 1
10 10 1
75 75 2
52 52 1
57 57 2
96 96 1
79 79 3
36 36 1
29 29 2
58 58 1
100 100 1
100 100 1
63 63 1
48 48 1
63 63 1
39 39 1
18 18 1
22 23 1
113 113 1
43 60 1
66 94 1
9 9 1
7 8 1
76 103 1
67 67 1
44 44 1
38 39 1
22 22 2
102 102 1
61 61 2
45 45 1
6 33 1
81 81 1
38 38 1
91 92 1
94 94 1
71 73 1
84 84 1
79 79 1
63 64 1
36 60 1
21 21 1
95 95 1
10 32 1
20 20 1
52 52 1
22 22 1
