bin1    bin2    count
104 104 1
169 169 1
42 42 1
35 35 1
15 15 1
105 105 2
141 141 1
78 78 1
122 122 1
65 87 1
81 81 1
134 134 2
157 157 1
64 64 1
106 106 1
71 71 1
88 89 1
59 59 1
77 91 1
79 80 1
23 23 1
9 9 1
90 90 2
100 100 1
131 131 1
38 39 1
65 65 1
35 35 1
69 69 1
23 23 1
87 89 1
190 191 1
72 72 1
26 50 1
47 47 1
195 195 1
23 23 1
181 181 1
79 81 1
121 121 1
48 48 1
149 149 1
146 146 1
32 32 1
109 109 3
102 103 1
183 183 1
87 93 1
187 187 1
115 115 1
64 87 1
190 190 1
194 194 1
80 80 1
127 127 1
43 43 1
15 15 2
171 171 1
125 125 1
35 37 1
179 183 1
104 104 1
130 132 2
114 115 1
20 80 1
120 192 1
30 30 1
160 160 1
69 69 2
100 100 1
193 193 1
52 52 1
165 165 1
151 151 1
169 189 1
111 111 1
15 15 1
144 144 1
73 81 1
109 109 1
126 127 1
136 136 1
121 121 2
66 66 1
84 98 1
58 58 1
69 69 1
93 93 1
109 109 1
107 107 1
194 194 1
153 169 1
196 196 1
195 195 1
74 74 1
183 183 1
22 22 1
23 23 1
158 158 1
10 10 1
112 112 1
19 19 1
161 161 1
116 121 1
127 128 1
134 134 2
53 53 1
113 114 1
22 24 1
132 132 1
118 118 1
90 90 1
48 48 1
49 49 2
179 179 1
194 197 1
136 136 1
120 121 1
196 196 1
79 79 1
92 93 1
105 105 1
50 51 1
76 77 1
53 53 1
66 66 1
17 17 1
117 118 1
141 173 1
101 101 1
155 155 1
141 179 1
168 169 1
154 154 1
151 152 1
41 41 1
145 145 1
120 120 1
179 179 1
15 16 1
70 70 1
155 173 1
39 39 1
163 163 1
188 188 1
155 155 1
156 156 1
9 10 1
161 161 1
114 115 1
184 184 1
47 47 1
20 20 1
74 74 1
69 77 1
169 169 1
157 157 1
194 194 1
183 183 1
102 102 1
32 37 1
97 97 1
12 64 1
59 62 1
163 163 1
23 23 1
37 37 1
173 173 1
161 170 1
135 135 1
147 147 1
132 132 1
159 159 1
93 93 1
60 196 1
157 157 1
154 154 1
39 64 1
179 179 1
108 108 1
180 180 2
26 26 1
185 185 1
163 163 1
120 120 1
53 53 1
29 29 1
186 186 1
138 138 1
15 15 1
115 115 1
173 173 1
54 54 1
41 41 3
10 12 1
181 181 1
68 68 1
191 191 1
123 123 1
41 54 1
