bin1    bin2    count
142 142 1
115 115 1
83 84 1
29 29 1
117 117 1
147 148 1
40 40 1
4 4 1
60 60 1
97 98 1
75 75 1
76 88 1
53 53 1
100 100 1
61 75 2
123 123 1
29 29 1
66 66 2
129 129 1
96 96 1
120 121 1
115 115 1
142 142 1
151 151 1
42 74 1
18 18 1
32 32 1
97 97 1
78 83 1
71 71 1
74 74 1
132 132 1
55 55 1
128 128 1
66 118 1
140 140 2
72 72 1
101 101 1
54 54 1
43 49 1
78 78 1
13 14 1
10 10 1
4 4 1
117 117 2
42 42 1
137 137 1
22 22 1
39 39 1
87 87 1
65 65 1
32 32 1
100 100 1
98 99 1
75 81 1
115 115 1
47 47 1
81 81 1
14 14 1
111 111 1
101 117 1
140 140 2
13 13 1
129 129 2
30 30 1
38 38 1
39 39 1
113 113 1
85 85 2
17 17 1
68 68 1
44 51 1
5 5 1
113 113 1
7 7 1
113 113 2
86 86 1
135 135 1
62 70 1
138 138 1
77 80 1
40 41 1
28 28 2
28 28 1
64 64 1
57 57 2
116 116 1
131 131 1
131 131 1
150 150 1
17 27 1
20 53 1
39 39 2
143 143 1
120 120 1
145 145 2
106 106 1
42 74 1
25 25 1
118 118 1
80 80 1
96 96 1
56 56 2
42 42 1
75 75 1
24 24 2
134 134 1
59 59 1
5 6 2
12 12 1
56 56 1
136 136 1
71 71 1
78 78 1
35 35 1
93 99 1
96 96 1
103 103 2
33 33 1
37 37 1
27 27 2
108 108 1
53 53 1
109 110 1
66 66 1
26 26 1
119 119 1
12 12 1
137 137 1
139 140 1
124 124 1
19 19 1
119 119 1
132 132 1
53 53 1
102 102 1
90 90 1
100 106 1
116 116 1
44 52 1
138 138 1
57 68 1
100 100 1
128 128 1
15 16 1
125 125 1
76 76 1
75 75 2
21 21 1
59 59 1
16 16 1
57 57 1
77 108 1
14 14 1
107 107 1
102 102 1
127 128 1
123 123 1
24 24 1
73 73 1
89 90 1
101 117 1
84 84 1
28 28 1
93 93 1
14 14 1
31 31 1
118 118 1
137 137 1
67 67 1
84 84 1
14 29 1
44 44 1
131 131 2
140 140 1
116 116 2
89 89 1
54 54 1
118 118 1
140 140 1
110 110 1
76 106 1
127 127 1
12 12 1
32 32 1
68 68 2
5 5 1
22 22 1
85 131 1
132 132 1
59 60 1
82 82 1
65 65 2
52 52 1
146 146 1
113 113 1
63 63 1
130 131 1
34 34 1
88 88 1
117 118 1
141 141 1
15 15 1
138 138 1
140 140 1
5 12 1
50 50 1
79 79 1
54 54 1
140 140 1
144 144 1
74 74 1
118 118 1
45 45 1
60 60 2
144 144 1
86 86 1
144 144 1
145 145 1
104 104 1
55 55 1
49 49 1
57 57 1
12 57 2
21 21 1
77 77 1
134 134 1
76 76 1
87 87 1
110 110 1
140 140 1
9 9 2
47 48 1
128 128 1
28 28 1
62 62 1
76 76 1
83 86 1
107 107 1
50 50 1
99 126 1
9 9 1
102 102 1
122 122 1
118 118 1
138 138 1
136 136 1
149 149 1
77 78 1
84 84 1
67 91 1
148 148 1
110 110 1
62 62 2
31 31 1
126 126 1
114 114 1
131 131 1
48 48 1
46 55 1
67 67 1
120 120 1
72 72 1
118 118 1
132 132 1
20 21 1
22 22 1
42 43 1
113 113 1
117 117 1
63 63 1
81 82 1
99 99 1
148 148 2
84 131 1
149 149 2
137 137 1
