bin1    bin2    count
5 5 1
95 95 1
127 127 1
14 14 1
73 73 1
96 96 1
59 59 1
126 126 1
39 39 1
25 25 1
74 74 1
142 142 1
102 102 1
48 48 1
128 128 1
81 81 1
110 111 1
50 51 1
45 46 1
87 108 1
98 98 2
134 134 1
59 59 1
62 62 1
148 148 1
143 143 1
79 79 1
35 35 1
17 17 1
39 39 1
18 18 1
141 141 1
73 73 1
31 31 1
134 134 1
33 33 1
3 3 1
88 88 1
52 52 1
48 48 1
31 32 1
53 53 1
125 125 1
111 112 1
32 34 1
141 141 1
96 97 1
35 35 1
60 60 1
126 126 1
97 98 1
64 64 1
39 39 1
77 77 1
9 9 1
115 115 1
96 97 1
87 91 1
23 23 1
23 23 1
52 52 1
102 124 1
125 125 1
78 79 1
141 141 1
93 93 2
51 52 1
55 55 1
46 46 1
149 149 1
59 59 1
114 115 1
144 145 1
129 129 1
23 23 1
88 88 1
112 112 1
34 34 1
88 88 1
49 49 1
54 54 1
5 15 1
118 118 1
146 146 1
25 40 2
66 90 1
53 53 1
42 81 1
60 60 1
53 53 1
137 137 1
31 31 1
103 103 1
125 138 1
107 107 1
56 57 1
147 147 1
3 3 2
100 100 1
72 72 1
108 108 1
109 109 1
98 98 1
36 36 1
41 41 1
120 121 1
52 52 1
80 80 1
59 59 1
10 11 1
58 58 1
111 111 1
88 88 1
87 87 1
47 47 1
83 83 1
62 62 1
142 142 1
86 86 1
14 14 1
63 63 1
108 126 1
125 125 1
12 13 1
121 121 1
126 127 1
48 48 1
38 38 1
51 51 1
117 117 1
29 29 1
37 37 1
143 143 1
89 89 1
76 77 1
128 128 1
122 122 1
34 34 1
24 24 1
32 32 1
137 138 1
98 98 1
80 80 1
101 101 1
125 125 1
137 137 1
74 74 1
12 12 2
31 47 1
91 91 1
127 127 1
12 13 1
6 6 2
34 34 1
72 72 1
100 100 1
120 120 1
99 99 1
113 113 1
141 141 1
78 78 1
37 37 1
22 23 1
72 72 1
134 134 1
139 139 1
68 68 1
51 51 1
90 91 1
16 16 2
58 58 2
5 5 1
119 119 1
86 86 1
138 138 1
95 95 1
92 92 1
52 52 1
91 91 1
42 42 1
112 112 1
97 135 1
66 66 1
126 126 1
30 30 1
51 52 1
134 134 1
7 7 1
141 141 1
74 75 2
81 81 1
28 38 1
82 82 1
148 148 1
120 121 1
64 64 1
100 100 1
30 30 1
108 108 1
81 82 1
50 53 1
132 132 1
79 79 1
126 126 1
127 131 1
13 14 1
30 30 1
85 85 1
96 96 1
11 11 1
74 74 1
23 24 1
39 39 2
63 63 1
98 98 1
24 24 2
102 123 1
12 13 1
9 9 1
124 124 1
149 149 1
84 84 1
14 14 1
128 129 1
92 92 1
88 88 1
125 126 1
78 78 1
56 56 1
70 70 1
20 28 1
8 8 1
26 26 1
28 28 1
14 14 2
52 52 1
73 73 1
76 77 2
38 47 1
94 94 1
108 108 1
109 110 1
141 141 1
40 40 1
44 44 1
54 54 1
38 38 1
96 96 1
18 18 1
12 12 1
56 56 1
93 93 1
17 17 1
130 130 1
134 134 1
124 124 2
82 82 1
92 93 1
28 28 1
20 21 1
12 12 1
15 15 1
46 46 1
45 45 1
9 9 1
74 74 1
103 103 2
108 127 1
52 52 1
127 127 1
16 16 1
111 111 1
23 23 1
29 29 1
84 84 2
142 142 1
77 77 1
62 62 1
5 5 1
29 29 2
149 149 1
73 75 1
83 83 1
65 90 1
66 67 1
8 8 1
97 97 1
133 133 1
137 138 1
40 40 1
23 23 1
37 37 1
91 91 1
84 84 2
148 148 1
57 58 3
39 39 1
49 49 1
96 96 1
114 114 1
72 81 1
51 53 1
103 103 1
24 24 1
76 79 1
24 25 1
131 131 1
142 142 1
128 128 1
108 118 1
80 80 1
117 117 1
36 36 1
10 11 1
138 138 2
88 88 1
52 52 1
149 149 1
74 74 1
28 28 1
29 29 1
30 34 1
134 134 1
79 80 1
72 72 1
148 148 1
33 33 1
21 21 1
22 22 1
71 71 1
28 28 1
61 61 1
26 26 1
6 6 1
100 100 1
34 34 1
92 94 1
56 56 1
64 64 1
9 9 1
98 98 1
15 15 1
143 143 1
140 140 1
96 96 1
121 121 1
133 133 1
66 66 2
11 11 1
118 118 2
88 88 1
82 83 2
124 135 1
52 52 1
128 128 1
72 72 1
49 49 1
76 76 2
148 148 1
83 83 1
56 57 1
3 3 1
58 58 1
55 60 1
22 40 1
55 55 1
22 22 1
45 45 1
124 124 1
39 39 1
87 87 1
61 61 1
88 88 1
95 95 1
5 16 1
122 124 1
56 56 1
98 98 1
53 53 1
142 142 1
7 7 2
67 67 1
67 67 1
22 22 1
105 105 1
135 135 1
89 89 1
54 54 1
95 96 1
142 142 1
93 94 1
10 10 1
120 120 1
145 145 1
96 96 1
82 82 1
99 99 1
84 84 1
44 44 1
36 37 1
19 19 1
149 149 1
46 46 1
114 114 1
46 46 1
102 123 1
142 142 1
114 114 1
35 36 1
32 32 1
102 102 1
119 119 1
75 75 1
20 20 1
22 22 1
103 103 1
97 97 1
112 112 1
89 89 1
79 79 1
144 146 1
40 40 1
62 63 1
103 103 1
95 95 1
9 10 1
43 43 1
79 79 1
28 37 1
31 34 1
88 89 1
35 35 1
23 23 1
83 83 1
134 134 1
23 23 1
58 58 1
28 28 2
140 143 1
58 58 1
129 129 1
17 17 1
103 103 1
19 19 1
54 54 1
86 86 1
78 118 1
107 107 1
48 48 1
52 52 1
22 22 1
77 78 1
20 20 1
8 8 1
64 64 2
119 119 1
40 40 1
48 49 1
131 131 1
61 61 1
85 85 1
51 51 1
56 56 1
66 66 1
40 40 1
12 12 1
27 27 1
11 11 1
41 41 1
103 103 1
97 97 1
46 46 1
134 134 1
55 55 1
100 100 2
121 121 1
46 46 1
73 73 1
98 99 1
31 31 4
139 139 1
82 82 1
74 74 1
40 40 1
89 90 1
104 104 1
116 136 1
49 50 1
11 11 1
133 133 1
92 93 1
37 37 1
42 42 1
40 40 1
71 71 1
127 127 1
102 124 1
141 141 1
116 116 1
136 143 1
100 100 1
58 58 1
37 37 1
147 147 1
104 104 1
59 59 1
120 120 1
141 141 1
10 10 1
115 115 1
65 65 1
83 83 1
85 85 1
3 3 1
6 6 1
14 14 1
20 20 1
87 87 1
8 8 1
18 18 1
65 65 1
91 91 1
46 46 1
38 38 1
71 71 1
3 5 1
144 144 1
119 119 1
61 61 1
102 103 1
65 89 1
42 42 1
19 19 1
30 31 1
47 47 1
86 86 1
39 39 2
39 39 2
85 85 1
73 73 2
5 5 1
52 52 1
124 124 1
93 93 1
60 71 1
23 23 1
31 31 1
138 139 1
31 31 1
33 34 1
19 19 1
56 56 1
106 106 1
66 69 1
13 19 1
35 36 1
86 86 2
55 55 1
148 148 1
92 92 1
85 86 1
92 92 1
22 23 1
44 44 1
133 133 1
116 116 1
83 83 1
62 62 1
73 73 1
97 97 1
79 79 1
127 127 1
8 9 1
147 147 1
79 118 1
99 99 1
37 37 1
131 131 1
39 39 2
84 84 1
139 140 1
54 54 1
23 23 1
127 127 1
117 117 1
29 37 1
46 46 1
67 67 1
60 60 1
94 94 1
110 111 1
91 91 2
65 66 1
81 81 1
109 109 1
65 65 1
14 14 1
127 133 1
56 56 1
112 112 1
93 93 1
42 46 1
88 88 1
31 31 1
46 46 1
52 52 1
27 28 1
31 32 1
103 103 1
113 113 1
108 108 2
85 86 1
140 142 1
78 82 1
34 34 1
29 29 2
5 5 1
85 85 1
61 61 1
33 33 1
59 74 1
42 42 1
56 56 1
5 5 2
31 31 1
43 43 1
72 72 1
93 93 1
36 36 1
45 45 1
24 24 1
43 43 1
111 111 1
145 145 1
80 80 1
146 146 2
118 118 1
74 74 1
72 72 1
33 33 1
32 32 1
110 111 2
101 101 1
42 42 1
