bin1    bin2    count
91 91 3
157 161 2
79 79 2
82 82 1
75 75 2
116 116 1
42 42 1
155 155 1
62 63 1
64 64 1
111 111 1
143 143 2
116 116 1
163 163 1
96 96 1
53 80 1
54 82 1
20 20 1
56 56 2
103 103 1
141 141 1
15 15 2
113 113 1
84 84 1
134 134 3
50 50 1
162 162 2
97 97 2
45 45 2
11 11 2
41 42 1
101 110 1
98 98 1
112 112 1
95 100 1
107 107 2
110 110 1
19 19 1
35 35 1
87 87 1
63 64 3
123 123 1
128 129 1
131 131 1
14 14 1
115 115 1
45 77 2
161 163 1
135 135 1
165 166 1
66 66 1
110 110 2
81 81 1
114 114 3
17 96 1
159 159 1
103 103 1
86 86 1
152 157 1
117 117 1
104 104 1
130 130 1
135 135 1
47 47 1
73 73 1
124 125 1
112 134 1
155 155 1
85 85 1
79 80 1
55 55 4
116 116 1
57 57 1
70 70 1
34 37 1
5 5 1
94 94 1
87 87 1
18 18 1
78 99 1
137 138 1
135 135 1
37 38 1
20 20 1
164 164 1
149 149 1
154 154 1
149 149 1
149 149 1
60 60 1
163 163 1
45 45 1
56 56 1
107 107 1
33 33 1
153 153 1
103 105 1
105 105 4
157 157 1
116 117 1
127 127 1
133 133 2
55 82 1
13 13 1
124 124 1
33 33 1
97 97 1
82 82 1
152 164 1
97 97 2
48 48 1
83 83 2
67 67 1
35 35 1
47 77 2
88 88 1
74 74 2
117 118 1
35 35 1
130 130 1
15 88 3
148 148 1
51 80 1
157 157 2
64 64 1
67 67 3
18 18 1
151 151 1
138 138 1
61 61 4
63 64 2
165 165 1
21 21 2
80 80 1
127 127 1
100 100 1
48 48 3
160 166 2
160 162 1
10 10 1
159 159 1
112 112 1
58 58 1
69 69 1
125 125 1
67 67 2
42 42 1
162 162 1
45 45 1
93 93 1
86 86 1
91 91 1
38 38 2
13 16 1
36 36 1
116 116 1
148 148 1
164 164 1
63 63 1
15 16 1
11 11 1
107 107 1
107 107 1
132 132 1
61 61 2
110 110 2
155 159 2
49 49 1
79 79 1
139 139 1
49 49 1
111 123 2
80 80 1
156 159 1
9 9 1
131 131 1
160 164 1
91 91 1
57 158 2
48 49 1
125 130 1
113 113 1
164 164 1
61 62 1
44 44 1
129 153 2
46 46 1
104 105 1
81 81 2
44 44 1
74 74 1
85 85 1
154 154 2
13 13 1
55 55 2
11 11 1
14 14 1
117 117 1
151 151 1
155 159 1
38 38 1
103 103 1
127 127 1
143 157 2
39 39 1
78 78 1
83 83 1
37 37 2
50 50 1
77 77 1
49 49 2
54 126 2
130 130 1
119 119 1
124 124 1
105 105 1
84 84 1
109 112 1
138 138 2
102 106 1
116 116 2
63 64 1
63 63 3
78 78 1
73 74 2
21 21 1
35 35 1
141 141 1
12 12 1
108 108 1
86 86 1
116 117 4
156 156 1
113 113 1
54 54 2
139 140 2
62 64 2
125 127 2
68 68 2
153 153 1
61 61 1
155 155 1
103 103 1
70 160 3
43 44 1
91 91 1
22 22 1
138 138 1
43 44 1
152 152 1
127 130 2
136 147 2
152 154 1
116 116 1
43 43 1
114 114 2
20 20 1
50 50 1
94 94 1
66 66 3
39 39 2
5 5 1
85 85 1
76 76 1
90 90 1
11 11 1
115 115 1
13 93 1
44 78 2
68 68 1
23 23 1
119 119 2
10 10 1
91 91 3
20 20 1
14 15 1
47 125 2
20 20 4
78 79 2
163 163 1
158 158 1
59 59 2
10 10 2
53 53 2
153 153 1
46 46 2
164 165 1
106 107 1
10 10 1
115 115 1
124 124 1
10 10 1
124 124 1
67 67 1
137 149 1
43 43 2
18 18 1
93 94 1
119 143 2
43 43 1
125 125 1
90 90 2
130 130 2
94 94 1
40 40 1
54 54 1
112 112 1
16 38 1
102 106 2
140 140 1
48 48 1
122 123 2
34 95 1
8 9 1
117 135 2
137 137 1
37 37 1
64 64 1
49 49 1
38 38 1
20 20 1
76 76 2
5 33 1
134 134 2
61 61 1
111 111 1
156 156 2
129 129 1
