bin1    bin2    count
24 24 1
94 94 1
85 85 1
83 83 1
37 37 1
113 113 1
14 15 1
121 121 1
71 83 1
109 109 2
90 90 1
100 100 1
68 68 1
58 58 1
51 51 1
104 104 1
98 98 2
25 25 1
8 8 1
9 9 1
26 28 1
32 32 1
9 37 1
115 118 1
99 99 1
24 24 2
83 110 1
109 109 1
58 58 1
71 84 1
30 30 1
59 61 1
24 24 2
12 12 1
33 33 1
46 46 1
68 68 1
37 37 1
20 20 1
56 56 1
104 104 1
59 95 1
59 59 1
62 64 1
26 26 1
16 16 1
114 114 1
10 10 1
45 45 1
105 105 1
69 69 1
16 17 1
121 121 1
71 71 1
81 81 1
17 21 1
100 100 1
40 40 1
52 55 1
85 100 1
69 69 1
36 36 1
35 35 1
106 106 1
90 91 1
65 65 1
32 70 1
97 115 1
37 37 1
42 42 1
52 58 1
72 72 1
83 83 1
96 96 1
95 95 1
18 19 1
9 9 1
64 64 1
95 95 1
61 61 1
64 64 2
34 34 1
55 55 2
78 98 1
10 10 1
36 36 1
34 35 2
17 17 1
51 89 1
20 20 1
59 59 1
59 100 2
94 94 1
121 121 1
97 102 1
51 51 1
25 25 1
29 29 1
69 69 2
72 80 1
86 86 1
98 98 1
40 40 1
31 31 1
94 112 1
72 72 1
67 67 1
32 32 1
75 75 1
108 111 1
108 108 1
5 5 1
66 66 1
87 88 1
14 16 1
105 115 1
62 62 1
71 71 1
96 96 1
34 34 1
79 120 1
3 3 1
53 53 1
98 98 1
6 6 2
93 93 1
93 93 1
18 26 1
53 97 1
8 40 1
22 22 1
56 56 1
36 38 1
18 18 1
120 120 1
93 93 1
63 64 1
55 55 2
105 105 1
98 98 1
94 94 1
46 46 1
97 100 1
75 75 1
85 85 1
105 105 1
55 55 1
46 57 1
64 67 1
18 18 1
93 93 1
56 56 1
58 58 1
59 80 1
17 17 1
98 98 1
76 76 1
73 73 1
67 90 1
34 34 1
87 95 1
68 99 2
62 63 1
52 89 1
80 80 1
78 79 1
36 36 1
5 5 1
43 43 1
3 3 1
115 115 1
42 42 1
18 18 1
68 68 1
26 26 1
107 108 1
72 72 1
31 31 1
58 58 2
59 59 1
24 64 2
61 82 1
24 24 1
39 39 2
63 63 1
46 92 1
78 119 1
52 52 1
7 7 1
97 114 2
43 45 1
50 50 1
89 89 1
15 15 2
76 76 1
100 101 1
26 26 1
78 78 1
88 88 1
116 116 1
109 109 2
103 103 2
101 101 1
18 119 2
41 41 2
74 106 1
69 69 1
73 73 1
4 4 2
75 75 1
52 52 1
99 99 1
119 119 1
23 23 1
46 46 1
46 46 1
88 88 1
39 39 1
70 70 1
90 90 1
78 78 1
34 34 1
82 82 1
43 45 1
121 121 1
26 26 1
112 112 2
48 48 1
59 60 1
95 95 1
107 107 1
62 62 1
108 108 1
82 82 1
106 106 1
63 64 1
54 88 1
23 46 1
39 39 1
21 21 1
92 92 1
115 115 1
3 3 1
40 40 2
29 29 2
56 90 1
52 52 1
96 96 1
17 18 1
17 17 2
92 92 1
33 33 1
65 65 1
42 42 1
41 41 1
119 119 1
107 107 1
46 92 1
16 16 1
90 90 2
29 29 1
106 106 1
40 40 2
103 103 1
91 112 1
94 118 1
11 11 1
87 87 1
37 37 1
93 93 1
24 24 1
77 77 1
120 120 1
67 67 4
34 38 1
104 104 2
47 48 1
104 104 1
75 75 2
21 21 1
43 45 1
16 16 1
50 50 1
88 88 2
109 109 1
75 75 1
39 39 1
25 26 1
47 47 1
46 57 1
39 39 1
65 67 1
42 91 1
47 48 1
52 52 2
78 78 2
110 111 1
49 49 1
69 103 1
82 82 1
91 91 1
55 55 1
6 6 1
94 94 2
62 62 1
102 102 1
62 62 1
91 91 1
79 79 1
53 53 1
100 102 1
37 37 1
52 52 2
94 94 1
3 3 1
32 32 1
62 68 2
74 86 2
45 45 1
33 33 1
26 26 1
3 3 1
93 93 2
19 19 1
7 8 1
23 23 1
68 99 1
83 83 1
89 89 1
114 114 1
119 120 1
60 60 1
59 59 1
81 85 2
120 120 1
82 82 1
86 86 1
106 106 1
97 97 1
98 98 1
61 61 1
12 12 1
117 117 1
46 46 1
49 49 1
25 25 1
121 121 1
15 15 1
67 67 1
21 29 1
26 26 1
6 7 1
79 101 2
109 109 1
113 113 2
68 68 1
26 27 1
57 57 1
54 54 1
93 93 1
24 24 1
33 33 2
45 45 1
24 24 1
83 96 1
66 66 1
106 106 1
39 39 1
87 87 1
10 11 1
72 72 1
63 63 1
105 105 1
26 26 1
93 112 1
3 3 1
52 89 1
8 40 1
20 20 1
37 37 1
90 91 1
83 83 1
51 51 1
113 113 2
33 33 1
68 68 1
34 35 1
121 121 1
47 47 2
105 105 1
95 115 1
39 39 1
114 114 1
7 7 1
107 107 1
34 34 1
18 18 1
50 73 1
118 118 1
39 39 1
14 14 1
47 47 1
60 61 1
79 79 1
20 20 1
109 109 1
67 68 1
3 3 1
54 54 1
72 72 1
4 30 1
3 3 1
6 11 1
93 93 1
77 77 1
80 80 1
59 59 1
113 115 1
48 48 1
35 36 1
45 45 1
40 40 1
14 14 1
5 5 1
95 104 2
21 21 1
93 114 1
23 24 1
108 108 1
68 68 2
58 58 1
31 31 1
71 71 1
29 29 1
34 35 1
74 78 1
