bin1    bin2    count
62 65 1
7 7 2
24 39 1
46 46 1
14 14 1
49 49 1
34 34 1
28 30 1
7 7 1
44 44 1
88 89 1
79 79 1
9 9 1
22 22 1
20 21 1
42 43 1
64 64 1
7 7 1
24 24 2
74 74 1
74 74 1
40 44 2
9 9 1
22 22 1
32 32 1
45 45 1
36 36 1
75 75 1
89 89 1
37 63 1
58 58 1
52 52 1
7 7 1
40 42 1
79 79 1
50 50 1
67 67 2
27 27 1
20 20 1
80 80 1
4 4 2
81 81 1
88 89 1
39 39 1
47 47 1
4 4 1
79 79 1
34 34 2
41 42 1
78 79 1
9 9 1
67 67 1
15 15 1
74 74 2
19 19 1
51 52 1
57 57 1
61 63 1
22 22 1
7 7 1
5 5 1
83 83 1
44 44 1
5 5 1
86 86 1
7 7 1
58 58 1
74 74 1
66 71 1
52 52 1
41 41 1
39 39 1
88 89 1
16 18 2
39 39 1
70 70 1
27 27 1
84 84 1
79 79 1
54 54 1
53 54 1
65 65 1
67 67 1
34 34 1
50 50 1
20 20 1
64 64 1
57 60 1
28 28 1
80 80 2
58 58 1
88 88 2
28 28 1
36 36 1
86 86 1
22 74 1
35 35 1
51 51 1
67 71 1
22 22 1
74 74 1
61 61 1
74 74 1
4 11 1
32 32 2
8 8 1
27 27 1
59 59 1
36 36 1
81 81 1
6 6 1
49 49 1
23 23 1
88 89 2
84 84 1
39 39 1
42 43 1
36 36 1
70 88 1
33 33 1
40 40 1
71 71 1
8 8 1
35 35 1
58 58 1
40 41 1
31 31 1
54 54 1
6 7 1
7 7 1
67 67 1
90 90 1
14 74 1
32 38 1
53 53 1
73 87 1
83 83 1
64 65 1
65 65 1
61 61 2
54 57 1
24 24 1
80 82 1
57 57 1
24 24 1
40 40 1
68 70 2
14 15 1
4 57 2
12 12 1
13 13 1
64 64 1
77 77 2
13 13 2
23 23 1
23 23 1
52 52 1
51 51 1
63 63 1
48 48 1
61 61 1
54 54 2
50 52 1
10 10 1
39 39 1
78 78 1
86 86 1
36 75 1
49 49 1
54 55 1
36 36 1
37 37 1
4 25 1
49 49 1
59 60 1
53 73 1
59 59 2
34 34 1
30 31 1
18 18 1
77 77 1
18 18 2
55 55 1
53 53 1
82 82 1
38 38 1
64 73 1
5 5 1
61 61 1
73 73 1
74 74 1
25 25 1
50 50 1
61 63 1
49 49 1
68 68 1
68 68 1
19 19 1
65 66 1
69 69 1
64 64 1
74 75 1
74 74 1
36 61 1
74 74 1
19 19 2
3 3 1
4 4 1
62 62 1
45 45 1
36 36 1
49 49 1
64 64 1
30 30 1
54 56 1
84 84 1
42 42 1
44 44 1
87 88 1
23 23 1
66 66 2
64 64 1
27 28 1
66 66 1
59 59 1
83 83 1
53 53 1
59 59 1
7 7 1
77 77 1
6 6 1
70 70 1
33 33 1
41 41 1
32 32 1
70 70 1
26 26 1
70 70 1
57 57 1
31 31 1
79 79 1
70 70 2
73 73 1
26 26 1
25 38 1
6 6 1
55 55 1
49 49 1
21 21 1
45 45 1
48 48 1
3 3 1
47 47 1
83 83 1
36 36 1
21 21 1
39 39 2
86 86 1
4 4 1
13 13 1
79 80 1
26 42 1
21 21 1
53 63 1
15 70 1
47 47 1
64 86 1
81 81 1
60 60 1
14 14 1
88 88 1
52 52 1
73 73 1
82 82 1
90 90 1
4 4 1
81 81 1
22 23 1
37 37 1
80 81 1
80 80 1
85 85 1
77 77 1
79 79 1
11 43 1
7 29 1
60 74 1
30 30 1
7 7 1
82 82 1
83 83 1
66 67 1
64 65 1
8 8 1
77 77 1
34 34 1
24 39 1
77 77 1
20 20 1
39 39 1
79 85 1
24 24 1
39 39 1
40 40 1
36 36 1
48 49 1
87 87 1
19 19 1
14 14 1
77 77 1
74 74 1
83 83 2
33 33 1
