bin1    bin2    count
32 32 1
66 67 1
72 72 1
81 81 1
54 54 1
50 50 1
27 27 1
80 80 1
59 59 1
71 72 1
108 108 1
116 117 1
83 83 2
114 114 1
22 23 1
80 80 1
106 106 1
86 86 1
98 98 2
79 80 1
115 117 1
83 83 1
88 88 1
25 25 1
106 106 1
98 98 1
107 107 1
20 20 1
59 59 1
39 39 1
105 105 1
78 78 1
22 22 1
44 44 1
15 16 1
23 24 1
51 51 1
37 37 1
75 75 1
99 99 1
112 113 1
60 60 1
59 59 1
44 44 1
6 6 1
20 20 1
84 84 1
89 89 1
61 89 1
79 80 1
123 123 1
120 120 1
30 30 1
95 95 1
112 112 1
27 27 1
80 80 1
43 43 1
40 40 1
65 65 1
22 22 1
89 89 1
108 109 1
34 34 1
23 23 1
57 57 1
29 29 1
13 13 1
69 69 1
31 31 1
76 76 1
68 68 1
111 113 1
68 68 1
85 85 1
112 112 1
28 28 1
112 112 1
117 118 1
87 87 1
57 57 1
53 53 1
85 85 1
67 68 1
84 117 1
61 61 1
27 33 1
96 104 1
98 98 1
70 70 1
41 41 1
110 110 1
79 79 1
92 92 1
99 99 1
60 60 1
109 109 1
93 93 1
7 7 1
83 83 1
88 89 1
98 98 1
59 60 2
107 107 1
127 127 1
14 14 1
59 59 1
39 39 1
88 88 1
116 116 1
56 56 1
120 120 1
113 113 1
56 56 1
21 21 1
59 59 1
53 53 1
33 33 1
91 91 1
33 33 1
114 114 1
122 122 1
25 25 1
90 90 1
30 30 1
39 40 1
44 44 1
97 99 1
107 123 1
29 29 1
85 85 1
94 94 1
40 83 1
105 105 1
97 97 1
33 50 1
85 85 1
126 127 1
14 14 1
62 62 1
91 108 2
119 120 2
31 31 1
17 17 1
114 114 1
110 110 1
35 35 1
57 57 1
98 98 1
96 96 1
77 77 1
102 102 1
107 107 1
124 124 1
120 120 1
30 30 1
6 6 2
99 99 1
85 85 1
36 64 1
16 16 1
107 108 1
21 21 2
120 120 1
126 126 1
33 34 1
112 113 1
53 53 1
8 8 1
54 54 1
85 85 1
108 108 1
68 68 1
59 59 1
97 98 1
124 124 1
44 44 1
32 32 1
32 32 1
108 108 1
58 58 1
12 12 1
100 100 1
111 111 1
85 85 1
36 36 1
43 43 1
18 20 1
50 50 1
115 118 1
54 54 1
119 119 1
95 116 1
53 57 1
79 79 1
102 102 1
12 36 1
16 16 1
46 46 1
60 77 1
126 126 1
5 5 2
35 70 2
85 85 1
16 18 1
64 64 3
54 54 1
33 33 1
62 62 1
8 8 1
52 53 1
24 24 1
40 62 1
27 51 1
16 16 2
25 25 1
120 121 1
8 8 1
69 69 1
107 107 1
93 93 2
45 45 1
33 33 1
87 87 1
85 118 1
45 45 1
103 104 1
29 29 1
49 49 1
67 67 1
79 79 1
106 106 1
74 74 1
86 86 1
65 66 1
78 78 1
60 60 1
41 41 1
99 99 1
39 76 1
8 9 1
42 42 1
125 125 1
6 6 1
101 101 1
43 43 1
121 121 1
5 5 2
112 112 2
46 46 1
66 66 1
51 53 2
116 116 1
63 66 1
28 45 1
44 44 1
93 93 1
93 93 1
122 122 1
69 83 1
116 119 1
31 31 1
120 120 1
88 88 2
90 104 1
24 24 1
122 122 1
92 128 1
25 32 1
56 56 1
97 97 1
85 119 1
27 27 1
78 78 1
60 60 1
108 108 1
31 31 1
119 119 1
94 94 1
120 120 1
67 67 1
92 92 1
124 124 1
61 61 1
93 94 2
71 71 1
52 52 1
59 74 2
39 39 1
116 116 1
71 71 1
21 21 1
114 114 2
89 89 1
36 36 1
58 58 1
79 79 1
66 66 1
103 103 1
55 55 1
39 39 1
68 74 1
48 48 2
83 85 1
7 7 1
97 97 1
127 127 1
48 48 1
18 18 1
83 83 1
106 106 1
46 46 1
