bin1    bin2    count
20 20 1
32 32 1
90 91 1
65 65 2
67 67 1
26 26 1
93 93 1
65 65 1
32 32 2
34 34 1
30 30 1
74 74 1
11 11 1
93 93 1
29 29 1
64 64 1
79 79 1
54 55 1
5 6 1
55 55 1
32 32 1
56 59 1
21 21 1
28 28 1
12 12 1
91 91 1
21 50 1
44 44 1
14 14 1
9 9 1
82 82 1
67 67 2
17 19 1
86 86 1
56 56 1
27 33 1
47 47 1
23 23 1
12 12 1
50 63 1
46 46 1
39 39 1
59 79 1
60 60 1
46 46 1
22 63 1
89 90 2
48 49 1
21 21 1
18 48 1
80 83 1
84 84 1
50 75 1
48 48 1
32 32 1
79 79 1
90 91 1
9 9 1
49 49 1
33 33 1
58 58 1
30 30 1
70 70 1
56 59 1
84 84 2
59 59 1
74 75 2
31 31 1
71 71 1
10 10 1
83 83 1
4 4 1
67 67 1
80 80 1
27 27 1
52 52 1
83 83 1
45 45 1
9 9 1
70 70 1
60 60 1
12 12 1
59 59 1
10 10 1
37 37 1
27 27 1
41 42 1
57 57 1
64 64 1
21 21 1
10 10 1
11 11 1
51 52 1
31 31 1
82 82 1
81 81 1
57 57 1
31 31 1
59 59 1
63 63 1
30 30 1
79 79 2
84 84 1
19 53 1
64 64 1
33 33 1
28 28 1
56 56 1
5 5 1
49 49 1
43 43 1
60 90 1
55 55 1
57 57 1
61 61 1
33 33 2
11 11 1
74 74 1
25 25 2
84 84 2
7 7 1
55 55 1
84 84 1
37 37 1
27 27 2
27 27 1
18 18 1
32 32 1
93 93 1
18 18 1
80 80 1
50 50 1
43 43 1
29 29 1
89 89 1
3 3 1
16 16 1
44 44 1
37 37 1
5 34 1
57 57 1
14 15 1
49 49 1
24 24 1
69 69 1
4 4 1
87 87 1
48 48 1
11 11 1
28 28 1
46 46 1
25 25 1
22 22 1
45 45 2
79 80 1
12 12 1
42 42 1
82 82 1
92 93 1
83 83 1
16 18 2
85 85 1
77 77 1
48 75 1
63 77 1
51 51 1
79 79 1
54 59 1
45 65 1
81 81 1
11 11 1
77 94 1
72 72 1
68 69 1
58 58 1
12 12 1
47 47 1
54 54 1
21 21 1
12 12 1
88 88 1
32 32 1
57 57 1
41 41 1
48 48 1
81 81 1
13 13 1
56 79 1
9 10 2
60 61 1
79 80 1
23 23 1
9 9 1
85 85 1
5 5 1
26 26 1
21 21 1
34 34 1
26 26 1
8 8 1
23 24 1
32 32 1
57 57 1
82 82 1
71 71 1
13 14 1
81 81 2
80 88 1
29 29 1
10 10 1
24 24 1
76 76 1
47 64 1
33 34 1
45 45 1
44 45 2
73 73 1
64 64 1
53 53 1
67 67 1
28 28 1
49 49 1
88 88 1
66 66 1
39 39 1
35 35 2
10 10 1
48 48 1
82 82 3
78 78 1
54 54 1
20 20 1
45 45 1
22 42 1
20 20 1
3 3 2
72 72 1
49 52 1
33 33 1
49 49 1
89 89 2
68 68 1
31 31 1
80 80 1
10 11 1
23 23 1
92 92 1
30 30 1
52 56 1
45 45 1
31 32 1
30 30 2
84 84 1
15 15 1
20 21 1
34 34 1
11 36 1
27 29 2
9 9 1
60 60 1
7 7 1
51 75 1
80 80 1
22 22 1
11 11 1
85 85 1
24 24 1
76 94 1
63 63 1
14 68 1
72 72 1
55 55 1
81 81 1
44 72 1
3 3 1
54 54 1
89 89 1
73 73 1
10 10 1
58 58 1
72 72 1
31 31 1
51 52 1
73 73 1
73 74 1
76 76 1
46 46 1
80 80 1
83 83 2
79 79 2
31 31 1
23 23 1
81 82 1
28 28 1
69 69 1
47 47 1
73 73 1
67 67 1
47 66 1
74 74 1
83 83 1
15 15 2
91 91 1
22 38 1
25 26 1
70 71 1
10 10 1
51 60 1
56 56 1
61 61 1
90 90 1
44 44 1
61 61 1
8 9 1
44 44 1
55 56 2
29 29 1
45 45 1
90 90 1
63 63 1
47 47 1
60 90 1
76 76 1
29 29 1
60 60 1
34 34 1
35 35 1
92 93 1
94 94 1
93 93 1
63 94 1
46 46 1
31 31 1
64 86 1
84 84 1
93 93 1
74 74 1
71 71 1
29 29 1
93 93 1
26 26 1
25 25 1
82 83 1
72 72 1
22 22 1
73 73 1
89 90 1
15 15 1
50 51 1
55 55 1
51 52 1
63 63 1
80 81 1
67 67 1
86 86 1
74 74 1
94 94 1
72 72 1
34 35 1
90 90 1
46 46 1
72 72 1
20 21 1
78 78 1
71 71 1
84 85 1
83 83 1
47 47 1
65 66 1
71 72 1
93 93 1
30 30 1
64 64 1
93 93 1
47 67 1
55 55 1
25 25 1
83 83 1
72 73 2
25 25 1
28 28 1
38 38 1
49 49 1
3 3 2
63 83 1
50 50 1
15 15 1
29 29 1
59 59 1
21 21 1
77 77 1
66 66 1
90 90 1
68 68 1
48 49 1
83 83 1
24 24 1
48 52 1
85 85 2
29 29 1
18 18 1
54 54 1
74 74 1
44 44 1
33 33 1
52 77 2
89 90 1
88 88 1
82 82 1
59 59 1
63 84 1
76 76 1
87 87 2
29 29 1
80 80 1
72 72 1
18 18 1
42 42 1
30 30 1
69 69 2
70 70 1
30 30 1
38 38 1
52 78 1
4 44 1
84 84 1
51 51 1
78 78 1
58 58 2
25 25 1
54 54 1
59 59 1
18 48 1
42 42 1
45 45 1
49 49 1
8 8 1
81 81 1
13 13 1
35 35 1
13 13 1
17 17 1
57 57 1
47 67 1
83 88 1
66 66 2
46 46 1
69 70 1
67 67 1
74 74 1
86 86 1
28 29 1
24 24 1
31 32 1
36 36 1
7 7 1
43 43 1
35 35 1
86 86 1
90 91 1
14 14 1
51 51 1
11 11 1
9 10 1
36 36 1
28 28 1
4 5 1
24 24 1
24 24 2
45 45 2
63 64 1
12 12 1
73 74 1
85 85 1
79 79 1
30 30 1
91 91 1
14 14 1
4 4 1
82 82 1
15 15 1
25 25 1
56 57 1
70 70 1
93 93 2
83 83 1
47 64 1
10 10 1
87 88 1
84 84 1
71 71 1
69 69 1
84 84 1
26 26 1
83 83 1
87 87 1
7 7 1
55 55 1
64 64 1
94 95 1
88 88 1
88 88 1
92 92 1
80 88 1
16 21 1
28 28 1
73 73 1
36 36 1
45 45 1
48 48 1
51 51 1
65 74 1
46 46 1
34 34 1
10 10 1
83 83 1
53 53 1
63 63 1
27 27 1
33 33 1
54 58 1
51 51 1
89 89 1
65 65 1
55 55 1
16 16 1
76 76 1
42 42 1
91 91 1
89 89 1
66 66 1
55 58 1
78 78 1
92 92 1
4 4 2
47 63 1
40 40 1
34 34 1
9 9 1
88 89 1
29 29 1
46 46 1
42 42 1
56 79 1
49 49 1
12 12 1
88 88 1
60 89 1
75 75 1
48 50 1
56 56 1
13 46 1
78 78 4
55 55 1
86 87 2
50 51 1
44 44 1
61 61 1
58 58 1
77 77 1
49 50 1
4 4 1
76 76 1
30 30 1
80 80 1
84 84 1
93 93 1
53 53 1
77 77 1
18 18 1
78 78 2
67 67 1
88 88 1
32 32 1
33 33 1
79 79 1
87 87 1
59 59 1
84 84 1
28 66 1
45 45 1
89 89 1
67 67 1
30 30 1
9 9 1
64 64 1
5 5 1
25 25 1
50 50 1
64 64 1
79 79 1
68 68 1
94 94 2
4 4 1
16 16 1
87 87 1
16 16 1
45 45 1
56 56 1
8 9 1
66 66 1
67 67 1
37 37 1
53 53 1
63 63 1
17 17 1
92 92 1
21 21 1
72 72 1
46 46 1
86 86 1
83 83 1
71 71 1
17 17 1
80 80 1
78 78 1
24 24 1
91 91 1
35 35 1
50 63 1
8 8 1
82 82 1
67 67 1
29 29 1
22 22 1
47 47 2
80 84 1
58 58 1
47 47 1
27 29 1
64 64 1
11 11 1
12 12 1
69 69 1
90 90 1
37 37 1
74 74 1
25 25 1
48 48 1
43 75 1
56 57 1
86 86 1
60 60 1
87 87 1
77 77 1
43 43 1
46 46 1
43 65 1
38 38 1
50 75 1
25 25 1
51 76 1
49 49 1
50 50 1
74 74 1
69 69 1
34 34 1
95 95 1
79 79 1
66 66 1
65 65 1
30 30 1
30 30 1
29 29 2
28 28 1
59 59 1
52 53 1
18 39 1
79 79 1
11 37 1
56 56 1
74 74 2
70 70 1
43 43 1
56 56 1
71 71 1
50 78 1
29 29 1
57 57 1
17 19 1
63 65 1
63 63 1
10 10 1
32 32 1
50 50 1
86 86 1
30 30 1
48 49 1
56 56 2
34 34 1
63 63 1
66 66 1
17 19 1
72 72 1
14 14 1
90 90 1
9 9 1
85 85 1
58 58 1
81 81 1
21 21 1
89 89 1
66 66 1
91 92 1
85 85 1
15 15 2
46 46 1
26 26 1
35 35 1
5 5 1
83 83 1
42 42 3
75 75 1
9 10 1
19 19 1
17 17 1
65 69 1
20 20 1
57 57 1
65 65 1
35 35 1
6 6 1
47 47 1
55 55 1
17 17 1
83 83 2
58 59 1
28 28 1
34 34 1
30 66 1
5 5 1
32 32 1
52 52 1
53 53 1
41 41 1
16 16 1
14 14 2
47 48 1
63 84 1
34 34 1
31 31 1
68 68 1
85 85 1
44 44 1
29 29 1
75 75 1
34 34 1
31 71 1
64 64 1
63 83 1
28 28 1
25 25 1
93 94 1
8 9 2
90 90 2
57 57 1
22 38 1
44 44 1
34 34 2
85 85 1
