bin1    bin2    count
65 65 1
34 34 1
21 21 1
81 90 1
103 103 1
112 112 1
17 17 2
101 139 1
137 148 1
159 159 1
143 143 1
41 41 1
69 69 1
113 114 1
38 39 1
86 86 1
76 76 1
119 125 1
164 164 1
101 101 1
141 141 1
93 93 1
154 154 1
98 98 1
60 60 1
56 56 1
66 68 1
105 105 1
137 137 1
86 86 2
119 119 1
37 37 1
85 86 1
46 46 1
125 125 1
100 100 1
16 16 1
74 75 1
139 139 1
18 19 1
155 155 1
125 129 2
35 35 1
39 39 1
123 129 1
149 150 1
8 20 1
142 142 1
63 63 1
162 162 1
118 119 1
64 64 1
124 124 1
136 157 2
33 36 2
78 118 1
77 77 1
149 149 1
111 111 1
115 115 1
101 101 1
113 113 1
138 138 2
143 143 1
101 101 1
92 92 1
147 147 1
80 83 1
5 5 2
159 159 1
37 37 1
38 38 1
103 104 1
156 156 1
154 154 1
107 108 1
94 94 2
58 58 1
22 22 1
123 123 1
135 135 1
87 87 1
133 133 1
161 161 1
138 138 1
5 5 1
140 140 1
135 165 1
44 84 1
142 143 1
163 163 2
73 73 1
124 124 1
17 17 2
50 50 1
34 34 1
93 93 1
75 75 2
38 38 1
115 115 2
103 103 1
80 80 1
18 18 1
71 71 1
111 116 1
77 77 1
126 126 1
79 79 1
38 38 1
117 128 1
137 137 1
124 124 1
46 47 1
57 57 2
128 129 1
87 87 1
153 153 1
161 161 1
93 130 1
85 85 1
68 68 1
9 9 1
22 43 1
103 103 1
61 61 1
110 134 2
152 152 1
102 102 1
135 135 1
44 45 1
89 89 1
96 96 1
101 101 1
148 148 2
88 88 1
14 14 1
161 161 1
23 23 1
54 54 1
34 35 1
80 80 1
13 13 1
59 59 1
74 74 2
87 88 1
142 142 1
82 82 1
17 17 1
85 85 1
80 89 1
141 141 1
118 118 1
12 12 1
118 118 1
81 81 2
156 156 2
148 148 1
93 93 1
154 154 1
54 54 1
34 82 1
142 142 1
45 48 2
42 42 1
36 37 1
163 164 1
113 114 2
71 71 1
38 38 1
21 21 1
130 130 1
150 150 1
142 142 2
108 139 1
13 16 1
142 142 1
112 112 1
39 39 2
155 155 2
78 78 1
143 143 1
93 94 1
56 90 1
54 96 2
9 9 3
106 106 1
73 74 2
112 112 1
81 81 1
77 77 2
164 164 1
149 149 1
83 83 1
112 112 1
159 161 1
84 84 1
72 72 1
155 155 1
68 104 1
79 79 1
36 42 1
103 103 1
129 129 1
87 87 1
136 136 1
103 107 1
48 70 1
9 9 1
164 164 1
84 84 1
153 153 1
5 5 1
154 154 1
64 64 1
160 160 1
23 23 1
164 164 1
45 85 1
147 147 4
148 149 2
76 76 1
158 159 1
154 154 1
6 6 1
106 106 1
166 166 1
149 149 1
126 126 1
84 84 1
58 58 1
70 70 1
21 34 1
56 57 1
74 74 1
106 106 1
124 124 2
11 11 1
107 107 1
50 50 1
138 138 1
92 92 1
123 123 1
114 114 1
9 16 1
49 49 1
19 19 1
128 130 1
112 112 1
127 127 2
41 41 2
140 140 3
105 105 1
76 76 1
38 38 1
42 43 1
152 154 1
125 125 2
152 152 1
39 39 1
50 114 1
123 123 1
141 141 1
158 158 1
62 62 1
45 63 1
157 157 1
37 37 1
154 154 1
161 164 1
82 82 1
119 123 1
40 40 1
20 20 1
132 132 1
85 85 1
155 155 1
21 22 1
76 77 1
20 20 1
96 96 1
129 129 1
65 90 1
161 165 1
114 114 1
60 60 1
137 137 1
109 109 1
148 148 1
110 110 1
149 149 1
40 40 1
19 19 1
61 61 1
118 118 1
10 11 1
39 39 1
11 11 1
56 56 1
90 90 2
11 39 1
19 19 1
67 67 1
22 63 1
153 155 1
100 100 1
161 161 1
74 74 1
158 158 1
154 154 1
127 128 1
69 69 1
40 40 1
92 92 1
162 164 1
85 85 1
12 12 1
5 5 1
15 15 1
143 143 1
155 155 1
40 40 1
78 78 1
159 159 1
132 132 1
79 79 2
93 93 1
99 99 1
122 126 1
88 88 1
98 98 1
160 160 1
58 58 1
156 156 1
136 136 1
9 83 1
100 100 1
92 130 1
119 119 3
117 141 1
123 123 1
158 158 1
127 128 1
76 76 1
45 45 1
141 141 1
74 130 1
69 69 1
56 56 1
110 110 1
136 136 1
115 115 1
54 73 1
116 116 1
78 78 1
129 129 1
124 129 1
75 75 1
13 13 1
16 16 1
48 48 1
68 68 1
40 41 1
55 55 1
64 64 1
86 86 1
131 131 1
129 129 1
13 13 1
104 104 1
79 79 1
109 115 1
133 133 2
154 154 1
35 35 1
156 156 2
108 115 1
151 151 1
91 91 1
8 59 1
46 46 1
66 72 1
155 155 1
103 143 1
136 159 1
136 136 1
103 118 1
90 90 1
14 14 1
39 39 1
94 94 1
146 146 1
109 109 1
93 94 1
39 41 1
111 114 1
136 136 1
20 20 1
50 50 1
57 69 1
39 39 1
39 39 1
43 77 1
114 114 1
102 110 1
110 110 1
57 62 1
109 158 1
133 133 1
41 41 1
150 150 1
70 70 1
158 158 1
156 156 2
115 153 1
79 80 1
84 84 1
139 139 2
101 101 1
37 38 1
163 163 1
114 114 1
65 65 1
17 39 1
87 87 1
11 13 1
103 103 1
119 120 1
157 157 1
36 36 1
54 54 1
19 38 1
151 151 1
107 141 2
16 16 1
9 9 1
164 164 1
89 90 1
143 143 1
68 68 1
74 74 1
22 44 1
96 96 1
60 60 1
15 15 1
111 111 1
50 50 1
163 164 1
104 104 1
11 11 1
106 106 1
54 54 1
21 21 2
107 107 1
9 9 1
140 140 1
38 38 1
93 93 1
158 158 1
153 153 1
124 124 1
122 122 1
71 132 1
132 155 1
112 113 1
44 45 1
33 34 1
112 112 1
138 138 1
91 91 1
133 133 1
76 76 1
71 71 1
21 21 1
46 46 1
91 92 1
162 162 1
12 12 1
112 113 1
150 150 1
72 72 2
166 166 2
68 68 1
126 126 1
60 61 1
126 127 1
162 162 1
106 106 1
107 107 2
73 131 1
56 73 1
10 44 1
134 134 2
108 108 1
23 23 1
67 67 1
109 109 1
46 46 1
163 163 1
135 135 1
92 92 1
6 6 1
69 69 1
70 70 1
54 54 1
136 137 2
48 68 1
5 82 1
63 63 1
87 91 1
41 41 1
19 19 1
21 21 1
50 50 1
113 124 1
150 150 1
35 37 1
36 42 1
153 153 1
102 102 1
14 14 1
47 47 1
59 59 2
39 39 1
139 139 1
165 165 1
49 49 2
49 49 1
129 137 2
48 48 1
41 41 1
33 33 1
56 56 1
67 67 1
66 74 1
139 139 1
77 77 1
36 36 1
102 102 3
48 48 1
47 47 1
11 11 1
107 107 1
7 12 1
162 162 1
163 163 1
43 43 1
108 108 1
22 33 1
85 85 1
95 95 1
48 90 1
40 41 1
99 99 1
47 47 1
57 57 1
97 97 1
162 162 1
47 47 1
102 153 1
157 158 1
152 152 1
143 143 1
160 160 1
39 39 1
70 70 2
97 97 1
69 69 1
47 47 1
61 61 1
14 40 1
58 59 1
21 22 2
95 95 1
79 79 2
117 117 1
78 78 1
37 38 1
95 95 1
86 86 1
45 45 1
130 130 1
134 134 1
11 11 1
101 101 1
152 152 1
131 150 1
50 50 1
157 157 1
110 152 1
18 18 1
48 74 2
39 39 1
123 123 1
16 16 1
141 155 1
55 55 1
84 84 1
140 140 1
148 148 1
56 56 1
17 17 1
99 99 1
21 22 1
50 50 1
136 136 1
66 68 1
5 5 1
61 65 1
131 131 1
146 147 1
11 11 1
60 60 1
38 38 1
42 42 2
135 135 2
126 126 1
106 106 1
163 163 1
37 37 1
23 23 1
92 92 1
160 160 1
