bin1    bin2    count
73 75 1
43 43 3
96 96 1
149 149 2
86 86 1
129 129 1
99 99 2
108 108 1
10 10 1
130 135 1
60 60 3
85 86 1
99 99 1
63 63 1
131 151 1
136 136 1
148 148 2
127 131 1
142 144 1
68 103 1
13 13 1
126 126 1
71 71 1
139 139 1
110 111 1
72 82 1
105 106 1
43 44 2
140 140 1
82 83 1
67 67 3
87 87 1
120 120 1
163 163 2
126 146 1
23 59 2
157 157 1
137 142 1
150 150 1
71 112 1
40 43 2
113 113 1
150 159 1
7 10 1
160 160 1
136 136 1
80 98 1
12 12 2
36 64 1
107 107 1
44 48 1
55 55 3
143 143 2
49 89 1
75 115 1
38 51 1
106 139 1
44 44 1
54 54 1
68 68 1
109 138 1
99 99 1
101 101 1
38 38 2
110 110 1
76 76 1
83 137 3
141 155 1
93 93 2
90 90 1
56 56 1
85 85 1
11 11 3
93 93 1
45 48 1
126 126 1
16 16 1
82 82 1
126 126 1
71 71 1
111 111 3
125 125 1
110 110 1
104 104 2
95 95 1
98 149 1
99 99 1
111 138 1
92 92 1
150 150 1
56 56 1
21 61 1
150 150 1
113 113 4
50 104 1
45 45 2
86 86 2
106 137 1
116 116 2
154 154 1
19 19 1
144 144 1
127 127 2
83 83 2
16 40 1
85 85 2
21 21 1
86 88 1
142 142 1
67 85 1
110 110 2
115 116 1
47 48 2
129 141 1
41 43 1
103 131 2
57 91 2
79 79 1
147 147 1
19 19 1
79 79 2
60 60 2
70 70 1
136 136 1
87 87 1
118 125 2
61 61 1
97 97 1
114 114 1
18 19 1
164 164 2
70 70 1
77 124 2
157 157 1
133 133 1
105 105 2
23 23 1
165 165 2
130 130 2
126 129 1
76 76 1
22 22 2
81 81 1
128 128 1
50 70 2
152 153 1
38 39 1
115 134 1
76 125 1
68 109 1
12 12 1
43 43 1
126 126 1
72 74 1
71 100 1
62 62 2
162 162 1
163 163 1
97 97 1
141 141 1
101 101 1
79 79 1
80 127 2
69 69 1
135 135 1
79 79 2
6 6 1
150 150 1
119 119 1
33 34 1
80 106 1
97 127 1
6 6 3
147 147 1
86 86 1
12 12 1
68 68 1
153 153 1
84 84 1
11 12 1
48 48 1
123 131 2
86 86 1
101 128 1
33 33 1
163 163 1
39 39 1
97 97 2
54 54 1
161 161 1
98 98 1
147 147 2
5 6 1
142 142 1
71 71 1
22 22 1
54 92 1
129 129 1
16 16 1
56 77 1
40 42 1
98 98 1
103 132 1
135 138 1
106 149 2
102 102 1
69 69 2
108 108 1
93 93 1
83 83 1
154 154 1
116 116 2
156 156 1
95 95 2
66 66 1
148 148 1
108 108 1
41 43 1
160 160 1
34 34 1
15 41 1
19 19 2
79 79 1
161 161 1
144 144 1
80 109 1
46 46 1
38 38 2
138 138 1
128 128 2
142 155 2
18 19 1
131 131 1
107 108 1
123 146 1
11 11 2
12 12 1
96 142 1
90 90 2
132 132 1
34 34 1
138 138 1
143 143 1
9 10 2
74 74 2
134 134 3
162 162 1
15 40 1
74 74 1
86 86 2
147 159 1
148 148 1
76 76 1
79 79 2
11 11 1
106 108 1
81 81 2
99 99 1
75 77 2
98 98 1
14 14 1
124 161 2
102 105 1
97 97 1
69 69 1
11 11 1
140 148 1
36 36 1
50 50 1
156 156 1
98 100 1
118 118 1
133 133 1
133 133 1
158 158 1
56 85 1
19 19 1
41 41 1
163 163 1
109 109 2
152 152 1
110 110 1
50 63 1
103 103 1
72 72 1
130 130 1
161 161 1
95 95 1
59 59 1
38 50 1
46 105 1
80 80 2
159 159 1
99 157 1
138 138 1
42 42 1
112 112 1
142 156 1
47 47 1
109 109 1
60 88 1
62 62 1
7 7 1
40 40 1
155 155 1
21 63 2
70 101 2
143 143 1
118 118 2
96 96 1
94 94 3
53 53 1
137 138 1
18 19 1
159 159 1
103 107 1
45 89 3
137 137 1
133 133 1
33 33 2
128 129 1
14 61 1
69 69 1
56 56 1
44 81 1
21 21 2
80 80 2
164 164 1
160 161 1
14 42 1
34 43 1
97 97 1
11 14 1
89 89 1
161 161 1
71 71 1
22 22 1
39 39 1
17 17 2
91 91 1
19 19 2
151 151 1
77 77 2
42 43 1
36 36 1
62 62 1
5 16 1
100 135 1
23 49 1
157 157 1
66 66 1
21 22 3
151 151 1
45 45 1
84 84 3
150 150 1
67 67 1
22 22 1
43 43 1
150 150 1
141 141 1
58 58 1
35 35 2
39 39 1
156 157 1
75 91 1
43 43 2
7 7 1
77 78 1
135 135 1
100 120 1
66 66 1
68 68 1
119 157 2
156 156 1
17 17 3
164 164 1
127 129 1
12 12 1
38 38 1
119 119 2
58 58 2
152 152 1
155 155 1
126 126 2
109 109 1
129 129 2
105 127 2
136 136 1
17 17 2
89 89 1
70 70 1
133 133 1
152 152 1
11 11 1
80 127 1
13 33 1
76 76 2
100 135 2
141 156 1
125 125 2
46 46 3
65 65 2
58 59 1
96 96 2
12 13 1
86 129 1
149 165 2
157 157 1
128 128 1
89 89 1
102 127 1
153 153 1
138 138 1
11 11 1
161 161 1
41 43 1
11 12 1
47 47 1
61 61 1
41 41 2
130 130 2
164 164 1
54 55 1
79 79 1
94 94 1
138 138 1
6 6 1
69 95 1
96 108 1
151 152 1
23 23 1
67 67 1
18 18 1
93 93 1
100 105 3
164 164 1
38 38 1
79 127 1
78 78 1
82 82 1
7 7 1
105 105 3
15 15 1
115 115 1
44 44 1
47 47 1
142 142 1
110 160 1
7 7 1
48 48 2
89 89 1
150 150 1
109 138 1
119 142 1
83 138 1
64 64 1
21 21 1
87 87 1
139 142 1
106 106 2
60 60 1
96 96 1
116 116 1
54 90 1
102 102 1
131 131 1
139 139 2
45 45 1
44 79 1
73 73 1
130 131 1
50 62 1
100 100 1
125 125 1
82 82 3
159 159 1
119 119 1
41 42 1
47 47 2
41 43 1
158 158 2
106 108 1
83 86 1
84 87 1
36 36 1
123 123 1
100 100 1
63 65 1
8 8 2
67 68 1
54 54 3
92 104 1
129 131 2
154 154 1
103 113 1
55 55 1
113 114 1
59 59 1
160 160 1
123 123 1
33 42 3
8 39 1
135 135 1
126 126 3
136 136 2
36 36 3
34 34 1
41 41 1
149 149 3
100 112 2
20 20 1
73 73 1
53 143 1
57 57 1
83 83 1
9 18 1
104 104 1
99 131 1
127 127 2
164 165 1
68 92 1
41 42 1
86 86 1
66 66 2
101 101 1
12 12 1
127 139 2
60 61 1
125 146 1
91 92 1
45 47 1
107 108 2
78 78 1
73 73 1
157 157 1
69 69 2
123 123 2
102 131 1
130 130 1
21 21 1
72 81 1
54 93 1
159 159 1
123 146 1
129 129 1
150 150 1
134 135 2
48 61 1
138 142 1
46 46 1
150 151 1
118 118 1
69 69 1
163 163 1
149 149 1
96 96 2
162 163 1
12 44 1
98 98 6
49 49 2
119 157 2
143 143 1
88 88 1
58 59 1
141 141 1
72 100 1
123 123 1
81 82 1
19 19 1
139 139 2
57 57 1
136 137 1
39 39 1
83 83 1
11 116 1
164 164 1
21 22 2
46 46 1
127 130 1
128 128 1
104 104 1
103 125 1
84 86 1
34 34 1
6 6 1
33 33 1
13 13 1
73 77 1
44 48 1
151 151 1
50 50 1
116 116 1
153 153 1
12 59 1
42 73 1
54 54 2
135 135 1
33 33 2
143 143 1
10 10 1
100 134 1
7 7 1
99 109 1
9 9 1
82 83 1
46 46 1
21 22 1
85 117 1
136 136 1
90 90 2
81 81 1
87 87 1
37 37 1
60 60 1
6 6 1
86 86 1
48 48 2
9 10 1
120 142 1
141 141 1
7 7 1
109 109 1
112 114 1
85 94 2
164 164 1
159 159 1
148 148 1
73 73 1
47 48 1
38 39 2
138 138 1
91 91 2
103 103 2
148 148 1
75 75 2
132 132 2
97 97 2
111 111 1
67 85 1
5 5 1
74 74 1
21 22 1
5 13 1
159 161 1
15 15 1
166 166 1
46 46 2
79 79 2
156 156 1
82 82 2
149 151 1
98 98 1
127 142 1
110 111 2
65 65 1
10 10 1
10 10 1
129 130 3
110 110 1
69 69 1
101 101 1
43 43 1
65 65 1
143 147 1
77 80 1
23 23 1
7 7 1
14 14 1
15 15 1
135 135 1
37 103 1
163 163 1
66 69 1
66 69 1
112 112 1
95 95 1
76 76 1
109 109 1
157 157 1
131 131 1
116 116 1
11 11 1
161 161 1
15 15 1
19 47 1
54 54 1
129 129 1
48 48 1
160 160 1
115 115 2
5 5 1
111 111 1
134 134 2
157 157 1
112 113 1
68 68 1
151 151 1
84 86 1
148 148 1
6 65 2
55 87 1
48 48 2
101 101 2
131 131 1
41 41 1
66 66 1
63 90 2
14 14 2
15 16 1
59 63 1
103 103 1
55 55 1
47 104 1
76 76 1
161 161 1
36 38 2
6 57 3
135 135 1
128 143 1
70 105 1
114 114 1
42 43 1
104 127 3
35 35 1
57 58 1
43 43 1
42 43 1
48 102 1
119 120 1
149 149 1
79 117 2
115 115 1
98 98 1
46 103 1
141 141 1
14 15 1
162 162 1
17 17 2
101 101 1
6 6 1
96 97 1
99 99 1
41 41 1
44 44 1
6 6 1
156 156 1
17 17 1
154 154 1
60 60 1
75 75 1
34 34 1
151 151 1
131 151 1
143 143 1
13 13 1
151 151 1
109 110 1
105 106 1
158 158 1
60 60 2
141 141 1
72 72 1
16 16 1
40 41 1
116 116 1
95 108 1
163 163 1
18 18 1
95 96 3
57 105 1
135 137 2
13 13 2
67 67 1
100 100 1
91 91 1
138 152 1
156 156 1
156 158 1
72 72 1
100 100 1
36 37 1
126 128 1
102 102 1
124 124 1
39 39 1
85 85 2
111 111 1
106 127 1
154 155 1
161 161 1
84 86 1
100 111 3
58 58 1
137 160 1
137 137 1
62 62 1
57 91 1
125 149 1
102 102 1
61 61 2
98 136 1
90 91 1
36 36 2
139 139 1
92 128 2
9 9 2
19 19 1
13 13 1
140 140 1
46 48 1
134 134 1
74 74 2
71 91 2
16 16 2
116 116 2
57 57 1
77 124 3
165 165 1
119 157 1
84 84 1
115 115 1
142 142 1
159 159 1
118 118 1
66 66 1
164 164 1
75 75 2
6 6 1
64 64 3
141 141 2
146 146 1
133 133 1
8 14 1
39 39 2
112 113 1
117 117 2
77 150 1
16 42 1
65 89 2
111 112 1
80 127 1
48 48 2
165 165 1
108 155 2
10 10 1
62 62 2
42 42 1
65 65 2
