3	3	6.0
3	16	1.0
3	20	1.0
4	4	6.0
5	5	2.0
5	19	1.0
5	85	1.0
6	6	4.0
7	7	4.0
8	8	6.0
8	10	1.0
8	11	1.0
8	49	1.0
9	9	2.0
9	10	2.0
9	48	1.0
9	49	1.0
10	10	4.0
10	11	2.0
11	11	6.0
11	12	1.0
11	35	1.0
12	12	2.0
12	48	1.0
13	13	1.0
14	14	1.0
14	28	1.0
15	15	3.0
15	16	2.0
16	16	5.0
16	17	3.0
16	92	1.0
17	17	5.0
17	18	1.0
17	27	1.0
18	18	3.0
19	19	7.0
19	20	2.0
20	20	3.0
20	21	1.0
20	29	1.0
20	58	1.0
21	21	1.0
21	69	1.0
22	22	4.0
22	23	1.0
22	58	1.0
23	23	5.0
23	70	1.0
24	24	3.0
24	25	1.0
25	25	5.0
26	26	2.0
26	27	1.0
27	27	4.0
28	28	3.0
28	64	1.0
29	29	2.0
29	30	1.0
29	53	1.0
29	63	1.0
30	30	5.0
30	44	1.0
30	52	1.0
31	31	6.0
31	41	1.0
32	32	8.0
32	33	1.0
32	43	1.0
32	80	1.0
33	33	5.0
33	80	1.0
34	34	1.0
34	93	1.0
35	35	2.0
35	36	1.0
36	36	3.0
37	37	1.0
37	38	1.0
38	38	2.0
38	39	1.0
39	39	3.0
39	40	2.0
40	40	2.0
41	41	1.0
42	42	5.0
43	43	2.0
44	44	2.0
45	45	4.0
46	46	1.0
47	47	2.0
49	49	5.0
50	50	2.0
51	51	6.0
52	52	1.0
53	53	5.0
54	54	7.0
54	55	1.0
55	55	6.0
55	59	1.0
56	56	3.0
56	57	1.0
57	57	5.0
58	58	1.0
58	59	2.0
59	59	7.0
59	60	2.0
59	61	1.0
60	60	3.0
60	61	1.0
60	62	1.0
61	61	3.0
61	62	1.0
61	87	7.0
61	88	2.0
62	62	3.0
63	63	1.0
64	64	7.0
65	65	3.0
65	89	2.0
66	66	3.0
67	67	9.0
67	83	1.0
68	68	11.0
68	88	1.0
69	69	6.0
69	70	1.0
70	70	6.0
71	71	5.0
71	110	1.0
74	74	3.0
75	75	6.0
75	94	1.0
75	102	1.0
76	76	4.0
76	77	1.0
76	98	1.0
77	77	4.0
77	97	1.0
78	78	3.0
78	88	1.0
79	79	5.0
80	81	1.0
81	81	6.0
81	82	1.0
81	83	1.0
82	82	4.0
82	93	1.0
83	83	10.0
83	121	1.0
84	84	4.0
85	85	5.0
85	86	4.0
86	86	2.0
87	87	3.0
88	88	2.0
89	89	4.0
90	90	3.0
91	91	1.0
92	92	3.0
93	93	2.0
93	120	1.0
94	94	4.0
94	95	1.0
95	95	6.0
96	96	3.0
96	103	1.0
97	97	3.0
97	98	1.0
98	98	3.0
99	99	1.0
99	100	1.0
100	100	11.0
100	117	1.0
101	101	3.0
101	102	1.0
101	114	1.0
101	115	4.0
101	120	2.0
102	102	1.0
103	103	5.0
104	104	3.0
104	105	1.0
105	105	7.0
106	106	9.0
106	113	1.0
107	107	9.0
107	119	1.0
108	108	7.0
109	109	5.0
109	110	1.0
110	110	5.0
111	111	3.0
112	112	2.0
113	113	8.0
113	114	2.0
114	114	5.0
114	115	3.0
115	115	1.0
115	116	1.0
116	116	6.0
117	117	5.0
118	118	2.0
119	119	2.0
120	120	4.0
120	121	1.0
121	121	5.0
