bin1    bin2    count
35 35 1
131 131 1
26 26 1
118 118 1
125 125 1
103 114 1
40 40 1
153 154 1
30 32 2
86 86 1
95 95 1
14 15 1
44 136 1
62 62 1
128 128 1
50 50 1
150 150 1
107 107 1
64 64 1
54 54 1
148 148 2
131 131 1
51 51 1
151 151 1
130 130 1
71 71 1
63 63 1
12 12 2
138 138 1
132 132 1
99 102 1
26 26 1
150 150 1
86 86 1
116 116 1
151 151 2
66 66 1
73 73 1
155 155 1
18 18 1
134 135 1
39 79 1
135 135 1
24 24 1
146 146 1
33 33 1
132 132 1
65 65 1
117 117 1
41 41 1
44 44 1
75 75 1
132 133 1
153 153 1
137 137 1
125 125 1
54 54 1
150 151 1
130 130 2
111 112 1
35 35 1
43 43 1
19 19 1
130 130 1
108 108 1
87 87 1
130 130 1
129 129 1
153 153 1
14 16 1
108 108 1
151 151 1
26 36 1
26 26 1
74 77 1
63 63 1
118 118 1
149 149 1
125 125 1
49 49 1
59 102 2
154 154 1
68 68 1
75 75 2
38 102 1
45 45 1
20 20 1
64 64 1
117 117 1
57 57 1
81 81 1
7 7 1
131 131 1
4 4 2
75 75 1
127 127 2
65 103 1
132 132 1
12 12 1
128 128 1
65 65 1
128 128 1
14 49 1
48 48 1
91 92 1
79 79 1
123 123 1
48 48 1
43 43 1
132 154 2
107 107 1
117 117 1
118 118 1
27 27 1
128 128 1
120 121 1
149 149 1
138 138 1
25 25 1
37 37 1
78 78 1
72 72 1
107 107 1
27 27 1
51 54 1
7 7 1
101 102 1
104 114 1
91 95 1
103 103 1
116 116 1
110 110 2
120 128 2
139 139 2
28 28 1
84 91 1
155 155 1
9 9 2
48 48 1
34 34 1
103 103 1
57 58 1
80 111 2
94 94 1
119 123 1
129 129 1
154 154 2
32 32 1
117 117 1
75 77 1
52 52 1
45 45 1
48 48 1
45 45 1
122 122 1
76 76 1
66 80 1
117 128 1
23 39 1
62 62 1
124 124 1
79 95 1
118 118 1
43 43 1
6 7 1
101 101 1
128 128 2
136 136 1
28 28 1
133 133 1
154 154 1
152 152 1
11 11 1
148 149 1
122 123 1
116 116 2
136 136 1
91 97 1
10 10 1
136 136 1
135 135 1
108 108 3
84 84 1
95 96 1
119 119 1
149 149 2
40 40 1
6 9 1
141 141 1
96 96 1
140 140 1
116 116 1
28 28 1
154 154 1
129 129 1
11 11 2
53 53 1
34 34 1
41 57 1
150 151 1
53 54 1
110 110 1
148 148 1
44 44 1
125 125 1
137 137 1
108 108 1
24 24 1
25 29 1
17 17 1
148 148 1
132 132 1
105 105 1
106 107 1
88 88 1
133 138 1
89 89 1
131 131 1
50 50 1
116 116 1
63 63 1
138 138 1
104 104 1
55 55 1
115 115 2
38 102 1
100 100 1
154 154 1
148 148 1
97 97 1
152 152 1
53 53 1
128 128 1
78 78 1
139 148 2
53 56 1
38 38 1
118 118 1
56 56 1
128 128 1
116 116 1
109 109 1
52 52 1
68 68 1
136 137 1
120 120 1
91 92 1
62 63 1
6 7 1
132 132 1
137 137 1
34 34 1
88 88 1
32 33 1
64 64 1
50 52 1
91 91 1
149 149 2
15 35 1
19 21 2
141 141 1
152 152 1
80 101 1
104 115 1
21 21 1
7 7 3
100 100 1
57 57 1
41 41 2
29 30 1
142 142 1
101 101 1
24 24 1
83 84 1
86 98 1
144 144 1
12 12 2
68 101 2
142 142 1
147 147 2
83 92 1
136 136 1
148 148 2
45 69 1
25 25 1
62 106 1
62 62 1
108 108 1
151 151 1
134 134 1
144 144 1
89 89 1
92 92 1
136 136 1
136 136 1
51 51 2
53 53 1
13 13 1
134 134 1
65 81 1
51 51 1
141 141 1
148 148 1
66 77 1
145 145 1
76 76 1
22 22 1
139 139 1
141 141 1
148 148 1
53 53 1
139 139 1
86 86 1
134 134 1
64 64 2
38 39 2
4 4 1
128 128 1
86 98 1
141 141 2
117 117 1
41 41 1
106 106 1
119 120 2
107 107 1
149 149 2
132 132 1
130 131 1
139 139 1
98 98 1
68 73 1
99 99 1
75 75 1
23 23 1
136 136 1
91 91 1
14 16 1
17 30 1
147 147 1
13 13 1
40 40 1
109 109 1
22 22 3
31 31 1
6 7 1
134 134 2
34 34 1
89 89 1
29 29 1
150 150 1
116 116 1
33 33 1
20 20 1
106 106 1
83 94 1
35 89 1
86 86 2
105 105 2
14 19 1
48 48 1
84 84 1
154 154 2
48 69 1
125 125 2
124 124 1
44 44 1
123 124 1
63 65 3
97 97 1
126 127 1
49 49 1
29 29 2
148 148 1
118 118 2
151 151 1
117 117 1
12 71 1
28 28 1
22 24 1
54 54 1
59 59 1
16 16 1
150 150 1
86 86 1
28 28 1
118 118 1
55 55 1
18 18 1
9 9 1
119 127 1
45 45 1
22 22 1
109 110 1
63 63 1
154 154 1
20 20 1
129 129 1
131 131 2
131 131 1
67 68 1
33 33 1
4 30 2
107 107 1
133 147 1
24 24 1
139 139 1
34 34 2
67 67 1
50 50 2
131 131 1
84 98 1
110 119 2
11 106 1
29 29 1
81 81 1
122 122 1
35 103 1
85 85 1
82 98 1
84 84 1
50 51 1
62 105 1
32 32 1
89 89 2
79 81 1
148 148 1
32 32 1
110 110 1
99 99 1
24 24 1
139 140 1
10 10 1
143 143 1
37 78 1
29 29 1
110 111 1
48 48 1
128 128 1
91 91 1
125 125 2
149 149 1
123 123 1
19 19 1
84 84 1
13 13 1
98 98 1
140 140 1
129 129 2
139 139 1
136 136 1
89 93 1
88 88 1
52 52 1
61 61 1
92 92 1
57 57 1
117 117 1
125 125 1
131 131 2
139 139 1
149 149 1
41 41 1
119 119 1
151 151 1
139 139 1
69 69 2
12 12 1
131 131 3
71 71 3
122 122 2
49 49 2
46 46 1
137 137 1
101 101 1
90 104 1
21 21 1
120 120 1
40 79 1
69 69 1
139 139 1
147 147 1
12 69 1
63 63 1
90 103 1
136 136 1
151 151 1
125 125 1
119 119 2
74 74 1
133 133 1
137 137 1
87 88 1
9 9 1
39 39 1
150 150 1
148 148 2
124 124 2
98 98 1
7 7 2
63 63 1
5 5 1
28 29 1
120 120 1
117 117 1
54 54 1
116 116 1
19 51 1
96 96 1
108 108 1
28 28 3
108 119 1
98 98 1
139 139 1
73 73 1
8 8 2
40 45 1
117 117 1
131 131 1
126 126 1
155 155 1
57 57 1
101 101 1
5 5 1
59 102 1
54 54 1
16 16 1
112 112 1
32 32 1
52 52 1
148 148 1
119 127 1
52 52 1
36 90 1
117 118 1
92 92 1
69 69 1
45 136 1
141 141 2
12 13 1
128 128 1
86 127 1
120 122 1
151 151 1
89 96 1
94 94 1
140 140 1
134 134 1
76 76 1
123 123 1
85 86 1
25 31 1
138 139 1
43 43 1
136 136 1
8 8 1
114 114 1
115 115 1
133 133 1
135 135 1
118 118 1
119 119 2
42 42 1
125 125 1
148 148 1
110 110 1
70 71 1
25 25 1
111 111 2
96 96 2
15 19 1
41 41 1
91 91 1
45 45 1
93 93 1
134 134 1
141 141 2
21 35 1
17 17 1
137 137 2
94 97 1
34 34 1
15 55 1
140 140 1
88 88 1
95 95 1
154 154 1
136 136 1
123 123 1
150 151 2
152 152 1
49 49 1
147 147 2
139 139 1
16 19 1
58 58 1
41 43 1
40 40 1
90 90 1
118 118 1
116 116 1
149 149 2
136 136 2
57 57 1
59 104 1
69 69 1
108 108 2
108 108 1
68 68 1
125 125 1
151 151 1
119 119 1
65 103 1
96 96 1
45 45 1
39 39 1
108 112 1
44 45 1
118 118 1
116 126 1
116 133 1
79 79 1
125 125 1
41 41 1
130 130 1
130 130 1
36 36 1
148 148 1
3 3 1
116 116 1
11 12 2
22 22 1
80 80 1
73 73 1
142 146 1
106 106 1
104 105 1
130 130 1
125 125 1
76 76 1
82 82 1
86 86 1
140 140 1
3 8 2
153 154 1
96 96 1
66 66 1
88 88 1
42 42 1
48 48 1
97 97 1
124 124 1
25 25 1
102 102 1
62 62 1
141 141 1
118 118 1
137 137 2
54 69 2
36 36 1
148 148 1
131 131 1
126 126 1
81 81 1
20 20 1
41 41 1
125 125 1
16 16 1
86 86 1
119 123 1
14 14 2
48 48 1
137 137 1
128 128 1
45 45 2
6 6 1
147 147 1
153 153 1
64 64 1
90 90 1
13 62 1
7 7 1
89 89 3
52 52 1
12 12 1
96 96 1
79 81 1
35 35 1
34 34 1
99 103 1
14 55 1
142 142 1
148 148 1
41 41 1
54 69 1
39 39 1
98 98 1
93 93 1
119 119 1
83 83 1
63 63 1
64 64 1
9 9 1
128 129 1
84 84 1
4 5 1
129 129 1
4 4 1
148 148 1
41 41 1
152 152 1
24 24 1
100 106 1
17 17 1
56 56 1
87 91 1
66 66 1
10 22 1
148 148 2
122 122 1
30 30 1
20 20 1
43 48 1
81 81 1
7 7 1
83 83 1
27 36 1
34 34 1
108 137 1
154 154 1
15 15 1
83 107 1
28 31 1
127 127 1
20 20 2
117 117 2
133 139 1
147 147 1
78 99 1
34 34 1
17 17 1
109 110 1
131 131 1
83 83 1
12 12 1
34 34 1
129 129 1
120 120 1
140 140 1
149 149 1
19 56 1
111 114 1
70 70 1
35 35 1
128 129 1
38 39 1
127 127 1
125 125 1
