bin1    bin2    count
85 85 1
53 62 1
48 64 1
96 96 1
120 121 1
41 41 1
101 102 1
167 168 1
57 57 1
93 93 1
14 15 1
70 70 1
136 136 1
168 168 1
86 86 1
20 20 1
41 41 1
98 98 2
23 37 1
14 14 2
65 65 1
35 35 1
74 74 1
116 116 1
148 150 1
41 41 1
71 71 2
132 132 1
121 121 1
95 95 2
27 28 1
104 105 1
123 124 1
35 36 2
72 72 1
166 167 1
20 20 1
80 80 1
101 101 1
71 73 1
134 134 1
60 60 1
49 49 1
74 74 1
118 144 1
24 24 2
158 158 1
110 110 1
90 90 1
16 17 1
115 115 1
132 132 1
142 142 1
146 147 1
25 25 1
115 138 3
163 163 1
76 76 1
168 170 1
93 94 1
180 180 1
13 13 1
59 59 1
79 79 1
32 32 1
93 93 1
77 77 3
66 67 1
128 130 1
66 67 1
82 83 2
57 58 2
71 90 1
6 6 1
161 161 1
53 53 1
178 179 1
161 161 1
163 163 1
64 64 2
128 129 1
114 115 1
106 106 2
162 162 1
178 178 1
94 95 1
118 118 1
145 150 1
12 12 2
143 143 1
144 144 1
84 84 1
145 145 1
29 29 1
49 49 1
4 4 2
80 80 1
115 117 1
140 140 1
84 84 2
95 95 1
26 26 1
24 24 1
100 100 2
91 91 1
3 3 2
128 128 1
147 147 1
32 32 1
72 72 1
3 3 1
87 87 2
97 97 1
56 56 1
170 170 1
62 62 1
142 142 1
158 159 1
138 145 1
111 111 1
110 111 1
39 39 1
38 38 1
124 132 1
138 138 1
67 67 1
66 66 1
100 100 1
26 26 1
19 41 1
108 108 1
136 136 1
153 153 1
136 146 1
60 60 1
80 81 1
119 119 1
128 128 1
92 92 1
105 105 1
34 35 1
161 161 1
18 18 1
179 179 1
73 73 1
107 107 1
79 79 1
178 178 1
58 58 1
149 149 3
160 161 1
113 113 1
63 63 1
76 76 1
144 144 1
9 9 1
145 145 1
129 129 1
149 149 1
78 79 1
106 106 1
86 86 1
9 9 1
160 160 1
111 111 1
170 170 1
141 141 1
104 105 1
13 13 1
107 107 1
26 26 1
20 20 1
43 43 1
41 44 1
87 87 2
154 154 1
13 13 1
83 83 1
116 116 1
129 129 2
124 125 1
160 160 1
78 78 1
130 131 1
179 179 1
167 167 2
13 13 1
89 90 1
61 61 1
32 32 1
74 74 1
103 103 1
138 139 1
4 4 1
106 106 1
134 134 1
78 78 2
145 145 1
158 158 1
89 89 1
180 180 1
101 103 1
126 126 1
49 50 1
107 107 1
90 121 1
42 42 1
136 136 1
179 179 1
135 135 1
75 75 1
111 112 1
21 21 1
161 161 1
117 117 1
159 160 1
138 138 1
99 99 1
118 118 1
29 29 1
120 121 1
167 167 1
70 70 1
11 11 1
85 86 1
84 84 2
71 71 1
167 167 1
155 155 1
167 167 1
146 149 1
13 13 1
9 9 1
108 108 1
60 60 1
165 165 1
5 6 1
19 19 1
49 50 1
169 169 1
26 27 1
28 28 1
67 67 1
117 117 1
60 60 1
57 82 1
68 68 1
109 109 1
100 100 1
127 127 1
43 43 1
145 145 1
157 157 1
159 159 1
27 27 1
163 164 1
87 87 2
41 41 1
174 174 1
48 49 1
96 96 1
139 139 1
16 16 1
102 103 1
63 63 1
66 66 1
102 102 1
38 69 1
102 102 1
133 133 1
31 31 1
50 50 1
17 17 2
22 22 1
59 59 1
172 172 1
24 24 1
84 84 2
133 133 1
136 136 1
126 128 1
137 137 1
148 148 2
93 93 1
71 72 1
81 82 1
25 25 1
32 33 1
121 121 1
9 10 1
125 125 1
32 32 1
101 101 1
116 116 1
126 134 1
45 45 1
108 108 1
9 9 1
43 43 1
168 168 1
5 5 1
86 86 2
180 180 1
85 85 1
153 153 1
60 60 1
52 52 1
34 89 1
11 11 1
159 159 1
79 79 1
32 33 1
148 151 1
92 92 1
11 11 1
157 158 1
31 31 2
27 27 2
69 69 1
7 7 1
66 66 1
108 108 1
92 92 1
21 21 1
120 120 1
86 86 1
47 48 1
33 33 1
107 107 2
41 41 1
133 133 1
62 62 1
130 130 1
123 123 1
6 6 1
31 31 1
16 16 1
90 90 1
78 78 1
22 22 1
94 94 1
135 136 1
17 17 1
104 104 1
50 81 1
141 141 2
122 122 1
144 144 1
91 91 1
116 116 1
117 136 1
24 24 1
81 81 1
148 148 1
158 164 1
107 107 1
95 95 1
125 125 1
148 148 1
17 18 1
79 80 1
64 64 1
14 14 1
22 22 1
10 10 1
149 149 1
76 77 1
153 155 1
92 143 1
47 47 1
79 79 1
34 34 1
12 13 1
37 38 1
28 28 1
95 95 1
143 143 1
21 21 1
86 86 1
149 149 1
4 8 1
178 178 1
160 160 1
165 165 1
74 74 1
84 84 1
127 127 2
145 145 1
100 100 1
170 170 1
25 25 1
7 7 2
143 143 1
114 114 1
145 146 1
153 155 2
20 20 1
111 111 1
155 156 1
129 129 1
39 39 1
159 159 1
65 65 1
58 58 1
97 97 2
77 77 2
17 18 1
154 154 1
8 8 1
49 68 1
164 164 1
96 102 2
140 140 1
92 117 2
93 93 1
75 75 1
44 44 1
154 154 1
153 154 1
138 138 1
136 146 1
87 87 1
6 6 1
45 45 1
19 36 1
135 135 1
89 89 1
153 153 1
125 125 1
120 121 1
41 41 1
104 104 1
116 116 1
168 168 1
143 143 1
179 179 1
37 37 2
10 10 1
124 125 1
125 125 1
31 31 2
142 143 1
84 113 1
120 120 1
109 110 1
127 127 2
86 86 1
154 154 2
40 40 1
28 28 1
17 54 1
174 174 1
133 133 1
55 55 1
94 94 2
47 47 2
37 37 1
159 162 1
16 16 1
158 158 1
148 148 2
49 49 1
59 59 1
138 139 1
127 128 1
159 159 1
71 90 1
34 35 1
119 119 1
10 10 1
137 138 1
177 177 1
24 24 1
167 167 1
155 155 1
157 168 1
33 33 1
124 124 1
93 93 1
161 161 1
51 52 1
128 129 1
117 117 1
44 44 1
60 69 1
152 152 1
77 115 2
165 166 1
15 15 1
59 59 1
107 112 1
19 20 1
91 92 1
166 166 1
110 110 1
6 6 1
174 174 1
97 97 1
164 164 1
58 58 2
106 107 1
79 79 1
85 85 1
115 115 1
53 53 1
14 14 1
70 70 1
145 145 1
108 108 1
91 91 1
72 73 1
72 72 1
32 32 1
68 68 1
102 102 1
64 64 1
70 83 1
178 178 1
5 5 1
22 23 1
51 82 1
43 43 1
160 160 1
13 14 4
77 77 1
105 105 1
57 57 1
129 129 1
19 20 1
77 77 1
93 93 1
4 4 1
18 18 1
102 102 1
79 79 1
27 27 1
54 54 1
17 17 3
74 74 1
71 71 2
52 66 1
72 72 1
50 51 1
144 144 1
156 157 1
84 104 1
13 17 1
75 105 1
52 52 1
174 174 1
146 147 1
145 145 1
37 38 1
78 78 1
141 141 2
125 125 1
160 161 1
48 48 1
13 13 1
4 4 2
99 99 1
147 147 1
101 101 2
13 13 1
168 168 1
98 99 1
9 9 1
96 96 1
78 79 1
69 69 1
32 33 1
17 17 2
67 67 2
60 60 1
24 24 1
153 153 1
132 132 1
19 20 1
142 142 1
132 132 1
149 149 2
119 121 1
65 65 1
111 111 1
127 129 1
38 38 1
157 157 1
86 86 2
47 47 1
170 172 1
21 44 1
169 169 1
80 80 1
5 6 1
7 7 1
39 61 1
30 30 1
160 160 1
3 3 1
16 16 1
15 16 1
167 167 1
109 109 1
96 96 1
159 159 1
109 109 2
30 30 1
156 156 1
129 129 1
67 67 1
79 79 1
68 68 1
155 155 1
116 116 1
5 6 1
140 141 1
117 117 1
5 5 1
133 134 1
11 11 1
107 107 1
107 107 1
18 18 1
10 11 1
68 68 1
62 63 2
129 129 1
109 109 1
152 152 1
4 4 1
84 84 1
120 120 1
136 140 1
121 121 1
159 159 2
124 124 1
77 77 1
36 36 1
13 13 2
113 113 1
156 156 1
74 74 1
27 27 1
117 117 1
173 173 1
120 120 1
153 153 1
178 179 2
147 147 1
32 32 1
29 29 1
96 96 1
76 77 1
134 134 1
125 125 1
74 74 1
123 124 1
168 168 1
158 159 1
157 165 1
117 117 2
104 104 1
101 101 1
15 15 1
73 73 2
52 52 1
87 87 1
94 101 1
174 174 1
28 28 1
134 146 1
158 158 1
134 134 1
50 50 1
166 166 1
141 141 2
156 157 1
5 5 1
156 157 1
167 167 1
107 107 1
92 92 1
6 6 1
11 11 1
4 9 1
15 15 1
154 154 1
46 47 1
94 94 1
173 173 1
50 50 2
24 24 1
5 5 1
34 34 1
66 66 1
178 178 1
18 18 1
43 43 1
28 28 1
20 20 1
165 167 1
86 86 1
101 101 1
128 128 1
85 85 1
114 114 1
141 142 1
10 10 1
71 76 1
46 46 1
161 161 1
66 66 1
101 101 1
161 161 1
63 63 1
147 147 2
164 164 1
18 18 1
128 128 2
113 113 1
86 86 2
27 28 1
56 56 1
157 157 1
141 141 1
35 36 1
68 68 1
86 86 1
114 138 1
160 160 1
85 101 1
91 119 1
11 11 2
165 165 1
89 89 1
120 120 1
49 50 1
73 73 2
9 23 1
86 86 1
89 89 1
13 13 1
142 142 1
10 10 1
52 67 1
43 43 2
166 166 1
44 45 1
40 40 1
69 69 1
165 165 1
169 169 3
89 89 1
22 22 1
172 172 1
101 101 1
71 71 1
133 133 1
173 173 1
79 79 1
142 142 4
24 24 1
170 170 1
77 79 1
107 107 1
116 116 1
160 160 1
13 13 1
38 38 1
75 75 1
173 173 1
103 104 1
61 61 1
151 151 1
82 82 1
43 43 1
84 84 1
12 12 1
158 159 1
94 94 1
99 99 1
60 60 1
131 131 1
56 56 1
29 29 1
60 60 1
141 142 1
91 91 1
43 43 3
179 179 1
171 171 1
74 75 1
146 146 1
122 122 1
177 177 1
76 76 1
145 146 1
156 156 1
13 13 1
154 154 1
95 95 2
12 13 1
35 35 1
13 13 1
108 108 1
11 11 1
13 13 1
107 107 1
50 50 1
75 75 1
78 78 1
158 158 1
126 126 1
116 116 1
164 164 2
11 13 1
170 171 2
117 117 1
35 37 1
57 57 1
86 86 1
72 73 1
109 109 1
128 128 1
102 102 1
66 66 1
33 60 1
64 64 2
120 121 1
141 141 1
30 30 1
69 69 1
127 127 1
10 10 2
116 116 3
40 40 1
134 148 1
112 123 1
43 43 1
131 131 1
123 123 1
146 146 1
15 15 1
76 76 1
178 178 1
109 113 1
7 7 1
20 20 1
102 102 1
15 15 1
93 93 1
8 8 1
20 20 1
160 160 1
108 115 1
172 172 1
74 74 1
7 7 1
120 120 1
34 34 1
14 14 1
174 174 1
106 106 1
65 66 1
155 155 1
152 152 1
136 136 1
69 70 2
35 35 1
36 36 1
48 49 1
54 54 1
81 82 1
111 136 1
12 12 1
91 91 1
19 19 1
53 83 1
173 174 1
146 147 1
101 101 1
89 89 1
156 165 1
80 80 1
73 74 1
69 69 1
54 54 1
123 137 1
100 100 1
119 119 1
172 172 1
49 50 1
52 52 1
127 131 1
42 42 1
111 111 1
32 32 1
119 119 1
16 16 1
163 163 1
147 147 1
29 29 1
139 139 1
46 46 1
160 160 1
90 90 1
99 99 2
52 52 1
49 49 1
72 73 1
141 142 1
3 3 1
37 37 1
114 114 1
123 130 1
91 91 1
106 106 1
129 129 1
137 137 1
38 58 1
29 29 1
5 5 1
166 166 1
139 139 1
71 72 1
72 72 1
178 178 1
30 30 1
95 95 1
35 73 1
85 85 1
25 25 1
70 70 1
72 74 1
124 124 1
54 55 2
96 96 1
13 13 1
168 169 1
80 80 1
99 99 1
6 6 1
65 65 1
87 87 1
180 180 1
62 62 1
69 69 2
40 40 1
16 16 1
7 7 1
145 145 1
147 147 1
21 21 1
127 127 1
44 44 1
52 82 1
11 11 1
76 76 1
19 19 1
8 8 1
73 73 1
65 65 1
41 41 1
26 26 1
30 30 2
117 117 1
76 77 1
168 168 1
174 174 1
42 42 1
117 117 1
15 15 1
110 110 1
121 121 1
135 135 1
121 121 1
16 16 1
173 173 1
57 58 1
66 67 1
86 86 2
6 6 1
49 49 1
26 26 1
22 22 1
6 6 1
125 126 1
37 37 1
31 32 1
106 106 1
6 7 1
43 44 1
24 36 1
112 112 1
10 10 1
27 27 1
54 54 1
77 77 1
111 111 1
112 112 1
56 57 1
24 35 1
36 36 1
101 101 1
61 61 2
107 107 1
38 38 2
127 127 1
6 6 1
108 111 1
177 177 1
112 112 1
73 74 1
82 82 1
103 103 1
59 59 1
152 163 1
157 157 1
90 90 1
135 135 1
170 170 1
16 16 1
112 112 1
79 79 1
22 22 1
15 16 1
179 179 1
162 162 1
81 81 1
157 157 1
5 5 1
169 169 1
23 40 1
128 128 1
15 15 1
142 142 1
165 166 2
85 85 1
108 108 1
155 155 1
25 26 1
16 16 1
64 64 1
35 70 1
116 116 1
32 32 1
153 153 1
34 34 1
101 102 1
125 134 1
37 37 1
52 52 1
174 174 1
138 138 1
19 19 1
33 34 1
83 83 1
153 153 1
149 149 1
133 133 1
69 70 1
17 17 1
148 148 1
92 119 1
72 72 1
51 51 2
133 133 2
107 107 1
75 75 1
111 111 2
51 68 2
46 46 1
110 110 1
56 57 1
115 115 1
113 113 1
43 43 1
57 57 1
15 15 2
93 93 1
52 52 1
77 84 1
13 13 1
106 106 1
135 135 1
141 141 1
102 102 1
72 72 1
157 157 1
