1	1	5.0
1	4	3.0
1	11	1.0
1	12	1.0
1	13	1.0
1	14	1.0
2	2	4.0
2	3	1.0
2	7	1.0
2	14	1.0
2	16	1.0
2	76	1.0
3	3	1.0
3	4	4.0
3	10	2.0
4	4	10.0
4	5	1.0
4	7	2.0
4	10	1.0
4	11	1.0
5	5	2.0
5	6	2.0
5	7	3.0
5	10	1.0
6	6	4.0
6	8	2.0
7	7	2.0
7	8	2.0
7	9	2.0
7	10	1.0
7	11	1.0
7	21	1.0
8	8	1.0
8	9	1.0
8	10	2.0
8	11	1.0
8	12	1.0
8	15	1.0
9	9	3.0
9	10	5.0
10	10	1.0
10	11	1.0
10	12	2.0
10	13	2.0
10	14	1.0
11	11	3.0
11	13	1.0
11	19	1.0
12	12	2.0
12	15	1.0
12	21	1.0
13	13	1.0
13	14	1.0
13	15	1.0
13	19	1.0
13	21	2.0
14	14	1.0
14	21	1.0
14	72	1.0
15	15	5.0
15	16	2.0
15	17	1.0
15	19	2.0
15	21	1.0
16	16	1.0
16	17	1.0
16	51	1.0
17	17	8.0
17	18	4.0
17	52	1.0
17	77	1.0
18	18	2.0
18	19	2.0
19	19	4.0
19	20	2.0
20	20	1.0
20	21	1.0
21	21	3.0
21	22	1.0
25	25	3.0
26	27	1.0
26	31	1.0
26	42	1.0
27	27	6.0
27	28	3.0
27	29	1.0
27	30	1.0
27	33	2.0
28	28	1.0
28	29	1.0
28	33	1.0
29	29	5.0
29	30	4.0
29	31	1.0
29	32	1.0
29	33	1.0
29	37	1.0
29	40	1.0
29	42	1.0
30	30	4.0
30	31	2.0
30	32	2.0
30	34	1.0
30	36	1.0
30	37	5.0
30	38	1.0
31	32	3.0
31	33	2.0
31	34	1.0
32	32	2.0
32	33	4.0
32	34	1.0
32	36	1.0
32	37	1.0
32	42	1.0
33	33	3.0
33	34	2.0
33	35	1.0
33	36	1.0
34	34	1.0
34	36	1.0
34	37	2.0
34	40	1.0
34	42	1.0
35	35	1.0
35	36	5.0
35	37	1.0
35	41	1.0
36	36	4.0
36	37	2.0
36	38	1.0
37	37	5.0
37	38	2.0
37	39	2.0
37	40	1.0
37	46	1.0
38	38	7.0
38	39	3.0
38	40	3.0
38	41	2.0
38	42	2.0
38	73	1.0
39	39	5.0
39	40	3.0
39	41	1.0
39	42	2.0
39	48	1.0
39	72	2.0
40	40	5.0
40	41	2.0
40	71	1.0
41	41	8.0
41	42	1.0
41	44	1.0
41	47	1.0
42	42	5.0
42	43	2.0
42	46	1.0
43	43	1.0
43	50	1.0
43	53	1.0
43	64	1.0
44	45	2.0
44	48	1.0
45	45	3.0
45	48	1.0
46	46	2.0
46	47	2.0
46	48	1.0
46	49	1.0
46	50	1.0
47	47	6.0
47	48	4.0
47	49	2.0
47	56	2.0
47	57	1.0
47	63	1.0
48	48	4.0
48	50	1.0
48	51	2.0
48	53	1.0
49	49	8.0
49	50	2.0
49	57	1.0
49	59	1.0
49	65	1.0
50	50	3.0
50	51	2.0
50	53	3.0
50	62	1.0
51	51	3.0
51	52	2.0
51	53	1.0
51	58	1.0
51	61	1.0
52	52	4.0
52	53	3.0
52	54	2.0
52	59	1.0
52	78	1.0
53	53	3.0
53	54	2.0
53	58	2.0
53	59	1.0
53	61	1.0
53	63	1.0
53	73	1.0
54	54	8.0
54	55	1.0
54	56	2.0
54	62	2.0
54	63	2.0
55	55	6.0
55	57	3.0
55	58	1.0
55	61	1.0
55	63	1.0
55	64	1.0
56	56	5.0
56	57	2.0
56	58	1.0
56	59	1.0
56	62	1.0
56	64	1.0
56	65	1.0
56	66	2.0
57	57	6.0
57	58	1.0
57	60	1.0
57	66	1.0
57	72	1.0
58	58	2.0
58	59	1.0
58	60	1.0
58	61	3.0
58	62	1.0
58	71	1.0
59	59	2.0
59	60	1.0
59	62	1.0
59	64	1.0
59	74	1.0
60	60	2.0
60	61	6.0
60	69	1.0
60	70	1.0
60	71	1.0
60	72	1.0
61	61	5.0
61	62	1.0
61	65	1.0
61	66	1.0
61	71	1.0
62	62	3.0
62	64	1.0
62	65	1.0
62	68	1.0
62	70	1.0
62	71	2.0
63	63	9.0
63	64	5.0
63	70	2.0
63	73	1.0
64	64	2.0
64	65	2.0
64	66	1.0
64	67	2.0
64	71	1.0
64	73	2.0
65	65	6.0
65	66	2.0
65	67	2.0
66	66	4.0
66	67	2.0
66	68	1.0
66	70	1.0
67	67	2.0
67	68	3.0
67	69	3.0
67	70	1.0
67	71	1.0
68	68	3.0
68	69	1.0
68	70	2.0
69	69	2.0
69	70	2.0
69	71	1.0
70	70	3.0
70	79	1.0
71	71	8.0
71	72	3.0
71	73	1.0
71	77	1.0
71	80	2.0
72	72	5.0
72	73	4.0
72	75	1.0
72	77	1.0
72	78	1.0
72	80	1.0
73	73	2.0
73	74	3.0
73	75	2.0
73	79	1.0
74	74	4.0
74	76	2.0
74	77	1.0
75	75	6.0
75	76	5.0
75	77	2.0
76	76	4.0
76	78	2.0
77	77	6.0
77	78	1.0
78	78	7.0
78	79	1.0
79	79	4.0
79	81	1.0
80	80	2.0
80	81	2.0
0	1	1.0
0	2	2.0
0	4	1.0
0	6	2.0
0	0	4.0
